factura_id,fecha,cliente_id,sku,cantidad,precio_unitario,moneda,total,canal_venta
FAC-003273,12/23/2024,CLI-00279,SKU-00026,2,1166.9,USD,,Tienda física
FAC-002713,2024-01-20,CLI-00022,SKU-00058,7,142.66,MXN,998.62,Tienda física
FAC-000546,2024-12-29,CLI-00156,SKU-00105,7,1654.4, MXN ,9156.58,Tienda física
FAC-000793,06/19/2024,CLI-00401,SKU-00033,2,1175.8,USD,1486.45,Tienda física
FAC-000822,2025-12-30,CLI-00253,SKU-00139,6,165.61,MXN,993.66,Teléfono
FAC-001053,2025-05-17,CLI-93206,SKU-00141,3,531.15,MXN,1593.45,Teléfono
FAC-001189,27/05/2025,CLI-96030,SKU-00151,4,$525.66,USD,2102.64,Teléfono
FAC-001232,2024-10-28,CLI-00333,SKU-00143,7,41.78, MXN ,292.46,Tienda física
FAC-001845,2025-12-27,CLI-00078,SKU-00116,6,333.93,MXN,2003.58,Marketplace
FAC-003206,2025-02-18,CLI-00077,SKU-00132,5,847.81,usd,2898.94,E-commerce
FAC-001568,2024-01-19,CLI-00103,SKU-00111,6,2013.79,MXN,12082.74,Tienda física
FAC-001690,2025-03-26,CLI-00184,SKU-00123,1,415.64,MXN,415.64,Tienda física
FAC-003258,2025-05-02,CLI-91631,SKU-00077,6,1415.21,MXN,8491.26,E-commerce
FAC-002665,2024-07-27,CLI-00405,SKU-00001,6,1921.79,MXN,11530.74,Tienda física
FAC-003012,2024-03-14,CLI-00005,SKU-00148,4,552.38,MXN,1155.72,E-commerce
FAC-003481,2025-06-03,CLI-00047,SKU-00109,-4,1695.97,MXN,6783.88,E-commerce
FAC-002990,10/28/2024,CLI-00443,SKU-00123,5,422.07,MXN,1690.69,Tienda física
FAC-002428,2024-09-30,CLI-00343,SKU-00139,2,163.84,MXN,327.68,E-commerce
FAC-001225,2024-07-13,CLI-00248,SKU-00106,3,678.17,MXN,2034.51,Tienda física
FAC-001892,2024-12-31,CLI-00325,SKU-00119,4,869.03,MXN,,Tienda física
FAC-001140,2024-05-28,CLI-00317,SKU-00057,3,1235.25,MXN,3705.75,E-commerce
FAC-000092,04/01/2025,CLI-00046,SKU-00025,7,608.13,MXN,4256.91,Tienda física
FAC-002518,2025-10-16,CLI-00310,SKU-00144,6,108.8,MXN,652.8,Tienda física
FAC-001489,20/01/2025,CLI-00499,SKU-00053,2,727.16,MXN,1454.32,Tienda física
FAC-003427,2024-01-22,CLI-00194,SKU-00132,1,840.91,MXN,840.91,Marketplace
FAC-001230,12/21/2025,CLI-00407,SKU-00039,6,1456.36,MXN,8738.16,E-commerce
FAC-000022,25/05/2024,CLI-00465,SKU-00105,6,1647.14,MXN,9882.84,Marketplace
FAC-000644,2024-06-06,CLI-00043,SKU-00119,2,868.26,USD,1736.52,Marketplace
FAC-002539,14/02/2024,CLI-00398,SKU-00098,6,1317.66,mxn,7905.96,Tienda física
FAC-002622,2025-12-01,CLI-00101,SKU-00067,4,196.46,MXN,785.84,Marketplace
FAC-000373,2025-05-28,CLI-00508,SKU-00033,7,1204.64,MXN,8432.48,Tienda física
FAC-000362,07/08/2024,CLI-00072,SKU-00004,1,486.35, MXN ,486.35,E-commerce
FAC-003142,2024-10-31,CLI-00363,SKU-00011,4,545.17,MXN,2180.68,Tienda física
FAC-002985,09/23/2024,CLI-00253,SKU-00057,6,1181.81,MXN,7090.86,Tienda física
FAC-003222,2025-07-18,CLI-00051,SKU-00148,1,550.33,MXN,,E-commerce
FAC-002532,2025-11-28,CLI-00357,SKU-00088,6,1308.74,MXN,7852.44,Tienda física
FAC-001456,05/14/2025,CLI-00159,SKU-00121,2,318.29,MXN,636.58,Tienda física
FAC-002846,2024-02-03,CLI-00262,SKU-00033,4,1179.67,MXN,4718.68,Marketplace
FAC-000719,2024-02-07,CLI-00113,SKU-00130,2,424.51, MXN ,849.02,Tienda física
FAC-001519,2024-02-27,CLI-00297,SKU-00109,6,1726.14,USD,10356.84,Tienda física
FAC-000055,04/12/2024,CLI-00174,SKU-00036,4,827.64,MXN,3310.56,E-commerce
FAC-000845,2024-08-21,CLI-00433,SKU-00051,6,572.79,MXN,3436.74,Tienda física
FAC-001712,2025-03-24,CLI-00111,SKU-00039,6,1451.51,MXN,4561.11,Marketplace
FAC-001457,2025-07-19,CLI-00043,SKU-00144,3,109.34,MXN,328.02,Teléfono
FAC-001365,2025-04-13,CLI-00488,SKU-00069,6,370.42,MXN,2222.52,Tienda física
FAC-000471,07/08/2025,CLI-00153,SKU-00114,1,1949.08,MXN,1949.08,Marketplace
FAC-002008,2024-02-02,CLI-00185,SKU-00105,4,1611.69,MXN,6446.76,E-commerce
FAC-002831,10/13/2025,CLI-00161,SKU-00104,7,243.45,MXN,1704.15,Tienda física
FAC-000885,2024-08-22,CLI-00239,SKU-90694,1,$868.95,MXN,868.95,Marketplace
FAC-001318,2025-04-10,CLI-00283,SKU-00104,7,235.73,MXN,1650.11,Tienda física
FAC-001994,06/04/2025,CLI-00155,SKU-00103,5,2291.54,MXN,11457.7,Tienda física
FAC-001740,2025-07-29,CLI-00283,SKU-00127,4,690.8,MXN,2763.2,Tienda física
FAC-000069,2025-11-19,CLI-00258,SKU-00088,3,1307.48,MXN,3922.44,Tienda física
FAC-002900,26/01/2024,CLI-00164,SKU-00123,3,444.13,MXN,1332.39,E-commerce
FAC-001656,2024-10-06,CLI-00118,SKU-00001,6,1812.5,mxn,10875.0,Marketplace
FAC-001303,2025-09-18,,SKU-00002,5,2974.1,MXN,14870.5,E-commerce
FAC-001449,2024-11-30,CLI-00326,SKU-00064,7,123.88,MXN,867.16,E-commerce
FAC-002003,2025-03-14,CLI-00038,SKU-00052,3,897.94,MXN,,Tienda física
FAC-003152,2024-08-08,CLI-00508,SKU-96866,1,1624.99,MXN,1624.99,Teléfono
FAC-000355,2025-11-27,CLI-00229,SKU-00053,7,710.5,MXN,4973.5,Tienda física
FAC-000675,2024-03-06,CLI-00378,SKU-00132,6,$844.21,MXN,5065.26,Tienda física
FAC-001113,2024-05-01,CLI-00202,SKU-00021,2,181.7,MXN,363.4,E-commerce
FAC-001095,29/03/2025,CLI-96295,SKU-00016,1,682.23,MXN,682.23,Tienda física
FAC-001485,2024-06-30,CLI-00305,SKU-00128,6,532.97,MXN,3197.82,E-commerce
FAC-003406,2024-05-06,CLI-00457,SKU-00152,4,527.81,MXN,2111.24,Marketplace
FAC-002902,2024-04-17,CLI-00405,SKU-00018,7,846.18,MXN,,Tienda física
FAC-001926,2024-12-10,CLI-00070,SKU-00036,1,856.9,MXN,856.9,Marketplace
FAC-002803,05/04/2024,CLI-00208,SKU-00121,6,329.01,MXN,1974.06,E-commerce
FAC-000706,01/05/2025,CLI-00034,SKU-00093,4,499.59,MXN,1998.36,Tienda física
FAC-002875,2025-12-29,CLI-00292,SKU-00104,2,249.68, MXN ,499.36,E-commerce
FAC-001665,2024-10-28,CLI-00099,SKU-00024,5,946.39,MXN,4731.95,Tienda física
FAC-000580,2025-01-01,CLI-00178,SKU-00022,3,650.04,mxn,1950.12,E-commerce
FAC-000815,2024-07-20,CLI-00223,SKU-91881,1,472.37,MXN,472.37,E-commerce
FAC-001662,2024-10-18,CLI-00086,SKU-00099,3,2013.72,MXN,6041.16,Tienda física
FAC-000497,2024-04-05,CLI-00353,SKU-00025,4,601.64,USD,2406.56,Marketplace
FAC-002366,01/09/2024,CLI-00490,SKU-00096,1,"$1,388.91",MXN,1388.91,Tienda física
FAC-001129,02/07/2025,CLI-00458,SKU-00016,7,669.36,MXN,4685.52,Tienda física
FAC-000771,2024-06-08,CLI-00186,SKU-00032,2,775.24,USD,1550.48,E-commerce
FAC-003044,26/10/2024,CLI-00353,SKU-00042,7,1593.03,MXN,11151.21,Tienda física
FAC-000413,2024-01-28,CLI-00153,SKU-00120,3,701.84,MXN,2105.52,Tienda física
FAC-000363,05/12/2025,CLI-00328,SKU-00083,1,188.6,MXN,188.6,Marketplace
FAC-002460,2024-04-08,CLI-00062,SKU-00036,1,846.94,USD,846.94,E-commerce
FAC-001143,2025-12-26,CLI-00254,SKU-00061,7,417.69,MXN,2923.83,E-commerce
FAC-000152,2025-05-19,CLI-00160,SKU-00047,4,1278.54,MXN,5114.16,Tienda física
FAC-000758,2024-11-03,CLI-00043,SKU-00063,7,292.07,USD,2044.49,E-commerce
FAC-002464,2025-04-21,CLI-00232,SKU-00054,3,431.17,mxn,1293.51,Tienda física
FAC-001282,16/10/2025,CLI-00193,SKU-00078,5,898.68,mxn,4493.4,Marketplace
FAC-000584,10/29/2025,CLI-00046,SKU-00048,3,525.67, MXN ,1577.01,Tienda física
FAC-003061,14/09/2025,CLI-00341,SKU-00118,5,$279.42,MXN,1397.1,Marketplace
FAC-002894,2025-05-31,CLI-00380,SKU-00135,4,391.89,USD,1567.56,Tienda física
FAC-000279,2024-09-12,CLI-00208,SKU-00060,2,435.72,MXN,871.44,Marketplace
FAC-000538,2024-08-23,CLI-00474,SKU-00069,7,361.94,MXN,2533.58,Marketplace
FAC-000316,2024-12-07,CLI-00425,SKU-00113,5,2262.58,MXN,11312.9,Tienda física
FAC-000620,11/25/2025,CLI-00232,SKU-00064,4,123.38, MXN ,493.52,E-commerce
FAC-002088,2024-04-01,CLI-00455,SKU-00089,-3,1327.83,MXN,3983.49,Marketplace
FAC-001985,2025-03-29,CLI-00299,SKU-00001,1,1800.82,MXN,1800.82,Marketplace
FAC-001829,2025-07-23,CLI-00246,SKU-00142,6,507.09,MXN,3042.54,E-commerce
FAC-000720,2025-03-12,CLI-00140,SKU-00095,4,370.79,MXN,1483.16,Tienda física
FAC-000441,2024-04-23,,SKU-99506,2,648.27,MXN,1296.54,E-commerce
FAC-002024,02/28/2025,CLI-95772,SKU-00104,4,248.83,MXN,995.32,E-commerce
FAC-002904,2025-05-21,CLI-00287,SKU-00121,2,330.25,MXN,660.5,Marketplace
FAC-003184,2024-09-14,CLI-00007,SKU-00096,7,1408.32,USD,9858.24,Marketplace
FAC-002553,2024-02-20,CLI-00158,SKU-00121,1,324.27,MXN,324.27,E-commerce
FAC-000103,09/07/2024,CLI-00017,SKU-00028,1,581.95,USD,581.95,E-commerce
FAC-000595,2025-11-20,CLI-98515,SKU-92840,3,435.67,MXN,1307.01,Teléfono
FAC-001085,2024-09-01,CLI-00424,SKU-00129,1,295.96,USD,295.96,Tienda física
FAC-001984,2024-03-30,CLI-00150,SKU-00042,1,"$1,669.40",MXN,1669.4,Teléfono
FAC-001482,2024-02-03,CLI-00395,SKU-00112,3,190.62,MXN,571.86,E-commerce
FAC-003378,10/04/2025,CLI-00069,SKU-00124,7,821.69,MXN,5751.83,E-commerce
FAC-000272,09/01/2024,CLI-00424,SKU-00145,7,433.27,USD,3032.89,E-commerce
FAC-003279,2024-07-18,CLI-00445,SKU-00117,3,776.75,MXN,2330.25,Tienda física
FAC-001139,2025-06-07,CLI-00465,SKU-00058,2,140.63,MXN,281.26,E-commerce
FAC-000802,2025-06-27,CLI-00136,SKU-00147,2,285.99,USD,571.98,Tienda física
FAC-000607,2024-07-26,CLI-00304,SKU-00069,7,359.12,MXN,2513.84,Tienda física
FAC-003231,2025-10-03,CLI-00246,SKU-00135,-2,402.96,MXN,1611.84,E-commerce
FAC-002287,2024-04-25,CLI-00493,SKU-00031,4,414.22,MXN,844.74,Tienda física
FAC-002563,20/12/2025,CLI-00402,SKU-00136,6,250.74,MXN,1504.44,E-commerce
FAC-001267,08/07/2024,CLI-00233,SKU-00117,2,743.91,MXN,1487.82,Tienda física
FAC-003425,2024-10-19,CLI-00446,SKU-00044,2,1631.6,MXN,3263.2,Tienda física
FAC-000044,2025-03-06,CLI-00105,SKU-00148,7,550.88,USD,3856.16,Marketplace
FAC-001263,30/08/2025,CLI-00229,SKU-00109,1,1709.71,MXN,1709.71,Tienda física
FAC-002772,2025-12-18,CLI-00409,SKU-96155,3,2472.91,MXN,5470.95,Tienda física
FAC-002089,21/04/2024,CLI-00291,SKU-00010,1,675.28,MXN,675.28,E-commerce
FAC-003234,10/31/2024,CLI-00452,SKU-00021,7,194.93,USD,1364.51,E-commerce
FAC-002334,2024-03-06,CLI-00306,SKU-00055,3,572.92,MXN,1718.76,Tienda física
FAC-002200,12/04/2025,CLI-00300,SKU-00052,5,$877.72, MXN ,4388.6,E-commerce
FAC-002608,06/06/2024,CLI-00111,SKU-00033,5,1141.13,USD,5705.65,E-commerce
FAC-003423,11/26/2024,CLI-00238,SKU-00068,3,299.29,MXN,897.87,Tienda física
FAC-003084,2024-05-18,CLI-00032,SKU-00037,6,1023.46,MXN,6140.76,E-commerce
FAC-001895,2024-02-11,CLI-00259,SKU-00095,4,393.19,MXN,1572.76,Marketplace
FAC-002914,08/10/2024,CLI-00254,SKU-98810,2,1093.6,MXN,2187.2,Marketplace
FAC-001359,24/04/2024,CLI-00297,SKU-00101,4,841.52,MXN,3366.08,Marketplace
FAC-000029,2025-12-02,CLI-00084,SKU-00070,6,414.81,MXN,2488.86,Tienda física
FAC-001415,2025-04-13,CLI-00045,SKU-00089,5,1263.93, MXN ,6319.65,Tienda física
FAC-002599,2024-01-06,CLI-00117,SKU-00069,-1,358.03,MXN,358.03,E-commerce
FAC-003420,2024-10-22,CLI-00328,SKU-00106,4,659.04,MXN,2636.16,E-commerce
FAC-001407,2024-01-13,CLI-00217,SKU-00073,7,55.5,MXN,388.5,Tienda física
FAC-000618,03/01/2024,CLI-00014,SKU-00090,2,1456.04,MXN,2912.08,Tienda física
FAC-001581,2025-03-08,CLI-00193,SKU-94934,1,798.99,MXN,798.99,E-commerce
FAC-000440,03/04/2025,CLI-00168,SKU-00146,5,368.42,MXN,1842.1,Marketplace
FAC-000882,10/26/2025,,SKU-00023,2,337.35,MXN,674.7,Marketplace
FAC-002861,2024-06-25,CLI-00313,SKU-00002,6,3005.22,MXN,18031.32,E-commerce
FAC-000821,10/02/2025,CLI-00068,SKU-00073,1,55.28,MXN,55.28,Tienda física
FAC-001099,2025-07-24,CLI-00182,SKU-00058,1,147.16,MXN,147.16,Teléfono
FAC-001715,2024-10-20,CLI-00353,SKU-00100,5,2105.94,MXN,10529.7,Marketplace
FAC-000912,2025-10-15,CLI-00197,SKU-00090,7,1395.25,mxn,9766.75,E-commerce
FAC-002946,2024-01-21,CLI-00173,SKU-00145,3,430.95,MXN,1292.85,E-commerce
FAC-003139,2025-09-24,,SKU-00053,7,$727.40,MXN,5091.8,E-commerce
FAC-001859,04/07/2024,CLI-00042,SKU-00108,7,307.44,USD,2152.08,E-commerce
FAC-002807,19/10/2025,CLI-00503,SKU-00045,6,1137.89,MXN,6827.34,Tienda física
FAC-003251,2025-04-01,CLI-00454,SKU-00132,7,826.11,MXN,4515.03,Tienda física
FAC-001828,11/14/2025,CLI-00325,SKU-00137,7,565.57,MXN,3958.99,E-commerce
FAC-002372,2024-03-17,CLI-00337,SKU-00055,1,549.53, MXN ,549.53,E-commerce
FAC-000370,2024-09-04,CLI-00276,SKU-00096,3,1390.45,USD,2772.58,Tienda física
FAC-002543,2025-03-14,CLI-00107,SKU-00109,6,1756.07,MXN,10536.42,E-commerce
FAC-001364,2025-10-28,CLI-00224,SKU-00144,7,108.6,USD,760.2,E-commerce
FAC-002171,25/02/2025,CLI-00325,SKU-99173,3,421.33,MXN,1263.99,Tienda física
FAC-003121,02/16/2025,CLI-00032,SKU-00080,5,850.14,MXN,4250.7,Teléfono
FAC-001601,2024-04-11,CLI-00164,SKU-00071,2,72.36,MXN,144.72,E-commerce
FAC-000782,2024-11-17,CLI-00202,SKU-00124,5,798.7,MXN,3993.5,Tienda física
FAC-000209,2025-12-18,,SKU-00028,3,580.03,MXN,1740.09,E-commerce
FAC-000324,2024-06-15,CLI-00082,SKU-98931,7,2325.52,USD,16278.64,Tienda física
FAC-001617,2024-10-15,CLI-00020,SKU-00063,2,303.15,MXN,606.3,Marketplace
FAC-000581,03/09/2024,CLI-00136,SKU-00037,4,1019.92,MXN,4079.68,Tienda física
FAC-001635,2024-07-19,CLI-00366,SKU-00124,7,803.06,MXN,3937.76,E-commerce
FAC-002756,09/25/2024,CLI-00191,SKU-00019,4,2394.24,MXN,9576.96,E-commerce
FAC-001219,2024-07-17,CLI-00071,SKU-00075,4,225.71,MXN,902.84,Tienda física
FAC-003252,2024-12-16,CLI-00223,SKU-00045,1,1088.8,MXN,1088.8,E-commerce
FAC-002361,2024-12-12,CLI-00202,SKU-00054,3,435.14,MXN,1305.42,Marketplace
FAC-001534,2025-10-15,CLI-00358,SKU-00139,4,168.68,MXN,674.72,Tienda física
FAC-001337,2025-08-25,CLI-99807,SKU-00112,1,194.46,MXN,194.46,Tienda física
FAC-000541,2024-04-25,CLI-00235,SKU-00099,2,1899.47,MXN,3798.94,Tienda física
FAC-001908,03/12/2024,CLI-00132,SKU-00037,-3,1010.52,MXN,3031.56,Tienda física
FAC-000539,2024-10-02,CLI-00077,SKU-00099,6,1878.14,MXN,11268.84,E-commerce
FAC-003290,2025-02-28,CLI-00443,SKU-00103,4,2389.89,MXN,9559.56,Tienda física
FAC-001018,2024-03-17,CLI-00446,SKU-00068,2,294.23,MXN,588.46,Tienda física
FAC-001331,27/03/2025,CLI-00191,SKU-00024,5,$925.88,MXN,4629.4,Tienda física
FAC-003488,2024-04-10,CLI-00043,SKU-00001,4,1796.12,MXN,7184.48,Marketplace
FAC-001504,2024-02-16,CLI-00385,SKU-00113,7,2236.6,MXN,15656.2,Tienda física
FAC-000381,2025-04-07,CLI-00040,SKU-00098,3,"$1,307.40",MXN,3922.2,E-commerce
FAC-002832,21/06/2024,CLI-00060,SKU-00052,-1,944.3,MXN,,Teléfono
FAC-001462,12/12/2024,CLI-00175,SKU-00111,1,1970.04,mxn,,Marketplace
FAC-002183,02/18/2024,CLI-00348,SKU-00152,2,550.3,MXN,1100.6,Tienda física
FAC-001595,2024-05-09,CLI-00171,SKU-00028,1,593.9,MXN,593.9,Tienda física
FAC-001488,21/01/2024,CLI-00436,SKU-00024,1,909.8,MXN,909.8,E-commerce
FAC-001484,2025-01-28,CLI-00478,SKU-00059,-3,408.96,MXN,2044.8,E-commerce
FAC-002915,2024-02-11,,SKU-00137,5,535.88,mxn,2221.7,Tienda física
FAC-000288,2025-09-02,CLI-00052,SKU-00034,6,1140.8,MXN,6844.8,E-commerce
FAC-002771,13/11/2025,CLI-00340,SKU-93204,6,381.48,MXN,2288.88,Tienda física
FAC-002000,2025-06-15,CLI-00349,SKU-00032,6,773.96,MXN,4643.76,Tienda física
FAC-002779,2024-08-01,CLI-00495,SKU-00003,5,3081.43,MXN,15407.15,Marketplace
FAC-003160,2025-11-07,CLI-00080,SKU-00102,-4,1556.58,MXN,4669.74,Tienda física
FAC-000013,2024-07-17,CLI-00439,SKU-00036,2,834.94,mxn,1669.88,Tienda física
FAC-001580,08/05/2025,CLI-00296,SKU-00091,3,840.04,USD,2520.12,Teléfono
FAC-002326,2024-09-21,CLI-00465,SKU-00076,4,52.68,MXN,210.72,E-commerce
FAC-002311,2024-07-25,CLI-00161,SKU-00028,3,568.59,MXN,1705.77,Marketplace
FAC-003360,22/07/2025,CLI-00415,SKU-00122,7,$214.35,MXN,1500.45,Tienda física
FAC-002465,2024-06-06,CLI-00199,SKU-00051,5,577.47,MXN,2887.35,Marketplace
FAC-000959,2024-09-12,,SKU-00082,5,966.42, MXN ,4832.1,Tienda física
FAC-000123,2025-11-29,CLI-00493,SKU-00069,5,362.57,MXN,1812.85,E-commerce
FAC-003192,2024-12-12,CLI-00354,SKU-00108,5,$315.56,MXN,1577.8,Tienda física
FAC-000983,2025-11-12,CLI-00460,SKU-00137,1,542.12,MXN,542.12,Tienda física
FAC-001739,2025-11-20,CLI-00062,SKU-00142,4,493.25,MXN,1973.0,E-commerce
FAC-001793,2024-07-11,CLI-00161,SKU-00130,7,446.93,MXN,3128.51,Tienda física
FAC-000459,2025-09-22,CLI-00284,SKU-00115,1,120.22,MXN,120.22,Teléfono
FAC-000446,26/08/2025,CLI-00322,SKU-00031,2,390.85,MXN,781.7,E-commerce
FAC-000039,05/28/2024,CLI-00197,SKU-00015,2,877.39,MXN,,E-commerce
FAC-000982,2025-11-29,CLI-00341,SKU-97770,4,450.58,MXN,1802.32,E-commerce
FAC-000460,2024-07-02,CLI-00404,SKU-00062,6,377.09,MXN,2262.54,Marketplace
FAC-001353,2024-07-31,CLI-00253,SKU-00018,7,880.21,MXN,6161.47,Tienda física
FAC-002153,2025-04-07,CLI-00121,SKU-00014,1,251.63,MXN,251.63,Tienda física
FAC-003064,21/05/2024,CLI-91149,SKU-00090,1,1416.11,MXN,1416.11,E-commerce
FAC-000322,2025-04-30,CLI-00495,SKU-00111,4,"$1,973.43",MXN,7893.72,Tienda física
FAC-003164,2024-10-15,CLI-00011,SKU-00047,3,1238.84,MXN,3716.52,Tienda física
FAC-002996,2024-02-26,CLI-99504,SKU-00127,6,709.9,USD,4259.4,E-commerce
FAC-002849,2025-07-28,CLI-00430,SKU-00096,2,1434.12,MXN,2868.24,Marketplace
FAC-002825,01/17/2024,CLI-00127,SKU-00072,5,421.06,MXN,2105.3,Tienda física
FAC-001706,2025-03-26,CLI-00102,SKU-00098,7,"$1,273.10",MXN,8911.7,Tienda física
FAC-002735,2024-11-24,CLI-00194,SKU-00030,1,856.81,MXN,856.81,E-commerce
FAC-003055,2024-03-25,CLI-00384,SKU-00094,4,314.38,MXN,1257.52,Tienda física
FAC-000252,2025-11-25,CLI-00470,SKU-00117,7,778.87,MXN,5452.09,Marketplace
FAC-001571,22/06/2025,CLI-00047,SKU-00130,2,432.2,MXN,864.4,E-commerce
FAC-002602,2025-02-05,CLI-00027,SKU-00077,2,1492.97,mxn,2985.94,E-commerce
FAC-001355,2025-11-14,CLI-00013,SKU-00076,1,54.03,USD,54.03,E-commerce
FAC-001184,2024-04-25,CLI-00017,SKU-00021,5,190.31,MXN,951.55,Tienda física
FAC-002388,2024-10-12,,SKU-00044,2,1531.64,MXN,3063.28,Tienda física
FAC-002767,2024-12-14,CLI-00349,SKU-00013,1,2510.4,MXN,2510.4,E-commerce
FAC-000393,10/23/2025,,SKU-00071,3,68.27,MXN,204.81,E-commerce
FAC-001495,2025-05-12,CLI-00451,SKU-00086,4,1427.08,MXN,5708.32,E-commerce
FAC-003070,2025-01-16,CLI-94846,SKU-00008,4,1953.0,MXN,7812.0,E-commerce
FAC-002514,08/04/2025,CLI-00503,SKU-00052,4,936.81,MXN,3747.24,E-commerce
FAC-001280,29/09/2024,CLI-00004,SKU-00094,6,313.45,USD,1880.7,E-commerce
FAC-002565,2025-02-10,CLI-00179,SKU-00077,6,1439.97,MXN,8639.82,Tienda física
FAC-001897,2024-03-15,CLI-00383,SKU-00141,3,543.61,MXN,1630.83,E-commerce
FAC-002516,09/02/2025,CLI-00187,SKU-00063,1,297.78,USD,297.78,Tienda física
FAC-001632,08/04/2024,CLI-00487,SKU-00139,3,171.69,MXN,515.07,Marketplace
FAC-003255,2024-06-09,CLI-00284,SKU-00011,4,534.0,MXN,2136.0,Marketplace
FAC-000645,2024-02-18,CLI-00118,SKU-00055,5,563.87,MXN,2819.35,Tienda física
FAC-002426,2025-07-12,,SKU-00142,6,527.68,MXN,3166.08,E-commerce
FAC-001735,2025-03-26,CLI-00009,SKU-00045,3,1084.78, MXN ,3254.34,E-commerce
FAC-000297,2025-11-04,CLI-00292,SKU-00106,5,676.46,MXN,3382.3,Marketplace
FAC-001335,2025-01-04,CLI-00459,SKU-00077,2,1457.39,MXN,2914.78,Tienda física
FAC-002488,20/12/2024,CLI-00503,SKU-00033,1,1157.27,USD,1157.27,E-commerce
FAC-003105,2025-03-05,,SKU-00058,1,145.41,MXN,145.41,Marketplace
FAC-000998,11/21/2025,CLI-00470,SKU-00111,3,2009.57,MXN,6028.71,E-commerce
FAC-000887,2024-04-16,CLI-00487,SKU-00118,5,279.18,MXN,1036.23,Tienda física
FAC-001579,2024-03-05,CLI-00383,SKU-00149,4,60.58,MXN,242.32,Marketplace
FAC-000452,2024-08-26,CLI-00443,SKU-00122,5,214.63,MXN,,Marketplace
FAC-000970,15/10/2024,CLI-90707,SKU-00011,6,517.92,MXN,2300.85,Marketplace
FAC-001636,2024-11-17,,SKU-00082,2,1009.81,MXN,2019.62,Marketplace
FAC-002093,2025-02-11,CLI-00140,SKU-00119,7,875.84,MXN,6130.88,Marketplace
FAC-001197,2024-08-31,CLI-00346,SKU-00121,4,320.01,MXN,1280.04,E-commerce
FAC-001899,23/10/2024,,SKU-00050,6,495.72,MXN,2974.32,E-commerce
FAC-001969,22/03/2025,CLI-00132,SKU-00082,1,989.34,MXN,989.34,Tienda física
FAC-001027,2024-04-29,CLI-00121,SKU-00016,6,669.95,MXN,4019.7,Teléfono
FAC-000933,06/09/2024,CLI-00218,SKU-00003,4,3082.96,MXN,12331.84,Marketplace
FAC-001878,18/07/2024,CLI-00311,SKU-00045,1,1146.35,MXN,1146.35,Tienda física
FAC-003134,2024-05-25,CLI-00386,SKU-00092,6,144.83,MXN,868.98,E-commerce
FAC-003123,2024-07-24,CLI-00080,SKU-00011,3,522.86,MXN,1568.58,Tienda física
FAC-001918,20/11/2024,CLI-00423,SKU-00074,7,434.03,USD,3038.21,Marketplace
FAC-002589,2025-04-21,CLI-00312,SKU-00090,7,1424.55,mxn,9971.85,Teléfono
FAC-000825,2024-09-28,CLI-00247,SKU-00115,7,122.77,MXN,859.39,Tienda física
FAC-000616,2024-11-20,CLI-00101,SKU-00077,1,1481.33,MXN,1481.33,E-commerce
FAC-002957,2025-05-24,CLI-00305,SKU-00074,5,$421.68,MXN,2108.4,Teléfono
FAC-003263,09/08/2025,CLI-00030,SKU-00117,-3,780.58, MXN ,3157.1,Tienda física
FAC-002524,11/02/2025,CLI-00434,SKU-00088,3,1389.86,MXN,4169.58,Tienda física
FAC-001201,14/06/2025,CLI-00080,SKU-00083,4,180.73,MXN,722.92,Tienda física
FAC-000255,11/06/2025,CLI-00035,SKU-00122,6,$221.25,MXN,1327.5,Tienda física
FAC-000310,2024-02-08,CLI-98416,SKU-00131,6,102.85,MXN,617.1,Marketplace
FAC-003060,2024-02-19,CLI-00262,SKU-00066,2,442.29,MXN,884.58,Tienda física
FAC-001486,2024-02-08,CLI-00275,SKU-00089,6,1330.44,MXN,7982.64,E-commerce
FAC-003350,2025-08-22,CLI-00328,SKU-00010,4,719.12,MXN,2876.48,Tienda física
FAC-001501,2024-05-23,CLI-00463,SKU-00005,1,409.31,MXN,409.31,Tienda física
FAC-002621,2025-07-01,,SKU-00038,1,642.47,MXN,642.47,Tienda física
FAC-001532,25/09/2024,CLI-00241,SKU-00121,2,314.58,mxn,629.16,Tienda física
FAC-001308,2024-06-12,CLI-00044,SKU-90327,6,$169.83,MXN,1018.98,E-commerce
FAC-001204,25/10/2024,CLI-00206,SKU-00084,2,922.79,MXN,1845.58,Marketplace
FAC-002261,07/26/2024,CLI-00232,SKU-00043,1,740.8,MXN,740.8,Tienda física
FAC-000372,2025-06-19,CLI-00218,SKU-00081,3,500.06,MXN,1500.18,E-commerce
FAC-000465,2025-07-02,CLI-00177,SKU-00002,4,"$3,030.47",MXN,12121.88,Teléfono
FAC-003080,2024-11-02,CLI-00329,SKU-00014,6,267.8,MXN,1606.8,Marketplace
FAC-001133,17/06/2024,CLI-00418,SKU-00148,1,559.33,USD,559.33,Tienda física
FAC-001820,03/04/2025,CLI-00346,SKU-00004,4,509.14,MXN,2036.56,E-commerce
FAC-002181,05/30/2025,CLI-00408,SKU-00077,6,1427.34,MXN,8564.04,E-commerce
FAC-002890,2024-04-01,CLI-00013,SKU-00005,2,402.39,MXN,804.78,E-commerce
FAC-000003,2024-08-31,CLI-00222,SKU-00084,5,959.52,MXN,2848.94,E-commerce
