pedido_id,linea_id,fecha,cliente_id,vendedor_id,canal_venta,sku,cantidad,precio_unitario,descuento_pct
PED-000145,PED-000145-2,2025-01-11,CLI-00378,VEN-001,Equipo comercial,SKU-00036,2,878.22,0
PED-000145,PED-000145-3,2025-01-11,CLI-00378,VEN-001,Equipo comercial,SKU-00082,1,1012.48,0
PED-000146,PED-000146-1,2025-01-11,CLI-00076,,Marketplace,SKU-00012,6,634.84,0
PED-000147,PED-000147-1,2025-01-11,CLI-00094,VEN-011,Equipo comercial,SKU-00014,2,258.47,0
PED-000148,PED-000148-1,2025-01-12,CLI-00089,VEN-006,Equipo comercial,SKU-00096,2,1501.28,0
PED-000148,PED-000148-2,2025-01-12,CLI-00089,VEN-006,Equipo comercial,SKU-00011,3,526.4,0
PED-000149,PED-000149-1,2025-01-12,CLI-00164,,E-commerce,SKU-00093,1,458.9,0.05
PED-000149,PED-000149-2,2025-01-12,CLI-00164,,E-commerce,SKU-00004,1,495.9,0
PED-000149,PED-000149-3,2025-01-12,CLI-00164,,E-commerce,SKU-00097,2,1986.22,0.1
PED-000150,PED-000150-1,2025-01-12,CLI-00456,VEN-002,Equipo comercial,SKU-00088,1,1378.02,0
PED-000150,PED-000150-2,2025-01-12,CLI-00456,VEN-002,Equipo comercial,SKU-00080,1,906.03,0
PED-000151,PED-000151-1,2025-01-12,CLI-00235,,E-commerce,SKU-00108,3,295.81,0
PED-000152,PED-000152-1,2025-01-12,CLI-00103,VEN-003,Equipo comercial,SKU-00014,2,247.16,0
PED-000152,PED-000152-2,2025-01-12,CLI-00103,VEN-003,Equipo comercial,SKU-00007,4,1274.6,0
PED-000152,PED-000152-3,2025-01-12,CLI-00103,VEN-003,Equipo comercial,SKU-00037,1,998.02,0.1
PED-000153,PED-000153-1,2025-01-12,CLI-00117,,E-commerce,SKU-00123,1,414.51,0
PED-000153,PED-000153-2,2025-01-12,CLI-00117,,E-commerce,SKU-00129,3,283.37,0
PED-000154,PED-000154-1,2025-01-12,CLI-00114,VEN-009,Equipo comercial,SKU-00065,1,205.88,0.05
PED-000155,PED-000155-1,2025-01-12,CLI-00307,VEN-007,Equipo comercial,SKU-00008,2,1893.88,0
PED-000155,PED-000155-2,2025-01-12,CLI-00307,VEN-007,Equipo comercial,SKU-00143,1,45.76,0.05
PED-000155,PED-000155-3,2025-01-12,CLI-00307,VEN-007,Equipo comercial,SKU-00067,2,196.95,0.15
PED-000156,PED-000156-1,2025-01-12,CLI-00088,VEN-001,Equipo comercial,SKU-00140,1,169.27,0.05
PED-000156,PED-000156-2,2025-01-12,CLI-00088,VEN-001,Equipo comercial,SKU-00035,1,815.98,0.1
PED-000156,PED-000156-3,2025-01-12,CLI-00088,VEN-001,Equipo comercial,SKU-00019,4,2316.55,0
PED-000157,PED-000157-1,2025-01-12,CLI-00381,VEN-005,Equipo comercial,SKU-00065,2,211.06,0
PED-000157,PED-000157-2,2025-01-12,CLI-00381,VEN-005,Equipo comercial,SKU-00072,1,438.85,0.1
PED-000158,PED-000158-1,2025-01-12,CLI-00314,,E-commerce,SKU-00049,5,1408.02,0
PED-000158,PED-000158-2,2025-01-12,CLI-00314,,E-commerce,SKU-00059,1,426.54,0
PED-000158,PED-000158-3,2025-01-12,CLI-00314,,E-commerce,SKU-00115,1,127.47,0
PED-000159,PED-000159-1,2025-01-12,CLI-00174,VEN-011,Equipo comercial,SKU-00054,1,414.76,0
PED-000160,PED-000160-1,2025-01-13,CLI-00261,VEN-010,Equipo comercial,SKU-00037,1,1054.71,0
PED-000161,PED-000161-1,2025-01-13,CLI-00311,VEN-006,Equipo comercial,SKU-00081,1,498.73,0
PED-000162,PED-000162-1,2025-01-13,CLI-00032,VEN-001,Equipo comercial,SKU-00146,4,375.91,0.15
PED-000163,PED-000163-1,2025-01-13,CLI-00164,,Marketplace,SKU-00078,2,895.39,0
PED-000164,PED-000164-1,2025-01-13,CLI-00135,VEN-002,Equipo comercial,SKU-00072,2,406.99,0
PED-000164,PED-000164-2,2025-01-13,CLI-00135,VEN-002,Equipo comercial,SKU-00054,2,458.84,0
PED-000164,PED-000164-3,2025-01-13,CLI-00135,VEN-002,Equipo comercial,SKU-00118,1,259.81,0
PED-000164,PED-000164-4,2025-01-13,CLI-00135,VEN-002,Equipo comercial,SKU-00043,1,726.42,0
PED-000165,PED-000165-1,2025-01-13,CLI-00109,VEN-007,Equipo comercial,SKU-00075,1,226.19,0
PED-000166,PED-000166-1,2025-01-13,CLI-00024,VEN-009,Equipo comercial,SKU-00023,3,314.42,0.15
PED-000167,PED-000167-1,2025-01-13,CLI-00465,VEN-006,Equipo comercial,SKU-00080,1,891.03,0
PED-000167,PED-000167-2,2025-01-13,CLI-00465,VEN-006,Equipo comercial,SKU-00002,1,2764.24,0.05
PED-000168,PED-000168-1,2025-01-13,CLI-00042,VEN-003,Equipo comercial,SKU-00123,1,437.26,0
PED-000168,PED-000168-2,2025-01-13,CLI-00042,VEN-003,Equipo comercial,SKU-00041,6,1699.57,0
PED-000169,PED-000169-1,2025-01-13,CLI-00407,VEN-009,Equipo comercial,SKU-00138,2,460.67,0
PED-000170,PED-000170-1,2025-01-13,CLI-00481,,Marketplace,SKU-00130,4,446.56,0
PED-000170,PED-000170-2,2025-01-13,CLI-00481,,Marketplace,SKU-00051,1,578.11,0.15
PED-000171,PED-000171-1,2025-01-13,CLI-00004,,Marketplace,SKU-00074,3,454.76,0
PED-000172,PED-000172-1,2025-01-13,CLI-00467,VEN-012,Equipo comercial,SKU-00022,2,639.49,0
PED-000173,PED-000173-1,2025-01-13,CLI-00110,VEN-010,Equipo comercial,SKU-00048,1,515.28,0
PED-000173,PED-000173-2,2025-01-13,CLI-00110,VEN-010,Equipo comercial,SKU-00110,3,2383.93,0
PED-000173,PED-000173-3,2025-01-13,CLI-00110,VEN-010,Equipo comercial,SKU-00032,1,837.48,0
PED-000173,PED-000173-4,2025-01-13,CLI-00110,VEN-010,Equipo comercial,SKU-00138,1,478.26,0.05
PED-000174,PED-000174-1,2025-01-13,CLI-00414,VEN-004,Equipo comercial,SKU-00011,5,565.71,0.05
PED-000174,PED-000174-2,2025-01-13,CLI-00414,VEN-004,Equipo comercial,SKU-00075,3,230.13,0
PED-000174,PED-000174-3,2025-01-13,CLI-00414,VEN-004,Equipo comercial,SKU-00019,2,2411.52,0.1
PED-000174,PED-000174-4,2025-01-13,CLI-00414,VEN-004,Equipo comercial,SKU-00129,3,293.48,0
PED-000175,PED-000175-1,2025-01-13,CLI-00077,,Marketplace,SKU-00150,1,512.41,0.05
PED-000175,PED-000175-2,2025-01-13,CLI-00077,,Marketplace,SKU-00090,1,1416.38,0
PED-000175,PED-000175-3,2025-01-13,CLI-00077,,Marketplace,SKU-00126,2,475.17,0
PED-000176,PED-000176-1,2025-01-13,CLI-00268,VEN-010,Equipo comercial,SKU-00118,1,291.67,0
PED-000176,PED-000176-2,2025-01-13,CLI-00268,VEN-010,Equipo comercial,SKU-00100,1,2020.93,0
PED-000177,PED-000177-1,2025-01-13,CLI-00169,VEN-003,Equipo comercial,SKU-00018,6,826.63,0
PED-000178,PED-000178-1,2025-01-14,CLI-00233,,Marketplace,SKU-00003,1,3108.52,0
PED-000179,PED-000179-1,2025-01-14,CLI-00499,VEN-012,Equipo comercial,SKU-00039,4,1439.17,0.1
PED-000179,PED-000179-2,2025-01-14,CLI-00499,VEN-012,Equipo comercial,SKU-00007,6,1287.54,0
PED-000179,PED-000179-3,2025-01-14,CLI-00499,VEN-012,Equipo comercial,SKU-00068,5,322.02,0.1
PED-000180,PED-000180-1,2025-01-14,CLI-00352,VEN-010,Equipo comercial,SKU-00145,2,451.3,0
PED-000180,PED-000180-2,2025-01-14,CLI-00352,VEN-010,Equipo comercial,SKU-00110,4,2634.99,0
PED-000181,PED-000181-1,2025-01-14,CLI-00118,VEN-002,Equipo comercial,SKU-00110,2,2302.3,0
PED-000182,PED-000182-1,2025-01-14,CLI-00314,,E-commerce,SKU-00058,4,152.48,0
PED-000183,PED-000183-1,2025-01-14,CLI-00078,VEN-002,Equipo comercial,SKU-00041,2,1741.07,0
PED-000184,PED-000184-1,2025-01-14,CLI-00318,VEN-005,Equipo comercial,SKU-00019,1,2440.09,0
PED-000184,PED-000184-2,2025-01-14,CLI-00318,VEN-005,Equipo comercial,SKU-00091,1,818.89,0
PED-000184,PED-000184-3,2025-01-14,CLI-00318,VEN-005,Equipo comercial,SKU-00051,2,567.0,0.1
PED-000184,PED-000184-4,2025-01-14,CLI-00318,VEN-005,Equipo comercial,SKU-00147,3,276.97,0
PED-000185,PED-000185-1,2025-01-14,CLI-00079,VEN-004,Equipo comercial,SKU-00041,2,1639.51,0.15
PED-000186,PED-000186-1,2025-01-14,CLI-00213,VEN-009,Equipo comercial,SKU-00002,3,2831.77,0
PED-000186,PED-000186-2,2025-01-14,CLI-00213,VEN-009,Equipo comercial,SKU-00038,3,654.81,0
PED-000186,PED-000186-3,2025-01-14,CLI-00213,VEN-009,Equipo comercial,SKU-00090,2,1464.15,0
PED-000187,PED-000187-1,2025-01-14,CLI-00440,VEN-009,Equipo comercial,SKU-00042,1,1607.1,0
PED-000187,PED-000187-2,2025-01-14,CLI-00440,VEN-009,Equipo comercial,SKU-00147,1,273.13,0
PED-000187,PED-000187-3,2025-01-14,CLI-00440,VEN-009,Equipo comercial,SKU-00038,1,625.78,0.05
PED-000188,PED-000188-1,2025-01-14,CLI-00434,VEN-007,Equipo comercial,SKU-00032,2,813.09,0
PED-000189,PED-000189-1,2025-01-14,CLI-00480,VEN-001,Equipo comercial,SKU-00091,1,843.85,0
PED-000189,PED-000189-2,2025-01-14,CLI-00480,VEN-001,Equipo comercial,SKU-00008,6,2012.18,0
PED-000190,PED-000190-1,2025-01-14,CLI-00169,VEN-007,Equipo comercial,SKU-00041,3,1750.05,0
PED-000191,PED-000191-1,2025-01-14,CLI-00360,VEN-007,Equipo comercial,SKU-00010,1,722.58,0
PED-000192,PED-000192-1,2025-01-14,CLI-00372,,Marketplace,SKU-00038,1,595.12,0.15
PED-000193,PED-000193-1,2025-01-14,CLI-00338,,Marketplace,SKU-00051,2,569.13,0.05
PED-000194,PED-000194-1,2025-01-14,CLI-00032,VEN-003,Equipo comercial,SKU-00051,3,532.86,0
PED-000195,PED-000195-1,2025-01-14,CLI-00485,VEN-002,Equipo comercial,SKU-00039,2,1534.6,0.1
PED-000196,PED-000196-1,2025-01-15,CLI-00009,VEN-004,Equipo comercial,SKU-00002,4,2770.83,0
PED-000197,PED-000197-1,2025-01-15,CLI-00145,VEN-012,Equipo comercial,SKU-00147,3,295.42,0
PED-000197,PED-000197-2,2025-01-15,CLI-00145,VEN-012,Equipo comercial,SKU-00128,4,566.5,0
PED-000198,PED-000198-1,2025-01-15,CLI-00167,VEN-001,Equipo comercial,SKU-00044,5,1628.31,0
PED-000198,PED-000198-2,2025-01-15,CLI-00167,VEN-001,Equipo comercial,SKU-00048,2,567.74,0.1
PED-000199,PED-000199-1,2025-01-15,CLI-00208,,Marketplace,SKU-00045,1,1080.63,0
PED-000199,PED-000199-2,2025-01-15,CLI-00208,,Marketplace,SKU-00035,1,745.19,0.1
PED-000200,PED-000200-1,2025-01-15,CLI-00187,,E-commerce,SKU-00068,2,299.68,0
PED-000200,PED-000200-2,2025-01-15,CLI-00187,,E-commerce,SKU-00075,1,212.55,0
PED-000201,PED-000201-1,2025-01-15,CLI-00447,VEN-012,Equipo comercial,SKU-00083,3,187.63,0.1
PED-000201,PED-000201-2,2025-01-15,CLI-00447,VEN-012,Equipo comercial,SKU-00036,1,857.52,0.05
PED-000201,PED-000201-3,2025-01-15,CLI-00447,VEN-012,Equipo comercial,SKU-00010,2,704.19,0.1
PED-000202,PED-000202-1,2025-01-15,CLI-00209,VEN-001,Equipo comercial,SKU-00021,6,180.06,0.15
PED-000203,PED-000203-1,2025-01-15,CLI-00307,,E-commerce,SKU-00118,2,287.06,0
PED-000204,PED-000204-1,2025-01-15,CLI-00322,VEN-006,Equipo comercial,SKU-00106,2,690.99,0.05
PED-000205,PED-000205-1,2025-01-15,CLI-00214,,Marketplace,SKU-00115,2,117.09,0
PED-000206,PED-000206-1,2025-01-15,CLI-00375,VEN-010,Equipo comercial,SKU-00068,1,297.4,0
PED-000206,PED-000206-2,2025-01-15,CLI-00375,VEN-010,Equipo comercial,SKU-00103,4,2381.22,0
PED-000207,PED-000207-1,2025-01-15,CLI-00314,VEN-008,Equipo comercial,SKU-00003,1,3118.62,0
PED-000207,PED-000207-2,2025-01-15,CLI-00314,VEN-008,Equipo comercial,SKU-00048,3,534.55,0.1
PED-000207,PED-000207-3,2025-01-15,CLI-00314,VEN-008,Equipo comercial,SKU-00077,2,1483.73,0
PED-000207,PED-000207-4,2025-01-15,CLI-00314,VEN-008,Equipo comercial,SKU-00054,1,459.05,0.1
PED-000208,PED-000208-1,2025-01-15,CLI-00479,,Marketplace,SKU-00074,1,450.97,0
PED-000209,PED-000209-1,2025-01-15,CLI-00018,VEN-001,Equipo comercial,SKU-00139,5,170.64,0
PED-000209,PED-000209-2,2025-01-15,CLI-00018,VEN-001,Equipo comercial,SKU-00113,2,2226.15,0
PED-000210,PED-000210-1,2025-01-16,CLI-00166,VEN-012,Equipo comercial,SKU-00137,1,522.47,0
PED-000210,PED-000210-2,2025-01-16,CLI-00166,VEN-012,Equipo comercial,SKU-00007,1,1309.17,0.05
PED-000211,PED-000211-1,2025-01-16,CLI-00076,,E-commerce,SKU-00109,2,1686.1,0
PED-000212,PED-000212-1,2025-01-16,CLI-00163,,E-commerce,SKU-00105,1,1659.98,0
PED-000212,PED-000212-2,2025-01-16,CLI-00163,,E-commerce,SKU-00046,2,1164.65,0.05
PED-000213,PED-000213-1,2025-01-16,CLI-00236,VEN-007,Equipo comercial,SKU-00145,6,470.18,0.1
PED-000213,PED-000213-2,2025-01-16,CLI-00236,VEN-007,Equipo comercial,SKU-00084,5,922.49,0.1
PED-000214,PED-000214-1,2025-01-16,CLI-00455,VEN-002,Equipo comercial,SKU-00011,2,500.93,0.1
PED-000214,PED-000214-2,2025-01-16,CLI-00455,VEN-002,Equipo comercial,SKU-00015,1,943.56,0
PED-000215,PED-000215-1,2025-01-16,CLI-00162,,Marketplace,SKU-00118,2,289.69,0
PED-000216,PED-000216-1,2025-01-16,CLI-00481,VEN-012,Equipo comercial,SKU-00142,3,510.68,0.15
PED-000217,PED-000217-1,2025-01-16,CLI-00059,VEN-004,Equipo comercial,SKU-00057,2,1247.18,0.15
PED-000217,PED-000217-2,2025-01-16,CLI-00059,VEN-004,Equipo comercial,SKU-00012,1,673.3,0.05
PED-000217,PED-000217-3,2025-01-16,CLI-00059,VEN-004,Equipo comercial,SKU-00150,2,508.39,0
PED-000218,PED-000218-1,2025-01-16,CLI-00382,VEN-011,Equipo comercial,SKU-00010,3,687.55,0
PED-000218,PED-000218-2,2025-01-16,CLI-00382,VEN-011,Equipo comercial,SKU-00059,1,410.08,0
PED-000219,PED-000219-1,2025-01-16,CLI-00007,,Marketplace,SKU-00065,1,203.48,0
PED-000220,PED-000220-1,2025-01-16,CLI-00444,VEN-002,Equipo comercial,SKU-00014,2,261.35,0
PED-000221,PED-000221-1,2025-01-16,CLI-00426,VEN-002,Equipo comercial,SKU-00004,4,472.01,0
PED-000221,PED-000221-2,2025-01-16,CLI-00426,VEN-002,Equipo comercial,SKU-00122,3,224.08,0
PED-000222,PED-000222-1,2025-01-16,CLI-00467,VEN-003,Equipo comercial,SKU-00079,1,1334.51,0
PED-000222,PED-000222-2,2025-01-16,CLI-00467,VEN-003,Equipo comercial,SKU-00041,1,1601.7,0
PED-000223,PED-000223-1,2025-01-16,CLI-00393,VEN-004,Equipo comercial,SKU-00106,2,661.6,0
PED-000223,PED-000223-2,2025-01-16,CLI-00393,VEN-004,Equipo comercial,SKU-00128,1,526.2,0.05
PED-000224,PED-000224-1,2025-01-16,CLI-00495,,Marketplace,SKU-00096,4,1513.89,0.15
PED-000225,PED-000225-1,2025-01-17,CLI-00163,VEN-012,Equipo comercial,SKU-00067,1,202.64,0
PED-000226,PED-000226-1,2025-01-17,CLI-00103,,E-commerce,SKU-00011,4,525.5,0
PED-000227,PED-000227-1,2025-01-17,CLI-00446,VEN-009,Equipo comercial,SKU-00150,2,557.3,0
PED-000228,PED-000228-1,2025-01-17,CLI-00096,VEN-005,Equipo comercial,SKU-00086,3,1418.39,0
PED-000228,PED-000228-2,2025-01-17,CLI-00096,VEN-005,Equipo comercial,SKU-00152,1,531.52,0
PED-000228,PED-000228-3,2025-01-17,CLI-00096,VEN-005,Equipo comercial,SKU-00130,2,432.37,0
PED-000229,PED-000229-1,2025-01-17,CLI-00307,VEN-009,Equipo comercial,SKU-00142,2,480.33,0.15
PED-000230,PED-000230-1,2025-01-17,CLI-00212,VEN-004,Equipo comercial,SKU-00033,2,1121.79,0.15
PED-000230,PED-000230-2,2025-01-17,CLI-00212,VEN-004,Equipo comercial,SKU-00079,3,1357.62,0.05
PED-000231,PED-000231-1,2025-01-17,CLI-00442,VEN-002,Equipo comercial,SKU-00123,3,434.22,0
PED-000232,PED-000232-1,2025-01-17,CLI-00100,VEN-007,Equipo comercial,SKU-00093,2,485.86,0
PED-000233,PED-000233-1,2025-01-17,CLI-00278,VEN-005,Equipo comercial,SKU-00059,1,446.49,0
PED-000234,PED-000234-1,2025-01-17,CLI-00250,VEN-004,Equipo comercial,SKU-00127,2,711.5,0
PED-000235,PED-000235-1,2025-01-17,CLI-00496,VEN-001,Equipo comercial,SKU-00101,2,885.23,0
PED-000235,PED-000235-2,2025-01-17,CLI-00496,VEN-001,Equipo comercial,SKU-00022,6,625.01,0
PED-000235,PED-000235-3,2025-01-17,CLI-00496,VEN-001,Equipo comercial,SKU-00057,1,1241.53,0.15
PED-000236,PED-000236-1,2025-01-17,CLI-00499,,E-commerce,SKU-00099,2,1833.93,0
PED-000237,PED-000237-1,2025-01-17,CLI-00349,VEN-007,Equipo comercial,SKU-00138,1,449.04,0.05
PED-000238,PED-000238-1,2025-01-18,CLI-00203,,E-commerce,SKU-00042,2,1593.26,0.1
PED-000239,PED-000239-1,2025-01-18,CLI-00316,VEN-010,Equipo comercial,SKU-00101,1,903.9,0
PED-000240,PED-000240-1,2025-01-18,CLI-00257,,E-commerce,SKU-00067,1,195.24,0
PED-000240,PED-000240-2,2025-01-18,CLI-00257,,E-commerce,SKU-00082,1,974.06,0
PED-000241,PED-000241-1,2025-01-18,CLI-00318,VEN-008,Equipo comercial,SKU-00142,5,489.26,0
PED-000241,PED-000241-2,2025-01-18,CLI-00318,VEN-008,Equipo comercial,SKU-00003,1,2884.66,0.05
PED-000242,PED-000242-1,2025-01-18,CLI-00059,,E-commerce,SKU-00021,4,200.59,0
PED-000243,PED-000243-1,2025-01-18,CLI-00206,VEN-008,Equipo comercial,SKU-00133,2,212.01,0
PED-000244,PED-000244-1,2025-01-18,CLI-00135,VEN-005,Equipo comercial,SKU-00110,1,2749.4,0.05
PED-000245,PED-000245-1,2025-01-18,CLI-00301,VEN-002,Equipo comercial,SKU-00036,2,881.88,0
PED-000245,PED-000245-2,2025-01-18,CLI-00301,VEN-002,Equipo comercial,SKU-00089,3,1350.01,0
PED-000246,PED-000246-1,2025-01-19,CLI-00327,VEN-011,Equipo comercial,SKU-00019,2,2346.57,0.05
PED-000246,PED-000246-2,2025-01-19,CLI-00327,VEN-011,Equipo comercial,SKU-00039,2,1596.51,0.05
PED-000247,PED-000247-1,2025-01-19,CLI-00277,VEN-012,Equipo comercial,SKU-00127,2,710.58,0
PED-000247,PED-000247-2,2025-01-19,CLI-00277,VEN-012,Equipo comercial,SKU-00138,3,480.72,0.05
PED-000248,PED-000248-1,2025-01-19,CLI-00224,VEN-010,Equipo comercial,SKU-00122,6,212.02,0
PED-000249,PED-000249-1,2025-01-19,CLI-00106,VEN-007,Equipo comercial,SKU-00011,3,507.74,0
PED-000249,PED-000249-2,2025-01-19,CLI-00106,VEN-007,Equipo comercial,SKU-00105,1,1626.03,0.05
PED-000249,PED-000249-3,2025-01-19,CLI-00106,VEN-007,Equipo comercial,SKU-00143,1,41.64,0
PED-000250,PED-000250-1,2025-01-19,CLI-00047,VEN-002,Equipo comercial,SKU-00150,2,543.59,0
PED-000250,PED-000250-2,2025-01-19,CLI-00047,VEN-002,Equipo comercial,SKU-00065,4,207.39,0
PED-000251,PED-000251-1,2025-01-19,CLI-00365,,E-commerce,SKU-00054,3,431.55,0
PED-000251,PED-000251-2,2025-01-19,CLI-00365,,E-commerce,SKU-00058,2,141.06,0
PED-000252,PED-000252-1,2025-01-19,CLI-00298,VEN-006,Equipo comercial,SKU-00057,1,1287.7,0.05
PED-000252,PED-000252-2,2025-01-19,CLI-00298,VEN-006,Equipo comercial,SKU-00018,4,893.54,0
PED-000252,PED-000252-3,2025-01-19,CLI-00298,VEN-006,Equipo comercial,SKU-00147,2,296.09,0
PED-000253,PED-000253-1,2025-01-19,CLI-00117,VEN-001,Equipo comercial,SKU-00104,4,237.31,0.1
PED-000253,PED-000253-2,2025-01-19,CLI-00117,VEN-001,Equipo comercial,SKU-00042,4,1557.69,0
PED-000253,PED-000253-3,2025-01-19,CLI-00117,VEN-001,Equipo comercial,SKU-00142,1,521.39,0
PED-000253,PED-000253-4,2025-01-19,CLI-00117,VEN-001,Equipo comercial,SKU-00143,1,44.35,0.05
PED-000254,PED-000254-1,2025-01-19,CLI-00057,VEN-002,Equipo comercial,SKU-00136,2,241.44,0
PED-000254,PED-000254-2,2025-01-19,CLI-00057,VEN-002,Equipo comercial,SKU-00043,3,701.94,0
PED-000255,PED-000255-1,2025-01-19,CLI-00395,,Marketplace,SKU-00040,1,652.69,0.05
PED-000255,PED-000255-2,2025-01-19,CLI-00395,,Marketplace,SKU-00008,1,1873.76,0
PED-000256,PED-000256-1,2025-01-20,CLI-00372,VEN-011,Equipo comercial,SKU-00088,2,1371.23,0
PED-000257,PED-000257-1,2025-01-20,CLI-00224,,E-commerce,SKU-00113,4,2132.52,0
PED-000257,PED-000257-2,2025-01-20,CLI-00224,,E-commerce,SKU-00012,3,698.98,0
PED-000257,PED-000257-3,2025-01-20,CLI-00224,,E-commerce,SKU-00097,6,1895.55,0
PED-000258,PED-000258-1,2025-01-20,CLI-00355,VEN-004,Equipo comercial,SKU-00128,2,552.38,0
PED-000258,PED-000258-2,2025-01-20,CLI-00355,VEN-004,Equipo comercial,SKU-00051,4,578.32,0
PED-000259,PED-000259-1,2025-01-20,CLI-00157,VEN-007,Equipo comercial,SKU-00083,3,192.15,0
PED-000260,PED-000260-1,2025-01-20,CLI-00204,VEN-008,Equipo comercial,SKU-00008,4,1786.97,0
PED-000260,PED-000260-2,2025-01-20,CLI-00204,VEN-008,Equipo comercial,SKU-00088,1,1332.52,0.05
PED-000261,PED-000261-1,2025-01-20,CLI-00360,VEN-011,Equipo comercial,SKU-00149,5,62.07,0
PED-000262,PED-000262-1,2025-01-20,CLI-00259,VEN-004,Equipo comercial,SKU-00032,5,785.09,0
PED-000263,PED-000263-1,2025-01-20,CLI-00144,,Marketplace,SKU-00059,2,428.92,0
PED-000263,PED-000263-2,2025-01-20,CLI-00144,,Marketplace,SKU-00058,1,146.56,0
PED-000264,PED-000264-1,2025-01-20,CLI-00070,VEN-007,Equipo comercial,SKU-00046,2,1165.59,0
PED-000264,PED-000264-2,2025-01-20,CLI-00070,VEN-007,Equipo comercial,SKU-00144,2,112.66,0
PED-000265,PED-000265-1,2025-01-20,CLI-00451,VEN-007,Equipo comercial,SKU-00113,2,2196.72,0.05
PED-000266,PED-000266-1,2025-01-20,CLI-00288,VEN-012,Equipo comercial,SKU-00050,1,541.77,0
PED-000267,PED-000267-1,2025-01-20,CLI-00210,VEN-003,Equipo comercial,SKU-00036,4,858.56,0
PED-000267,PED-000267-2,2025-01-20,CLI-00210,VEN-003,Equipo comercial,SKU-00110,4,2306.78,0
PED-000268,PED-000268-1,2025-01-20,CLI-00393,VEN-009,Equipo comercial,SKU-00106,4,636.81,0
PED-000269,PED-000269-1,2025-01-20,CLI-00094,,E-commerce,SKU-00123,1,450.82,0
PED-000270,PED-000270-1,2025-01-20,CLI-00205,VEN-007,Equipo comercial,SKU-00007,5,1344.97,0
PED-000270,PED-000270-2,2025-01-20,CLI-00205,VEN-007,Equipo comercial,SKU-00039,1,1485.42,0.05
PED-000270,PED-000270-3,2025-01-20,CLI-00205,VEN-007,Equipo comercial,SKU-00018,1,817.77,0
PED-000270,PED-000270-4,2025-01-20,CLI-00205,VEN-007,Equipo comercial,SKU-00090,2,1500.36,0
PED-000271,PED-000271-1,2025-01-20,CLI-00205,,E-commerce,SKU-00110,1,2783.31,0
PED-000271,PED-000271-2,2025-01-20,CLI-00205,,E-commerce,SKU-00089,1,1317.17,0
PED-000271,PED-000271-3,2025-01-20,CLI-00205,,E-commerce,SKU-00013,2,2525.36,0
PED-000272,PED-000272-1,2025-01-20,CLI-00445,,E-commerce,SKU-00015,3,851.03,0.1
PED-000272,PED-000272-2,2025-01-20,CLI-00445,,E-commerce,SKU-00046,1,1150.7,0
PED-000273,PED-000273-1,2025-01-21,CLI-00044,VEN-011,Equipo comercial,SKU-00048,3,508.2,0
PED-000274,PED-000274-1,2025-01-21,CLI-00488,VEN-001,Equipo comercial,SKU-00126,1,477.03,0.05
PED-000274,PED-000274-2,2025-01-21,CLI-00488,VEN-001,Equipo comercial,SKU-00037,2,1042.95,0
PED-000274,PED-000274-3,2025-01-21,CLI-00488,VEN-001,Equipo comercial,SKU-00011,3,538.32,0
PED-000274,PED-000274-4,2025-01-21,CLI-00488,VEN-001,Equipo comercial,SKU-00065,2,205.78,0
PED-000275,PED-000275-1,2025-01-21,CLI-00491,VEN-003,Equipo comercial,SKU-00108,4,323.79,0
PED-000276,PED-000276-1,2025-01-21,CLI-00108,VEN-005,Equipo comercial,SKU-00042,1,1700.13,0
PED-000277,PED-000277-1,2025-01-21,CLI-00121,VEN-008,Equipo comercial,SKU-00082,2,1046.98,0
PED-000278,PED-000278-1,2025-01-21,CLI-00135,VEN-002,Equipo comercial,SKU-00137,3,573.98,0
PED-000279,PED-000279-1,2025-01-21,CLI-00056,VEN-006,Equipo comercial,SKU-00037,1,974.32,0
PED-000280,PED-000280-1,2025-01-21,CLI-00279,VEN-003,Equipo comercial,SKU-00109,4,1755.94,0
PED-000281,PED-000281-1,2025-01-21,CLI-00041,VEN-003,Equipo comercial,SKU-00032,4,844.65,0
PED-000282,PED-000282-1,2025-01-21,CLI-00124,VEN-011,Equipo comercial,SKU-00059,5,399.63,0.15
PED-000282,PED-000282-2,2025-01-21,CLI-00124,VEN-011,Equipo comercial,SKU-00091,1,877.09,0.05
PED-000282,PED-000282-3,2025-01-21,CLI-00124,VEN-011,Equipo comercial,SKU-00044,1,1673.73,0.05
PED-000282,PED-000282-4,2025-01-21,CLI-00124,VEN-011,Equipo comercial,SKU-00108,1,324.43,0
PED-000283,PED-000283-1,2025-01-21,CLI-00088,,Marketplace,SKU-00010,3,676.47,0
PED-000284,PED-000284-1,2025-01-22,CLI-00381,VEN-003,Equipo comercial,SKU-00023,2,336.79,0
PED-000285,PED-000285-1,2025-01-22,CLI-00307,VEN-005,Equipo comercial,SKU-00068,1,319.0,0
PED-000286,PED-000286-1,2025-01-22,CLI-00289,,Marketplace,SKU-00004,2,530.06,0
PED-000287,PED-000287-1,2025-01-22,CLI-00267,VEN-001,Equipo comercial,SKU-00129,1,313.68,0
PED-000288,PED-000288-1,2025-01-22,CLI-00169,VEN-010,Equipo comercial,SKU-00078,1,897.56,0.05
PED-000288,PED-000288-2,2025-01-22,CLI-00169,VEN-010,Equipo comercial,SKU-00031,3,418.81,0.1
