cliente_id,mes,gasto_mensual_mxn
CLI-00169,2026-08,747.17
CLI-00455,2025-01,1131.23
CLI-00455,2025-02,1138.70
CLI-00455,2025-03,1133.12
CLI-00455,2025-04,1124.64
CLI-00455,2025-05,1151.77
CLI-00455,2025-06,1140.03
CLI-00455,2025-07,1166.09
CLI-00455,2025-08,1143.76
CLI-00455,2025-09,1123.98
CLI-00455,2025-10,1160.74
CLI-00455,2025-11,1138.34
CLI-00455,2025-12,1152.84
CLI-00455,2026-01,1166.23
CLI-00455,2026-02,1139.38
CLI-00455,2026-03,1162.85
CLI-00455,2026-04,1148.87
CLI-00455,2026-05,1164.79
CLI-00455,2026-06,1124.71
CLI-00455,2026-07,1124.73
CLI-00455,2026-08,1127.54
CLI-00233,2025-01,376.08
CLI-00233,2025-02,370.09
CLI-00233,2025-03,380.87
CLI-00233,2025-04,381.33
CLI-00233,2025-05,379.11
CLI-00233,2025-06,373.28
CLI-00233,2025-07,373.09
CLI-00233,2025-08,370.25
CLI-00233,2025-09,382.19
CLI-00233,2025-10,384.40
CLI-00233,2025-11,374.91
CLI-00233,2025-12,373.89
CLI-00233,2026-01,375.54
CLI-00233,2026-02,371.23
CLI-00233,2026-03,373.44
CLI-00233,2026-04,371.28
CLI-00233,2026-05,380.62
CLI-00233,2026-06,383.38
CLI-00233,2026-07,378.54
CLI-00233,2026-08,378.32
CLI-00332,2025-01,853.83
CLI-00332,2025-02,853.58
CLI-00332,2025-03,848.30
CLI-00332,2025-04,867.55
CLI-00332,2025-05,847.55
CLI-00332,2025-06,867.83
CLI-00332,2025-07,847.47
CLI-00332,2025-08,869.07
CLI-00332,2025-09,857.09
CLI-00332,2025-10,847.50
CLI-00332,2025-11,860.47
CLI-00332,2025-12,839.33
CLI-00332,2026-01,856.17
CLI-00332,2026-02,849.16
CLI-00411,2025-01,1126.95
CLI-00411,2025-02,1100.22
CLI-00411,2025-03,1110.89
CLI-00411,2025-04,1131.63
CLI-00411,2025-05,1139.37
CLI-00411,2025-06,1141.71
CLI-00411,2025-07,1133.53
CLI-00411,2025-08,1128.12
CLI-00411,2025-09,1109.78
CLI-00411,2025-10,1114.38
CLI-00411,2025-11,1118.17
CLI-00411,2025-12,1129.61
CLI-00411,2026-01,1097.30
CLI-00411,2026-02,1120.90
CLI-00411,2026-03,1103.74
CLI-00411,2026-04,1106.77
CLI-00411,2026-05,1123.02
CLI-00411,2026-06,1109.22
CLI-00411,2026-07,1129.98
CLI-00411,2026-08,1133.35
CLI-00506,2025-01,1589.11
CLI-00506,2025-02,1590.36
CLI-00506,2025-03,1531.88
CLI-00506,2025-04,1555.33
CLI-00506,2025-05,1565.38
CLI-00506,2025-06,1564.46
CLI-00506,2025-07,1580.23
CLI-00506,2025-08,1550.12
CLI-00506,2025-09,1583.64
CLI-00506,2025-10,1534.71
CLI-00506,2025-11,1574.35
CLI-00506,2025-12,1586.28
CLI-00506,2026-01,1576.03
CLI-00506,2026-02,1578.88
CLI-00506,2026-03,1588.49
CLI-00506,2026-04,1583.90
CLI-00506,2026-05,1529.80
CLI-00506,2026-06,1573.67
CLI-00506,2026-07,1581.02
CLI-00506,2026-08,1585.70
CLI-00097,2025-01,764.98
CLI-00097,2025-02,758.33
CLI-00097,2025-03,764.31
CLI-00097,2025-04,753.49
CLI-00097,2025-05,737.96
CLI-00097,2025-06,766.29
CLI-00097,2025-07,746.16
CLI-00097,2025-08,759.51
CLI-00097,2025-09,754.84
CLI-00097,2025-10,746.63
CLI-00097,2025-11,742.59
CLI-00097,2025-12,742.17
CLI-00097,2026-01,746.42
CLI-00097,2026-02,753.38
CLI-00097,2026-03,742.55
CLI-00097,2026-04,759.14
CLI-00097,2026-05,760.24
CLI-00097,2026-06,743.11
CLI-00097,2026-07,759.67
CLI-00097,2026-08,745.90
CLI-00416,2025-01,693.84
CLI-00416,2025-02,696.81
CLI-00416,2025-03,682.75
CLI-00416,2025-04,697.76
CLI-00416,2025-05,675.39
CLI-00416,2025-06,694.61
CLI-00416,2025-07,695.70
CLI-00416,2025-08,691.62
CLI-00416,2025-09,673.62
CLI-00416,2025-10,673.02
CLI-00416,2025-11,698.26
CLI-00416,2025-12,695.35
CLI-00416,2026-01,695.11
CLI-00416,2026-02,675.62
CLI-00416,2026-03,697.02
CLI-00416,2026-04,695.80
CLI-00416,2026-05,687.87
CLI-00416,2026-06,688.54
CLI-00416,2026-07,674.25
CLI-00416,2026-08,694.71
CLI-00371,2025-05,1550.35
CLI-00371,2025-06,1539.20
CLI-00371,2025-07,1535.21
CLI-00371,2025-08,1505.13
CLI-00371,2025-09,1512.38
CLI-00371,2025-10,1512.62
CLI-00371,2025-11,1559.62
CLI-00371,2025-12,1526.19
CLI-00371,2026-01,1558.59
CLI-00371,2026-02,1548.07
CLI-00371,2026-03,1555.33
CLI-00371,2026-04,1513.08
CLI-00371,2026-05,1525.66
CLI-00371,2026-06,1530.75
CLI-00371,2026-07,1530.05
CLI-00371,2026-08,1551.00
CLI-00016,2025-01,553.51
CLI-00016,2025-02,550.89
CLI-00016,2025-03,553.40
CLI-00016,2025-04,541.64
CLI-00016,2025-05,547.54
CLI-00016,2025-06,546.33
CLI-00016,2025-07,555.83
CLI-00016,2025-08,545.98
CLI-00016,2025-09,553.29
CLI-00016,2025-10,555.27
CLI-00016,2025-11,536.70
CLI-00016,2025-12,550.64
CLI-00016,2026-01,554.89
CLI-00016,2026-02,538.93
CLI-00016,2026-03,543.81
CLI-00016,2026-04,550.54
CLI-00016,2026-05,551.46
CLI-00016,2026-06,542.56
CLI-00016,2026-07,540.80
CLI-00016,2026-08,550.29
CLI-00206,2025-01,981.79
CLI-00206,2025-02,972.48
CLI-00206,2025-03,995.24
CLI-00206,2025-04,1006.34
CLI-00206,2025-05,979.97
CLI-00206,2025-06,1007.25
CLI-00206,2025-07,1000.87
CLI-00206,2025-08,981.37
CLI-00206,2025-09,1002.50
CLI-00206,2025-10,1009.83
CLI-00206,2025-11,980.70
CLI-00206,2025-12,1007.56
CLI-00206,2026-01,1007.29
CLI-00206,2026-02,973.19
CLI-00206,2026-03,1008.67
CLI-00206,2026-04,972.98
CLI-00206,2026-05,1009.05
CLI-00206,2026-06,1007.99
CLI-00206,2026-07,1011.88
CLI-00206,2026-08,992.96
CLI-00144,2025-01,1994.48
CLI-00144,2025-02,1985.78
CLI-00144,2025-03,2000.43
CLI-00144,2025-04,2006.72
CLI-00144,2025-05,2044.61
CLI-00144,2025-06,2057.89
CLI-00144,2025-07,2039.76
CLI-00144,2025-08,2048.60
CLI-00144,2025-09,2057.12
CLI-00144,2025-10,1978.23
CLI-00144,2025-11,2024.09
CLI-00144,2025-12,2000.21
CLI-00144,2026-01,2019.51
CLI-00144,2026-02,1983.62
CLI-00144,2026-03,2005.93
CLI-00144,2026-04,1980.50
CLI-00144,2026-05,2001.98
CLI-00144,2026-06,2009.57
CLI-00144,2026-07,2028.65
CLI-00144,2026-08,2048.19
CLI-00018,2025-01,530.69
CLI-00018,2025-02,542.72
CLI-00018,2025-03,539.88
CLI-00018,2025-04,544.42
CLI-00018,2025-05,532.43
CLI-00018,2025-06,542.18
CLI-00018,2025-07,543.01
CLI-00018,2025-08,533.94
CLI-00018,2025-09,536.48
CLI-00018,2025-10,541.45
CLI-00018,2025-11,542.41
CLI-00018,2025-12,533.66
CLI-00018,2026-01,531.36
CLI-00018,2026-02,526.54
CLI-00018,2026-03,525.76
CLI-00018,2026-04,540.86
CLI-00018,2026-05,535.32
CLI-00018,2026-06,532.01
CLI-00018,2026-07,542.00
CLI-00018,2026-08,532.97
CLI-00200,2025-01,2176.63
CLI-00200,2025-02,2119.95
CLI-00200,2025-03,2187.09
CLI-00200,2025-04,2111.13
CLI-00200,2025-05,2155.42
CLI-00200,2025-06,2123.00
CLI-00200,2025-07,2175.75
CLI-00200,2025-08,2153.66
CLI-00200,2025-09,2148.20
CLI-00200,2025-10,2149.30
CLI-00200,2025-11,2135.06
CLI-00200,2025-12,2189.99
CLI-00200,2026-01,2144.84
CLI-00200,2026-02,2127.99
CLI-00200,2026-03,2134.57
CLI-00200,2026-04,2159.21
CLI-00200,2026-05,2174.51
CLI-00200,2026-06,2125.12
CLI-00200,2026-07,2168.09
CLI-00200,2026-08,2111.12
CLI-00157,2025-01,358.99
CLI-00157,2025-02,348.86
CLI-00157,2025-03,348.26
CLI-00157,2025-04,354.85
CLI-00157,2025-05,354.80
CLI-00157,2025-06,358.14
CLI-00157,2025-07,354.18
CLI-00157,2025-08,350.67
CLI-00157,2025-09,353.78
CLI-00157,2025-10,350.90
CLI-00157,2025-11,354.04
CLI-00157,2025-12,359.74
CLI-00157,2026-01,347.35
CLI-00157,2026-02,347.01
CLI-00157,2026-03,347.38
CLI-00385,2025-01,514.77
CLI-00385,2025-02,497.05
CLI-00385,2025-03,500.61
CLI-00385,2025-04,511.93
CLI-00385,2025-05,512.77
CLI-00385,2025-06,512.97
CLI-00385,2025-07,503.45
CLI-00385,2025-08,497.93
CLI-00385,2025-09,503.58
CLI-00385,2025-10,506.10
CLI-00385,2025-11,515.15
CLI-00385,2025-12,505.94
CLI-00385,2026-01,502.96
CLI-00385,2026-02,512.33
CLI-00385,2026-03,504.30
CLI-00385,2026-04,500.31
CLI-00385,2026-05,512.92
CLI-00385,2026-06,510.59
CLI-00385,2026-07,509.20
CLI-00385,2026-08,510.89
CLI-00457,2025-01,864.87
CLI-00457,2025-02,853.72
CLI-00457,2025-03,841.99
CLI-00457,2025-04,847.05
CLI-00457,2025-05,855.63
CLI-00457,2025-06,854.26
CLI-00457,2025-07,835.86
CLI-00457,2025-08,848.41
CLI-00457,2025-09,851.03
CLI-00457,2025-10,857.66
CLI-00457,2025-11,852.90
CLI-00457,2025-12,855.27
CLI-00457,2026-01,863.08
CLI-00457,2026-02,866.23
CLI-00457,2026-03,866.14
CLI-00457,2026-04,853.02
CLI-00457,2026-05,841.30
CLI-00457,2026-06,856.73
CLI-00457,2026-07,834.72
CLI-00457,2026-08,846.70
