pago_id,factura_id,fecha_pago,monto_pagado,metodo_pago
PAG-001759,FAC-001440,2024-06-27,1706.72,Transferencia
PAG-001760,FAC-001882,2024-03-02,1781.43,Transferencia
PAG-001761,FAC-001882,2024-03-31,1187.62,Transferencia
PAG-001762,FAC-002023,2024-01-18,2657.35,Efectivo
PAG-001763,FAC-001879,2026-02-12,1630.48,Cheque
PAG-001764,FAC-001936,2025-03-11,2333.08,Tarjeta
PAG-001765,FAC-000807,2025-11-04,1029.28,Tarjeta
PAG-001766,FAC-000203,2025-11-27,1979.94,Cheque
PAG-001767,FAC-003085,2025-01-21,2476.70,Cheque
PAG-001768,FAC-000648,2025-10-30,12403.02,Transferencia
PAG-001769,FAC-000938,2025-07-30,1053.18,Tarjeta
PAG-001770,FAC-000938,2025-08-16,702.12,Tarjeta
PAG-001771,FAC-002013,2025-12-18,5387.73,Transferencia
PAG-001772,FAC-000318,2024-11-25,2533.14,Cheque
PAG-001773,FAC-002742,2025-04-01,1486.05,Tarjeta
PAG-001774,FAC-000677,2024-09-06,7779.04,Transferencia
PAG-001775,FAC-001458,2025-05-04,852.92,Cheque
PAG-001776,FAC-002709,2024-05-18,5168.46,Transferencia
PAG-001777,FAC-001531,2025-03-04,2446.95,Transferencia
PAG-001778,FAC-001531,2025-03-22,1631.30,Transferencia
PAG-001779,FAC-001000,2025-04-03,4311.79,Cheque
PAG-001780,FAC-000059,2024-07-27,4017.68,Tarjeta
PAG-001781,FAC-003232,2025-12-20,4145.70,Tarjeta
PAG-001782,FAC-001672,2024-09-07,2834.80,Transferencia
PAG-001783,FAC-002922,2024-09-16,2657.07,Tarjeta
PAG-001784,FAC-000684,2024-09-12,1969.88,Transferencia
PAG-001785,FAC-001384,2025-10-24,2251.60,Transferencia
PAG-001786,FAC-001481,2025-01-15,883.37,Transferencia
PAG-001787,FAC-001481,2025-02-03,588.91,Transferencia
PAG-001788,FAC-000291,2025-12-22,6871.52,Transferencia
PAG-001789,FAC-000423,2026-02-01,1584.12,Transferencia
PAG-001790,FAC-002409,2025-07-30,1882.96,Transferencia
PAG-001791,FAC-001527,2025-11-01,371.78,Efectivo
PAG-001792,FAC-002431,2026-01-03,8782.06,Transferencia
PAG-001793,FAC-001461,2025-11-24,4309.56,Transferencia
PAG-001794,FAC-001419,2024-07-29,3280.15,Transferencia
PAG-001795,FAC-002675,2025-10-27,4719.72,Transferencia
PAG-001796,FAC-002508,2025-10-04,3080.21,Transferencia
PAG-001797,FAC-002466,2025-11-20,1701.27,Transferencia
PAG-001798,FAC-002719,2024-05-26,887.78,Transferencia
PAG-001799,FAC-002397,2024-10-21,825.96,Transferencia
PAG-001800,FAC-000839,2024-12-29,1225.15,Transferencia
PAG-001801,FAC-000777,2025-02-24,500.63,Transferencia
PAG-001802,FAC-001293,2026-01-09,1531.89,Transferencia
PAG-001803,FAC-000315,2025-03-23,2352.96,Transferencia
PAG-001804,FAC-001314,2025-10-20,13663.30,Tarjeta
PAG-001805,FAC-002385,2025-04-15,1897.76,Efectivo
PAG-001806,FAC-003244,2024-02-27,1096.06,Cheque
PAG-001807,FAC-003476,2024-02-29,2901.82,Cheque
PAG-001808,FAC-003476,2024-03-18,1934.55,Cheque
PAG-001809,FAC-000030,2025-11-30,1107.94,Transferencia
PAG-001810,FAC-000057,2026-01-09,3767.13,Transferencia
PAG-001811,FAC-001242,2024-10-07,6233.36,Transferencia
PAG-001812,FAC-000478,2024-05-29,10458.85,Tarjeta
PAG-001813,FAC-000114,2024-10-30,14769.80,Transferencia
PAG-001814,FAC-001311,2025-05-17,1460.88,Efectivo
PAG-001815,FAC-000704,2024-06-20,1503.45,Cheque
PAG-001816,FAC-001788,2025-03-03,1251.29,Transferencia
PAG-001817,FAC-002557,2025-11-24,17630.46,Cheque
PAG-001818,FAC-002242,2024-10-21,2411.58,Cheque
PAG-001819,FAC-003297,2025-01-27,1634.42,Transferencia
PAG-001820,FAC-001121,2024-07-15,6911.82,Transferencia
PAG-001821,FAC-001221,2024-03-08,2706.75,Transferencia
PAG-001822,FAC-000185,2025-08-30,2713.90,Tarjeta
PAG-001823,FAC-000284,2024-12-30,2257.53,Cheque
PAG-001824,FAC-002453,2025-01-05,4200.00,Cheque
PAG-001825,FAC-001593,2024-07-03,3605.65,Transferencia
PAG-001826,FAC-000394,2025-12-04,1306.68,Cheque
PAG-001827,FAC-002182,2025-09-15,439.38,Transferencia
PAG-001828,FAC-003120,2024-11-25,753.56,Transferencia
PAG-001829,FAC-001628,2024-09-08,1072.65,Cheque
PAG-001830,FAC-002176,2024-03-19,7408.45,Transferencia
PAG-001831,FAC-000395,2024-10-26,2788.40,Cheque
PAG-001832,FAC-001209,2025-10-30,1168.74,Transferencia
PAG-001833,FAC-001550,2026-03-07,3943.48,Tarjeta
PAG-001834,FAC-002570,2025-07-04,2927.33,Transferencia
PAG-001835,FAC-000361,2025-08-16,5849.58,Transferencia
PAG-001836,FAC-000667,2025-12-03,7651.80,Transferencia
PAG-001837,FAC-002097,2026-01-08,3801.98,Cheque
PAG-001838,FAC-000728,2024-09-11,1324.75,Transferencia
PAG-001839,FAC-002872,2024-12-04,670.48,Transferencia
PAG-001840,FAC-000090,2025-02-18,19801.32,Transferencia
PAG-001841,FAC-002560,2024-05-04,668.74,Transferencia
PAG-001842,FAC-003114,2026-01-31,3499.74,Tarjeta
PAG-001843,FAC-002448,2026-01-25,1279.56,Cheque
PAG-001844,FAC-001427,2025-05-14,4523.55,Cheque
PAG-001845,FAC-003340,2024-05-17,5809.44,Transferencia
PAG-001846,FAC-003087,2025-09-11,605.17,Cheque
PAG-001847,FAC-001999,2025-01-20,2454.32,Transferencia
PAG-001848,FAC-002439,2025-07-02,8591.80,Cheque
PAG-001849,FAC-000417,2024-07-27,6758.94,Transferencia
PAG-001850,FAC-002856,2025-07-10,5108.70,Cheque
PAG-001851,FAC-001149,2025-07-24,1052.86,Tarjeta
PAG-001852,FAC-001447,2025-05-26,287.76,Cheque
PAG-001853,FAC-001592,2024-07-25,4704.70,Transferencia
PAG-001854,FAC-002169,2025-09-20,2387.95,Cheque
PAG-001855,FAC-002680,2024-04-19,1306.77,Tarjeta
PAG-001856,FAC-002945,2024-03-07,1015.33,Tarjeta
PAG-001857,FAC-002010,2024-05-28,1561.60,Transferencia
PAG-001858,FAC-002654,2025-06-27,3778.11,Transferencia
PAG-001859,FAC-001395,2025-12-03,5234.28,Transferencia
PAG-001860,FAC-002905,2025-06-03,1641.03,Tarjeta
PAG-001861,FAC-003207,2025-01-27,4995.44,Transferencia
PAG-001862,FAC-002122,2024-11-29,2433.64,Transferencia
PAG-001863,FAC-000517,2024-05-23,1310.67,Cheque
PAG-001864,FAC-002470,2025-10-12,8410.45,Transferencia
PAG-001865,FAC-001289,2024-09-08,1710.05,Transferencia
PAG-001866,FAC-001015,2025-05-16,14595.45,Cheque
PAG-001867,FAC-001978,2025-11-05,1291.71,Tarjeta
PAG-001868,FAC-000095,2025-06-07,219.72,Cheque
PAG-001869,FAC-001816,2025-09-30,886.32,Transferencia
PAG-001870,FAC-002075,2024-06-20,773.44,Transferencia
PAG-001871,FAC-001792,2026-03-02,1318.44,Transferencia
PAG-001872,FAC-003193,2024-09-13,2858.34,Transferencia
PAG-001873,FAC-003371,2024-05-17,1517.58,Tarjeta
PAG-001874,FAC-003371,2024-05-28,1011.72,Tarjeta
PAG-001875,FAC-002133,2025-05-14,5378.72,Transferencia
PAG-001876,FAC-001910,2025-12-17,432.32,Transferencia
PAG-001877,FAC-001800,2025-12-17,8683.95,Transferencia
PAG-001878,FAC-003241,2025-11-20,5526.60,Transferencia
PAG-001879,FAC-000233,2025-10-13,3988.55,Transferencia
PAG-001880,FAC-001006,2024-10-22,5567.40,Transferencia
PAG-001881,FAC-003453,2024-03-14,1633.56,Transferencia
PAG-001882,FAC-000191,2024-09-10,444.45,Transferencia
PAG-001883,FAC-002339,2025-04-10,1146.24,Tarjeta
PAG-001884,FAC-002196,2024-06-10,2506.24,Cheque
PAG-001885,FAC-003256,2024-09-27,1402.20,Transferencia
PAG-001886,FAC-003047,2024-10-08,5943.60,Transferencia
PAG-001887,FAC-000571,2025-10-30,2134.65,Tarjeta
PAG-001888,FAC-001801,2025-07-17,5933.91,Cheque
PAG-001889,FAC-000398,2025-01-23,6417.46,Transferencia
PAG-001890,FAC-002681,2026-03-27,838.68,Efectivo
PAG-001891,FAC-000368,2026-02-10,1493.17,Tarjeta
PAG-001892,FAC-003343,2024-02-18,2531.65,Transferencia
PAG-001893,FAC-000930,2025-05-31,4224.00,Transferencia
PAG-001894,FAC-000171,2024-09-13,706.76,Efectivo
PAG-001895,FAC-000889,2024-10-07,2676.99,Transferencia
PAG-001896,FAC-003054,2025-04-15,14505.60,Cheque
PAG-001897,FAC-000510,2024-02-16,872.22,Tarjeta
PAG-001898,FAC-000510,2024-03-05,581.48,Tarjeta
PAG-001899,FAC-000511,2024-08-28,5747.52,Tarjeta
PAG-001900,FAC-003359,2025-07-06,382.32,Tarjeta
PAG-001901,FAC-003314,2025-02-20,2471.75,Transferencia
PAG-001902,FAC-002433,2024-09-17,2188.74,Cheque
PAG-001903,FAC-001056,2024-10-16,320.97,Transferencia
PAG-001904,FAC-002281,2024-07-05,5661.76,Tarjeta
PAG-001905,FAC-002795,2025-10-17,520.28,Transferencia
PAG-001906,FAC-002371,2024-01-27,807.42,Transferencia
PAG-001907,FAC-002763,2024-08-31,10677.17,Tarjeta
PAG-001908,FAC-001896,2024-10-24,4870.20,Transferencia
PAG-001909,FAC-000854,2025-08-12,5316.30,Transferencia
PAG-001910,FAC-001310,2025-11-21,828.43,Transferencia
PAG-001911,FAC-001313,2024-12-21,5462.84,Cheque
PAG-001912,FAC-003209,2024-11-22,1155.78,Transferencia
PAG-001913,FAC-003124,2025-09-11,941.76,Transferencia
PAG-001914,FAC-001351,2025-10-08,1143.05,Efectivo
PAG-001915,FAC-001351,2025-11-07,762.03,Efectivo
PAG-001916,FAC-003422,2025-04-01,2950.85,Tarjeta
PAG-001917,FAC-000476,2025-12-07,3089.94,Cheque
PAG-001918,FAC-000280,2024-03-22,2539.44,Tarjeta
PAG-001919,FAC-001152,2024-12-09,4939.56,Transferencia
PAG-001920,FAC-003019,2025-09-28,477.02,Transferencia
PAG-001921,FAC-003019,2025-10-08,318.02,Transferencia
PAG-001922,FAC-002166,2025-02-03,1102.88,Transferencia
PAG-001923,FAC-000877,2024-10-21,15511.65,Transferencia
PAG-001924,FAC-002047,2025-07-09,5688.65,Transferencia
PAG-001925,FAC-001795,2025-04-14,546.77,Tarjeta
PAG-001926,FAC-002437,2025-04-11,3350.60,Transferencia
PAG-001927,FAC-002246,2025-05-28,119.18,Cheque
PAG-001928,FAC-001332,2025-01-15,1728.22,Transferencia
PAG-001929,FAC-002633,2024-08-17,234.61,Transferencia
PAG-001930,FAC-002111,2025-05-12,3606.87,Transferencia
PAG-001931,FAC-001616,2024-06-30,2181.80,Tarjeta
PAG-001932,FAC-002163,2025-03-23,1541.85,Cheque
PAG-001933,FAC-001900,2024-03-09,243.11,Transferencia
PAG-001934,FAC-002690,2025-12-23,2135.49,Cheque
PAG-001935,FAC-000257,2025-05-05,766.64,Tarjeta
PAG-001936,FAC-001339,2024-08-19,3423.28,Efectivo
PAG-001937,FAC-001065,2024-08-18,3316.54,Cheque
PAG-001938,FAC-000402,2024-12-13,3560.40,Tarjeta
PAG-001939,FAC-000019,2024-06-14,1904.55,Transferencia
PAG-001940,FAC-002240,2024-12-03,3786.68,Transferencia
PAG-001941,FAC-001841,2024-06-21,4712.05,Cheque
PAG-001942,FAC-000175,2024-01-17,1465.74,Cheque
PAG-001943,FAC-000175,2024-02-13,977.16,Cheque
PAG-001944,FAC-000587,2025-06-29,1703.70,Efectivo
PAG-001945,FAC-001931,2025-09-14,4798.22,Transferencia
PAG-001946,FAC-002942,2024-04-04,829.40,Tarjeta
PAG-001947,FAC-000858,2025-12-26,1230.09,Tarjeta
PAG-001948,FAC-001933,2024-01-18,1787.64,Transferencia
PAG-001949,FAC-001573,2025-07-09,5395.17,Transferencia
PAG-001950,FAC-001497,2025-02-13,2284.76,Cheque
PAG-001951,FAC-002686,2024-07-16,3741.01,Tarjeta
PAG-001952,FAC-000049,2024-09-14,8711.68,Transferencia
PAG-001953,FAC-000049,2024-10-10,5807.79,Transferencia
PAG-001954,FAC-003392,2024-10-29,825.63,Tarjeta
PAG-001955,FAC-000193,2025-01-15,1815.04,Tarjeta
PAG-001956,FAC-002053,2025-04-24,1037.76,Transferencia
PAG-001957,FAC-001615,2024-04-26,1156.44,Transferencia
PAG-001958,FAC-002859,2024-09-24,2602.16,Tarjeta
PAG-001959,FAC-002321,2024-08-24,846.59,Transferencia
PAG-001960,FAC-001491,2025-08-09,8958.24,Transferencia
PAG-001961,FAC-003269,2024-07-04,2767.92,Tarjeta
PAG-001962,FAC-000657,2024-09-05,4203.90,Cheque
PAG-001963,FAC-000228,2025-05-18,9264.76,Transferencia
PAG-001964,FAC-000379,2025-04-19,4000.50,Cheque
PAG-001965,FAC-002753,2024-01-28,2897.45,Tarjeta
PAG-001966,FAC-001389,2026-01-05,2053.31,Efectivo
PAG-001967,FAC-001168,2025-09-01,21320.11,Transferencia
PAG-001968,FAC-000496,2024-06-18,7365.85,Transferencia
PAG-001969,FAC-002956,2025-12-19,448.10,Tarjeta
PAG-001970,FAC-001040,2024-04-16,8074.08,Transferencia
PAG-001971,FAC-000045,2025-09-18,2470.44,Cheque
PAG-001972,FAC-002672,2025-12-14,4004.98,Tarjeta
PAG-001973,FAC-002731,2024-03-15,208.88,Cheque
PAG-001974,FAC-002711,2024-07-05,4603.07,Transferencia
PAG-001975,FAC-002711,2024-07-21,3068.71,Transferencia
PAG-001976,FAC-001436,2024-02-24,702.86,Transferencia
PAG-001977,FAC-002357,2025-04-23,3509.64,Transferencia
PAG-001978,FAC-002580,2025-12-24,4496.94,Transferencia
PAG-001979,FAC-002028,2025-03-28,3367.84,Cheque
PAG-001980,FAC-001757,2025-06-25,1855.35,Cheque
PAG-001981,FAC-001077,2025-03-12,7075.38,Tarjeta
PAG-001982,FAC-000148,2025-07-21,2962.91,Transferencia
PAG-001983,FAC-002823,2024-06-15,1685.26,Tarjeta
PAG-001984,FAC-001837,2026-02-14,3085.80,Transferencia
PAG-001985,FAC-003219,2025-08-26,3024.00,Transferencia
PAG-001986,FAC-002908,2026-01-17,380.76,Transferencia
PAG-001987,FAC-002893,2025-08-15,1067.16,Transferencia
PAG-001988,FAC-003034,2024-08-21,585.03,Transferencia
PAG-001989,FAC-001174,2025-06-22,2661.36,Cheque
PAG-001990,FAC-002496,2025-07-21,459.40,Transferencia
PAG-001991,FAC-001873,2024-03-11,2538.57,Transferencia
PAG-001992,FAC-001873,2024-04-03,1692.38,Transferencia
PAG-001993,FAC-002534,2025-07-10,5140.94,Transferencia
PAG-001994,FAC-002134,2024-08-31,433.47,Tarjeta
PAG-001995,FAC-002011,2025-05-29,8659.44,Transferencia
PAG-001996,FAC-000669,2025-04-21,9944.82,Transferencia
PAG-001997,FAC-002002,2024-05-28,2722.06,Tarjeta
PAG-001998,FAC-002837,2024-04-26,116.05,Cheque
PAG-001999,FAC-002740,2024-04-03,247.92,Cheque
PAG-002000,FAC-001087,2024-09-01,2329.54,Transferencia
PAG-002001,FAC-000977,2025-11-03,1180.87,Transferencia
PAG-002002,FAC-000977,2025-11-21,787.24,Transferencia
PAG-002003,FAC-003264,2024-09-18,7837.76,Transferencia
PAG-002004,FAC-001791,2025-02-07,1452.56,Tarjeta
PAG-002005,FAC-001472,2025-12-22,854.88,Transferencia
PAG-002006,FAC-002374,2025-10-30,868.14,Transferencia
PAG-002007,FAC-002119,2025-12-20,2153.90,Transferencia
PAG-002008,FAC-002628,2024-10-07,7546.20,Tarjeta
PAG-002009,FAC-001814,2025-09-10,4505.60,Transferencia
PAG-002010,FAC-001098,2024-12-19,1584.84,Cheque
PAG-002011,FAC-003144,2024-04-16,4230.95,Transferencia
PAG-002012,FAC-003116,2026-02-27,55.50,Transferencia
PAG-002013,FAC-001934,2024-12-18,2491.32,Tarjeta
PAG-002014,FAC-003156,2024-07-17,9784.26,Transferencia
PAG-002015,FAC-001546,2025-01-23,1163.79,Transferencia
PAG-002016,FAC-003452,2024-10-20,252.86,Transferencia
PAG-002017,FAC-001771,2025-09-14,226.48,Cheque
PAG-002018,FAC-001348,2025-01-04,1473.25,Tarjeta
PAG-002019,FAC-000513,2024-06-27,1659.64,Cheque
PAG-002020,FAC-000184,2025-10-06,304.51,Tarjeta
PAG-002021,FAC-001094,2025-11-25,492.02,Cheque
PAG-002022,FAC-003059,2025-09-02,3392.52,Transferencia
PAG-002023,FAC-002161,2025-05-04,1280.94,Transferencia
PAG-002024,FAC-003226,2024-04-27,708.70,Transferencia
PAG-002025,FAC-002899,2024-03-20,398.47,Transferencia
PAG-002026,FAC-002899,2024-04-11,265.65,Transferencia
PAG-002027,FAC-001649,2024-05-25,2351.22,Transferencia
PAG-002028,FAC-002405,2024-05-18,1075.32,Efectivo
PAG-002029,FAC-001602,2024-10-29,2839.42,Cheque
PAG-002030,FAC-000197,2024-12-07,13693.19,Tarjeta
PAG-002031,FAC-003077,2024-05-10,6402.48,Transferencia
PAG-002032,FAC-002355,2025-12-13,876.24,Transferencia
PAG-002033,FAC-003271,2024-11-20,13288.87,Tarjeta
PAG-002034,FAC-000275,2024-08-20,2505.80,Transferencia
PAG-002035,FAC-000303,2025-02-01,854.40,Transferencia
PAG-002036,FAC-001390,2025-04-02,159.21,Transferencia
PAG-002037,FAC-002982,2024-09-01,4368.36,Transferencia
PAG-002038,FAC-001983,2025-04-22,174.12,Tarjeta
PAG-002039,FAC-003333,2024-09-27,8283.38,Tarjeta
PAG-002040,FAC-000156,2024-10-25,853.68,Tarjeta
PAG-002041,FAC-002069,2024-05-18,908.46,Transferencia
PAG-002042,FAC-000576,2025-09-05,4654.24,Transferencia
PAG-002043,FAC-002503,2024-10-09,2946.84,Transferencia
PAG-002044,FAC-003221,2024-09-22,718.91,Cheque
PAG-002045,FAC-000485,2025-03-12,7198.25,Transferencia
PAG-002046,FAC-002474,2025-11-13,2221.44,Transferencia
PAG-002047,FAC-002474,2025-11-28,1480.96,Transferencia
PAG-002048,FAC-000161,2025-04-29,2144.80,Transferencia
PAG-002049,FAC-003446,2025-01-05,9684.06,Transferencia
PAG-002050,FAC-000553,2024-04-28,1477.00,Tarjeta
PAG-002051,FAC-001072,2024-07-05,4372.85,Tarjeta
PAG-002052,FAC-003229,2025-02-02,1079.10,Transferencia
PAG-002053,FAC-000937,2025-11-28,4273.68,Transferencia
PAG-002054,FAC-000978,2025-11-19,2699.90,Transferencia
PAG-002055,FAC-000978,2025-12-02,1799.94,Transferencia
PAG-002056,FAC-000917,2024-06-20,945.55,Transferencia
PAG-002057,FAC-000046,2024-09-05,8316.92,Tarjeta
PAG-002058,FAC-002427,2025-11-17,1097.80,Transferencia
PAG-002059,FAC-001009,2024-03-18,3609.41,Transferencia
PAG-002060,FAC-002019,2026-01-23,3576.56,Cheque
PAG-002061,FAC-000642,2024-03-18,3039.96,Transferencia
PAG-002062,FAC-001956,2024-06-25,5178.48,Cheque
PAG-002063,FAC-003022,2025-06-02,2777.67,Transferencia
PAG-002064,FAC-000078,2025-05-11,170.08,Transferencia
PAG-002065,FAC-001578,2024-10-27,1346.39,Tarjeta
PAG-002066,FAC-002662,2026-01-01,5213.64,Transferencia
PAG-002067,FAC-003467,2026-02-10,833.38,Transferencia
PAG-002068,FAC-002191,2025-04-30,9347.80,Transferencia
PAG-002069,FAC-003326,2024-12-18,77.45,Transferencia
PAG-002070,FAC-003326,2024-12-30,51.64,Transferencia
PAG-002071,FAC-001418,2025-10-15,4250.25,Transferencia
PAG-002072,FAC-001932,2025-02-27,1017.62,Transferencia
PAG-002073,FAC-000169,2024-07-06,4464.74,Transferencia
PAG-002074,FAC-001067,2024-08-19,2111.20,Transferencia
PAG-002075,FAC-000705,2025-11-03,295.20,Transferencia
PAG-002076,FAC-001640,2026-02-01,3116.40,Efectivo
PAG-002077,FAC-000320,2024-11-02,835.50,Transferencia
PAG-002078,FAC-000404,2024-05-11,2259.40,Transferencia
PAG-002079,FAC-000024,2024-05-23,1629.24,Tarjeta
PAG-002080,FAC-000836,2025-06-28,1480.20,Tarjeta
PAG-002081,FAC-001646,2024-05-24,4902.80,Transferencia
PAG-002082,FAC-002929,2024-03-02,721.60,Transferencia
PAG-002083,FAC-001383,2025-06-14,246.60,Tarjeta
PAG-002084,FAC-000300,2025-09-26,274.55,Cheque
PAG-002085,FAC-002378,2024-08-03,1922.76,Tarjeta
PAG-002086,FAC-002319,2024-08-25,715.19,Transferencia
PAG-002087,FAC-002777,2024-07-07,729.24,Transferencia
PAG-002088,FAC-003312,2025-10-22,1147.05,Tarjeta
PAG-002089,FAC-001553,2025-08-21,6079.92,Cheque
PAG-002090,FAC-001417,2024-09-04,4934.94,Cheque
PAG-002091,FAC-001385,2026-02-01,963.30,Efectivo
PAG-002092,FAC-000656,2025-09-11,1014.86,Transferencia
PAG-002093,FAC-000108,2024-01-27,1266.18,Transferencia
PAG-002094,FAC-000397,2024-07-24,5082.70,Tarjeta
PAG-002095,FAC-001981,2025-06-30,753.54,Transferencia
PAG-002096,FAC-001666,2024-05-09,1033.24,Transferencia
PAG-002097,FAC-000907,2024-05-21,3018.68,Transferencia
PAG-002098,FAC-003079,2025-03-31,4976.35,Efectivo
PAG-002099,FAC-002579,2025-05-01,1655.99,Transferencia
PAG-002100,FAC-001677,2025-09-16,182.94,Transferencia
PAG-002101,FAC-000834,2025-01-16,836.70,Cheque
PAG-002102,FAC-001025,2025-03-27,1197.64,Tarjeta
PAG-002103,FAC-001971,2025-03-28,2063.07,Cheque
PAG-002104,FAC-002154,2024-07-06,161.01,Transferencia
PAG-002105,FAC-002835,2025-09-16,3108.06,Transferencia
PAG-002106,FAC-003100,2024-09-03,5969.11,Transferencia
PAG-002107,FAC-000638,2024-10-11,1589.91,Tarjeta
PAG-002108,FAC-003336,2025-06-09,3372.30,Transferencia
PAG-002109,FAC-002593,2024-02-16,2628.00,Tarjeta
PAG-002110,FAC-001919,2025-02-03,2783.28,Cheque
PAG-002111,FAC-001645,2025-04-27,145.02,Transferencia
PAG-002112,FAC-003416,2025-10-08,2592.15,Transferencia
PAG-002113,FAC-001750,2025-06-24,2586.44,Tarjeta
PAG-002114,FAC-002674,2024-09-11,91.50,Cheque
PAG-002115,FAC-001736,2024-06-20,4109.20,Efectivo
PAG-002116,FAC-002130,2025-07-02,1891.25,Transferencia
PAG-002117,FAC-001302,2024-06-29,454.62,Tarjeta
PAG-002118,FAC-001302,2024-07-27,303.08,Tarjeta
PAG-002119,FAC-003027,2024-05-22,2782.30,Transferencia
PAG-002120,FAC-001148,2025-08-18,4213.79,Transferencia
PAG-002121,FAC-002236,2025-01-27,2411.44,Tarjeta
PAG-002122,FAC-000525,2026-02-07,5202.82,Transferencia
PAG-002123,FAC-001124,2024-12-23,979.80,Transferencia
PAG-002124,FAC-002495,2025-01-18,12755.89,Tarjeta
PAG-002125,FAC-002198,2025-02-24,1094.41,Transferencia
PAG-002126,FAC-003400,2025-05-08,1584.39,Transferencia
PAG-002127,FAC-002363,2024-12-04,751.17,Cheque
PAG-002128,FAC-000831,2025-08-13,242.38,Transferencia
PAG-002129,FAC-002076,2026-01-30,2072.58,Cheque
PAG-002130,FAC-003141,2024-12-15,1994.44,Transferencia
PAG-002131,FAC-001471,2025-12-18,5832.61,Tarjeta
PAG-002132,FAC-001817,2025-03-06,8896.72,Transferencia
PAG-002133,FAC-001342,2025-05-07,5050.20,Transferencia
PAG-002134,FAC-001420,2025-11-05,749.55,Transferencia
PAG-002135,FAC-001772,2024-11-27,293.76,Transferencia
PAG-002136,FAC-002627,2024-03-14,821.57,Transferencia
PAG-002137,FAC-002230,2025-02-18,2349.99,Transferencia
PAG-002138,FAC-001577,2024-06-20,3597.72,Transferencia
PAG-002139,FAC-000752,2025-10-06,403.56,Tarjeta
PAG-002140,FAC-002463,2024-06-19,3324.04,Tarjeta
PAG-002141,FAC-002254,2025-10-03,5202.60,Tarjeta
PAG-002142,FAC-001804,2025-01-03,1237.50,Cheque
PAG-002143,FAC-000565,2024-07-13,4070.88,Cheque
PAG-002144,FAC-000428,2025-11-14,4884.84,Transferencia
PAG-002145,FAC-001782,2025-02-06,540.13,Cheque
PAG-002146,FAC-002778,2024-08-22,3395.91,Transferencia
PAG-002147,FAC-002778,2024-09-21,2263.94,Transferencia
PAG-002148,FAC-000548,2026-01-13,3374.10,Transferencia
PAG-002149,FAC-003355,2024-08-26,621.35,Cheque
PAG-002150,FAC-002241,2024-11-09,1013.76,Transferencia
PAG-002151,FAC-002241,2024-11-28,675.84,Transferencia
PAG-002152,FAC-000518,2026-01-05,1177.96,Transferencia
PAG-002153,FAC-002758,2026-01-13,4274.95,Tarjeta
PAG-002154,FAC-001511,2025-03-23,769.83,Transferencia
PAG-002155,FAC-003418,2025-11-26,8104.60,Transferencia
PAG-002156,FAC-003215,2024-12-30,1330.87,Tarjeta
PAG-002157,FAC-003215,2025-01-25,887.24,Tarjeta
PAG-002158,FAC-000920,2024-09-25,1305.15,Efectivo
PAG-002159,FAC-000683,2025-11-12,7545.96,Transferencia
PAG-002160,FAC-001159,2024-07-21,426.81,Cheque
PAG-002161,FAC-003039,2024-03-16,3602.15,Transferencia
PAG-002162,FAC-003366,2025-10-04,207.52,Transferencia
PAG-002163,FAC-003366,2025-10-16,138.34,Transferencia
PAG-002164,FAC-000031,2025-04-12,2873.08,Tarjeta
PAG-002165,FAC-003384,2024-10-04,9131.85,Transferencia
PAG-002166,FAC-003023,2024-07-27,98.63,Transferencia
PAG-002167,FAC-000795,2025-04-20,1808.64,Cheque
PAG-002168,FAC-003435,2026-01-06,1599.65,Transferencia
PAG-002169,FAC-003353,2024-06-12,5205.44,Transferencia
PAG-002170,FAC-002430,2025-02-21,18218.52,Transferencia
PAG-002171,FAC-000769,2025-03-05,2251.38,Transferencia
PAG-002172,FAC-000557,2024-11-12,2009.84,Transferencia
PAG-002173,FAC-000925,2024-09-26,482.74,Transferencia
PAG-002174,FAC-002451,2025-09-28,1945.58,Cheque
PAG-002175,FAC-000246,2025-07-17,1339.15,Tarjeta
PAG-002176,FAC-003385,2024-08-03,625.25,Transferencia
PAG-002177,FAC-002866,2025-09-03,188.81,Tarjeta
PAG-002178,FAC-000236,2024-04-17,1161.54,Cheque
PAG-002179,FAC-002951,2024-10-19,5686.56,Transferencia
PAG-002180,FAC-000558,2024-09-30,2202.65,Efectivo
PAG-002181,FAC-000874,2025-10-20,4054.60,Transferencia
PAG-002182,FAC-001421,2025-07-04,145.57,Transferencia
PAG-002183,FAC-001421,2025-08-03,97.05,Transferencia
PAG-002184,FAC-002977,2024-10-31,1582.83,Cheque
PAG-002185,FAC-002302,2025-02-15,5278.74,Transferencia
PAG-002186,FAC-000524,2025-05-06,476.44,Transferencia
PAG-002187,FAC-000574,2024-05-09,595.48,Tarjeta
PAG-002188,FAC-001566,2026-01-13,3710.14,Transferencia
PAG-002189,FAC-002643,2025-06-13,6837.54,Transferencia
PAG-002190,FAC-001529,2025-03-23,1330.59,Transferencia
PAG-002191,FAC-002648,2025-08-11,1703.80,Tarjeta
PAG-002192,FAC-002275,2024-02-25,5518.56,Transferencia
PAG-002193,FAC-000876,2025-05-04,826.45,Efectivo
PAG-002194,FAC-000876,2025-05-24,550.97,Efectivo
PAG-002195,FAC-003138,2026-02-16,3454.48,Transferencia
PAG-002196,FAC-003083,2025-10-28,13979.16,Transferencia
PAG-002197,FAC-000329,2024-10-30,1655.36,Transferencia
