fecha,equipo,vendedor,linea_producto,monto_mxn
2026-05-27,Norte,NOR-01,Servicios,10165.43
2026-05-27,Norte,NOR-04,Software,1964.54
2026-05-27,Norte,NOR-05,Soporte,5892.84
2026-05-27,Norte,NOR-04,Hardware,4085.78
2026-05-27,Norte,NOR-01,Servicios,2949.86
2026-05-27,Norte,NOR-02,Servicios,11138.2
2026-05-27,Occidente,OCC-03,Servicios,15207.06
2026-05-27,Occidente,OCC-02,Servicios,10968.39
2026-05-27,Occidente,OCC-02,Software,5418.51
2026-05-27,Occidente,OCC-04,Hardware,4152.55
2026-05-27,Occidente,OCC-03,Software,11295.55
2026-05-27,Sureste,SUR-03,Soporte,4047.67
2026-05-27,Sureste,SUR-04,Servicios,4739.05
2026-05-27,Sureste,SUR-05,Software,4126.07
2026-05-27,Sureste,SUR-02,Servicios,10754.87
2026-05-27,Sureste,SUR-01,Servicios,2918.07
2026-05-28,Centro,CEN-02,Servicios,10396.73
2026-05-28,Centro,CEN-05,Servicios,4347.45
2026-05-28,Centro,CEN-03,Servicios,16316.6
2026-05-28,Norte,NOR-03,Soporte,3000.69
2026-05-28,Norte,NOR-03,Hardware,12795.02
2026-05-28,Occidente,OCC-03,Software,7222.03
2026-05-28,Occidente,OCC-04,Software,13096.32
2026-05-28,Occidente,OCC-04,Soporte,11306.35
2026-05-28,Occidente,OCC-05,Servicios,14600.31
2026-05-28,Occidente,OCC-03,Hardware,3675.55
2026-05-28,Occidente,OCC-02,Software,4012.23
2026-05-28,Sureste,SUR-02,Servicios,6829.89
2026-05-29,Centro,CEN-01,Software,7633.09
2026-05-29,Centro,CEN-01,Hardware,6055.63
2026-05-29,Centro,CEN-03,Software,9195.66
2026-05-29,Centro,CEN-02,Software,28520.02
2026-05-29,Centro,CEN-02,Hardware,10733.16
2026-05-29,Norte,NOR-05,Software,3462.8
2026-05-29,Norte,NOR-03,Servicios,10393.19
2026-05-29,Norte,NOR-04,Software,4334.19
2026-05-29,Norte,NOR-03,Hardware,11337.26
2026-05-29,Norte,NOR-02,Hardware,8151.39
2026-05-29,Norte,NOR-03,Soporte,17078.14
2026-05-29,Occidente,OCC-03,Software,11337.17
2026-05-29,Occidente,OCC-02,Servicios,6601.35
2026-05-29,Occidente,OCC-03,Servicios,2784.5
2026-05-29,Occidente,OCC-01,Soporte,5324.53
2026-05-29,Sureste,SUR-04,Software,1505.58
2026-05-29,Sureste,SUR-02,Servicios,2769.39
2026-05-29,Sureste,SUR-04,Servicios,20527.74
2026-05-29,Sureste,SUR-02,Software,13078.05
2026-05-29,Sureste,SUR-02,Software,16474.14
2026-05-29,Sureste,SUR-05,Hardware,13300.35
2026-05-29,Sureste,SUR-02,Servicios,5028.08
2026-05-29,Sureste,SUR-01,Software,2808.99
2026-06-01,Centro,CEN-02,Software,9801.79
2026-06-01,Centro,CEN-05,Software,26663.17
2026-06-01,Centro,CEN-04,Software,12885.97
2026-06-01,Centro,CEN-04,Soporte,23330.8
2026-06-01,Norte,NOR-05,Servicios,5102.41
2026-06-01,Norte,NOR-03,Hardware,6931.53
2026-06-01,Norte,NOR-05,Software,14506.97
2026-06-01,Norte,NOR-01,Servicios,9052.43
2026-06-01,Norte,NOR-04,Hardware,7808.24
2026-06-01,Norte,NOR-04,Software,1271.12
2026-06-01,Occidente,OCC-01,Hardware,13708.05
2026-06-01,Occidente,OCC-04,Servicios,10262.72
2026-06-01,Occidente,OCC-01,Software,8956.57
2026-06-01,Occidente,OCC-05,Software,3252.93
2026-06-01,Occidente,OCC-02,Soporte,11123.11
2026-06-01,Occidente,OCC-02,Hardware,8240.4
2026-06-01,Occidente,OCC-02,Soporte,11336.94
2026-06-01,Sureste,SUR-04,Soporte,4852.02
2026-06-01,Sureste,SUR-02,Software,10944.81
2026-06-01,Sureste,SUR-03,Software,2128.67
2026-06-01,Sureste,SUR-04,Soporte,1317.71
2026-06-01,Sureste,SUR-02,Hardware,16113.9
2026-06-02,Centro,CEN-03,Soporte,15892.04
2026-06-02,Centro,CEN-02,Servicios,32616.25
2026-06-02,Centro,CEN-02,Servicios,14813.14
2026-06-02,Centro,CEN-04,Servicios,14947.02
2026-06-02,Centro,CEN-01,Hardware,20143.71
2026-06-02,Norte,NOR-05,Software,11252.69
2026-06-02,Norte,NOR-02,Software,6314.36
2026-06-02,Norte,NOR-05,Servicios,4258.18
2026-06-02,Norte,NOR-01,Software,6644.79
2026-06-02,Occidente,OCC-03,Software,6302.45
2026-06-02,Occidente,OCC-05,Hardware,14431.5
2026-06-02,Occidente,OCC-01,Hardware,18343.02
2026-06-02,Occidente,OCC-03,Servicios,3591.03
2026-06-02,Occidente,OCC-01,Hardware,9459.46
2026-06-02,Occidente,OCC-05,Software,11201.35
2026-06-02,Occidente,OCC-05,Hardware,15824.89
2026-06-02,Sureste,SUR-01,Software,5136.34
2026-06-02,Sureste,SUR-05,Software,5636.94
2026-06-02,Sureste,SUR-01,Soporte,2845.41
2026-06-02,Sureste,SUR-03,Software,1084.4
2026-06-02,Sureste,SUR-05,Servicios,16157.0
2026-06-02,Sureste,SUR-03,Software,15119.77
2026-06-03,Centro,CEN-05,Soporte,14133.38
2026-06-03,Centro,CEN-05,Software,21332.95
2026-06-03,Centro,CEN-05,Software,24099.07
2026-06-03,Centro,CEN-01,Hardware,4705.55
2026-06-03,Centro,CEN-01,Servicios,6751.53
2026-06-03,Norte,NOR-04,Hardware,3356.33
2026-06-03,Norte,NOR-02,Hardware,6033.63
2026-06-03,Norte,NOR-05,Hardware,9475.8
2026-06-03,Occidente,OCC-04,Servicios,11647.66
2026-06-03,Occidente,OCC-02,Servicios,9007.34
2026-06-03,Occidente,OCC-01,Servicios,18241.78
2026-06-03,Occidente,OCC-03,Servicios,11274.04
2026-06-03,Occidente,OCC-02,Software,3709.52
2026-06-03,Occidente,OCC-05,Software,16044.53
2026-06-03,Sureste,SUR-03,Hardware,3987.68
2026-06-03,Sureste,SUR-04,Servicios,8054.97
2026-06-04,Centro,CEN-05,Hardware,8276.54
2026-06-04,Centro,CEN-04,Servicios,9385.86
2026-06-04,Centro,CEN-01,Soporte,28329.14
2026-06-04,Centro,CEN-01,Software,12163.21
2026-06-04,Centro,CEN-03,Servicios,2794.22
2026-06-04,Centro,CEN-01,Hardware,15750.62
2026-06-04,Centro,CEN-04,Soporte,9568.72
2026-06-04,Centro,CEN-02,Software,8553.25
2026-06-04,Centro,CEN-05,Servicios,15899.54
2026-06-04,Centro,CEN-04,Hardware,20826.85
2026-06-04,Centro,CEN-05,Hardware,2507.79
2026-06-04,Occidente,OCC-04,Software,28197.91
2026-06-04,Occidente,OCC-05,Servicios,6466.13
2026-06-04,Occidente,OCC-01,Hardware,6696.27
2026-06-04,Occidente,OCC-04,Soporte,8206.15
2026-06-04,Occidente,OCC-05,Software,4521.94
2026-06-04,Occidente,OCC-02,Hardware,7911.28
2026-06-04,Sureste,SUR-02,Hardware,15547.1
2026-06-04,Sureste,SUR-01,Hardware,9417.2
2026-06-04,Sureste,SUR-02,Servicios,4823.53
2026-06-04,Sureste,SUR-04,Hardware,3636.03
2026-06-04,Sureste,SUR-02,Soporte,11038.58
2026-06-05,Centro,CEN-02,Servicios,23650.13
2026-06-05,Centro,CEN-02,Hardware,22661.08
2026-06-05,Centro,CEN-04,Servicios,6878.49
2026-06-05,Occidente,OCC-03,Servicios,6602.86
2026-06-05,Occidente,OCC-01,Servicios,7629.75
2026-06-05,Occidente,OCC-02,Servicios,2103.38
2026-06-05,Occidente,OCC-05,Hardware,4792.5
2026-06-05,Occidente,OCC-04,Software,26559.83
2026-06-05,Occidente,OCC-04,Servicios,12445.25
2026-06-05,Occidente,OCC-02,Hardware,14781.3
2026-06-05,Occidente,OCC-04,Software,15743.59
2026-06-05,Sureste,SUR-02,Servicios,2981.2
2026-06-05,Sureste,SUR-05,Servicios,2202.78
2026-06-05,Sureste,SUR-02,Software,4468.78
2026-06-08,Centro,CEN-04,Hardware,8336.72
2026-06-08,Centro,CEN-02,Software,21724.96
2026-06-08,Centro,CEN-03,Servicios,5233.31
2026-06-08,Centro,CEN-04,Software,7295.87
2026-06-08,Centro,CEN-02,Software,20182.37
2026-06-08,Centro,CEN-03,Hardware,4519.46
2026-06-08,Norte,NOR-04,Soporte,1225.55
2026-06-08,Norte,NOR-03,Hardware,19459.93
2026-06-08,Norte,NOR-04,Software,11351.25
2026-06-08,Norte,NOR-02,Software,13852.19
2026-06-08,Norte,NOR-04,Servicios,7292.31
2026-06-08,Occidente,OCC-03,Soporte,7841.66
2026-06-08,Occidente,OCC-02,Servicios,17860.06
2026-06-08,Occidente,OCC-04,Software,13673.75
2026-06-08,Occidente,OCC-03,Software,17146.85
2026-06-08,Occidente,OCC-02,Servicios,5263.19
2026-06-08,Occidente,OCC-03,Software,26203.94
2026-06-08,Occidente,OCC-03,Software,6979.42
2026-06-08,Occidente,OCC-02,Servicios,17055.17
2026-06-08,Occidente,OCC-03,Software,9529.95
2026-06-08,Occidente,OCC-03,Servicios,13749.79
2026-06-08,Sureste,SUR-03,Servicios,6607.38
2026-06-08,Sureste,SUR-04,Servicios,11286.98
2026-06-08,Sureste,SUR-02,Servicios,13792.37
2026-06-08,Sureste,SUR-02,Software,9145.04
2026-06-08,Sureste,SUR-05,Servicios,4043.98
2026-06-08,Sureste,SUR-01,Hardware,13938.28
2026-06-08,Sureste,SUR-05,Software,9503.92
2026-06-08,Sureste,SUR-02,Software,3149.57
2026-06-09,Centro,CEN-02,Hardware,9242.98
2026-06-09,Centro,CEN-03,Software,8918.98
2026-06-09,Centro,CEN-02,Software,19021.04
2026-06-09,Centro,CEN-05,Servicios,3518.1
2026-06-09,Centro,CEN-01,Software,15328.4
2026-06-09,Centro,CEN-03,Hardware,8136.96
2026-06-09,Centro,CEN-02,Servicios,17866.43
2026-06-09,Centro,CEN-02,Servicios,30320.34
2026-06-09,Centro,CEN-01,Software,9721.6
2026-06-09,Centro,CEN-01,Soporte,21307.78
2026-06-09,Centro,CEN-03,Software,24205.0
2026-06-09,Norte,NOR-05,Software,1574.03
2026-06-09,Norte,NOR-01,Servicios,5838.69
2026-06-09,Norte,NOR-03,Servicios,9929.8
2026-06-09,Norte,NOR-05,Hardware,799.76
2026-06-09,Norte,NOR-05,Hardware,17994.27
2026-06-09,Norte,NOR-01,Soporte,26146.18
2026-06-09,Norte,NOR-01,Hardware,2271.78
2026-06-09,Norte,NOR-05,Software,5413.65
2026-06-09,Norte,NOR-01,Servicios,4100.54
2026-06-09,Occidente,OCC-02,Software,5406.3
2026-06-09,Occidente,OCC-01,Software,11337.78
2026-06-09,Occidente,OCC-03,Software,5485.67
2026-06-09,Occidente,OCC-01,Servicios,825.41
2026-06-09,Occidente,OCC-01,Software,6055.31
2026-06-09,Occidente,OCC-04,Hardware,4094.33
2026-06-09,Occidente,OCC-01,Servicios,4664.27
2026-06-09,Occidente,OCC-01,Software,12042.8
2026-06-09,Occidente,OCC-01,Software,3357.92
2026-06-09,Occidente,OCC-01,Software,13889.04
2026-06-09,Occidente,OCC-04,Servicios,20982.86
2026-06-09,Occidente,OCC-02,Hardware,10093.7
2026-06-09,Sureste,SUR-02,Hardware,11266.53
2026-06-09,Sureste,SUR-04,Software,19584.91
2026-06-10,Centro,CEN-01,Servicios,4446.82
2026-06-10,Centro,CEN-05,Servicios,2453.9
2026-06-10,Centro,CEN-02,Soporte,10144.21
2026-06-10,Centro,CEN-05,Servicios,12963.67
2026-06-10,Centro,CEN-04,Servicios,18032.61
2026-06-10,Centro,CEN-01,Hardware,35503.64
2026-06-10,Centro,CEN-05,Software,6050.17
2026-06-10,Centro,CEN-05,Soporte,21412.78
2026-06-10,Centro,CEN-05,Servicios,11118.18
2026-06-10,Centro,CEN-04,Servicios,17376.32
2026-06-10,Norte,NOR-02,Software,1777.16
2026-06-10,Occidente,OCC-01,Software,12258.76
2026-06-10,Occidente,OCC-03,Software,6215.69
2026-06-10,Occidente,OCC-02,Servicios,9127.71
2026-06-10,Occidente,OCC-02,Servicios,13919.21
2026-06-10,Occidente,OCC-03,Servicios,19551.39
2026-06-10,Occidente,OCC-02,Software,2496.93
2026-06-10,Occidente,OCC-05,Hardware,3205.15
2026-06-10,Occidente,OCC-04,Servicios,10904.74
2026-06-10,Occidente,OCC-02,Servicios,9347.34
2026-06-10,Occidente,OCC-01,Hardware,42959.77
2026-06-10,Sureste,SUR-05,Software,16328.29
2026-06-10,Sureste,SUR-05,Servicios,9133.51
2026-06-10,Sureste,SUR-03,Software,5071.57
2026-06-10,Sureste,SUR-03,Hardware,7981.23
2026-06-10,Sureste,SUR-01,Servicios,3895.57
2026-06-10,Sureste,SUR-01,Software,13770.91
2026-06-11,Centro,CEN-05,Software,15667.9
2026-06-11,Centro,CEN-02,Servicios,4755.46
2026-06-11,Centro,CEN-05,Software,5641.97
2026-06-11,Centro,CEN-02,Servicios,26072.46
2026-06-11,Centro,CEN-04,Hardware,14548.13
2026-06-11,Centro,CEN-04,Software,7545.98
2026-06-11,Centro,CEN-02,Soporte,21638.28
2026-06-11,Norte,NOR-03,Servicios,10621.96
2026-06-11,Norte,NOR-01,Software,6203.8
2026-06-11,Norte,NOR-02,Servicios,1968.12
2026-06-11,Norte,NOR-03,Software,2104.48
2026-06-11,Norte,NOR-03,Servicios,9767.36
2026-06-11,Norte,NOR-02,Servicios,16948.92
2026-06-11,Norte,NOR-04,Hardware,21042.18
2026-06-11,Norte,NOR-04,Servicios,9548.65
2026-06-11,Norte,NOR-03,Software,5871.68
2026-06-11,Occidente,OCC-03,Software,15846.17
2026-06-11,Occidente,OCC-05,Servicios,8011.79
2026-06-11,Occidente,OCC-01,Servicios,9384.49
2026-06-11,Occidente,OCC-02,Software,1229.58
2026-06-11,Occidente,OCC-05,Software,21560.93
2026-06-11,Occidente,OCC-03,Software,14039.13
2026-06-11,Occidente,OCC-05,Software,8478.45
2026-06-11,Sureste,SUR-04,Servicios,4523.85
2026-06-12,Centro,CEN-02,Soporte,6674.48
2026-06-12,Centro,CEN-01,Servicios,9123.35
2026-06-12,Centro,CEN-05,Software,62725.04
2026-06-12,Centro,CEN-03,Software,5773.01
2026-06-12,Centro,CEN-04,Soporte,13255.59
2026-06-12,Centro,CEN-03,Soporte,6002.76
2026-06-12,Centro,CEN-03,Servicios,6911.14
2026-06-12,Centro,CEN-05,Software,13954.95
2026-06-12,Centro,CEN-04,Servicios,6477.3
2026-06-12,Centro,CEN-03,Servicios,7285.73
2026-06-12,Norte,NOR-01,Hardware,18306.78
2026-06-12,Norte,NOR-04,Hardware,8538.12
2026-06-12,Norte,NOR-04,Software,5044.77
2026-06-12,Norte,NOR-01,Software,21828.79
2026-06-12,Occidente,OCC-05,Servicios,14713.97
2026-06-12,Occidente,OCC-01,Soporte,4350.89
2026-06-12,Occidente,OCC-04,Software,3908.76
2026-06-12,Occidente,OCC-02,Software,1701.38
2026-06-12,Sureste,SUR-03,Servicios,6259.78
2026-06-12,Sureste,SUR-03,Servicios,10677.82
2026-06-12,Sureste,SUR-03,Hardware,836.25
2026-06-15,Centro,CEN-01,Software,6728.08
2026-06-15,Centro,CEN-04,Software,6544.24
2026-06-15,Norte,NOR-01,Servicios,11070.9
2026-06-15,Norte,NOR-03,Hardware,4509.21
2026-06-15,Norte,NOR-04,Hardware,23817.5
2026-06-15,Norte,NOR-01,Software,4993.79
2026-06-15,Occidente,OCC-02,Hardware,6655.21
2026-06-15,Occidente,OCC-03,Software,7854.04
2026-06-15,Occidente,OCC-02,Software,22269.04
2026-06-15,Sureste,SUR-04,Soporte,3156.78
2026-06-15,Sureste,SUR-01,Hardware,6776.87
2026-06-15,Sureste,SUR-02,Software,7482.69
2026-06-15,Sureste,SUR-03,Servicios,13687.04
2026-06-16,Centro,CEN-05,Servicios,7021.88
2026-06-16,Centro,CEN-04,Software,27067.53
2026-06-16,Centro,CEN-01,Hardware,22659.74
2026-06-16,Centro,CEN-02,Software,16303.46
2026-06-16,Centro,CEN-03,Software,15599.18
2026-06-16,Centro,CEN-03,Soporte,1977.3
2026-06-16,Norte,NOR-03,Servicios,5221.39
2026-06-16,Norte,NOR-05,Software,5183.45
2026-06-16,Norte,NOR-05,Hardware,5887.8
2026-06-16,Norte,NOR-03,Servicios,5056.19
2026-06-16,Norte,NOR-02,Hardware,2350.78
2026-06-16,Occidente,OCC-05,Hardware,4215.46
2026-06-16,Occidente,OCC-03,Servicios,4980.33
2026-06-16,Occidente,OCC-05,Software,3504.7
2026-06-16,Occidente,OCC-01,Soporte,10428.62
2026-06-16,Occidente,OCC-04,Servicios,9175.24
2026-06-16,Occidente,OCC-01,Software,6470.91
2026-06-16,Occidente,OCC-04,Software,4537.03
2026-06-16,Occidente,OCC-05,Software,7443.17
2026-06-16,Sureste,SUR-01,Servicios,9266.41
2026-06-16,Sureste,SUR-04,Software,6466.03
2026-06-16,Sureste,SUR-04,Servicios,4746.98
2026-06-16,Sureste,SUR-03,Servicios,3078.34
2026-06-16,Sureste,SUR-02,Servicios,7592.72
2026-06-16,Sureste,SUR-04,Hardware,5761.29
2026-06-17,Centro,CEN-04,Servicios,11192.25
2026-06-17,Centro,CEN-02,Hardware,17292.55
2026-06-17,Centro,CEN-02,Software,14750.37
2026-06-17,Centro,CEN-02,Hardware,15521.38
2026-06-17,Centro,CEN-03,Hardware,13112.38
2026-06-17,Norte,NOR-02,Hardware,3779.35
2026-06-17,Norte,NOR-05,Servicios,8789.89
2026-06-17,Norte,NOR-04,Soporte,9092.51
2026-06-17,Norte,NOR-02,Hardware,19551.33
2026-06-17,Norte,NOR-03,Soporte,5315.48
2026-06-17,Norte,NOR-05,Soporte,6323.88
2026-06-17,Occidente,OCC-02,Software,12128.98
2026-06-17,Occidente,OCC-03,Soporte,5630.95
2026-06-17,Occidente,OCC-01,Software,10356.38
2026-06-17,Occidente,OCC-04,Software,4378.05
2026-06-17,Occidente,OCC-05,Servicios,3571.87
2026-06-17,Occidente,OCC-05,Software,5923.11
2026-06-17,Occidente,OCC-01,Software,1507.2
2026-06-17,Occidente,OCC-01,Software,12214.94
2026-06-17,Sureste,SUR-05,Software,6028.33
2026-06-17,Sureste,SUR-05,Software,3318.65
2026-06-17,Sureste,SUR-01,Software,8787.21
2026-06-17,Sureste,SUR-04,Software,5799.65
2026-06-17,Sureste,SUR-04,Software,3482.68
2026-06-17,Sureste,SUR-04,Software,3230.99
2026-06-17,Sureste,SUR-02,Software,6373.48
2026-06-18,Centro,CEN-03,Hardware,14296.96
2026-06-18,Centro,CEN-05,Software,3840.28
2026-06-18,Centro,CEN-03,Hardware,15594.26
2026-06-18,Centro,CEN-04,Software,2809.12
2026-06-18,Centro,CEN-04,Servicios,16900.72
2026-06-18,Centro,CEN-05,Servicios,9236.85
2026-06-18,Centro,CEN-01,Software,4375.3
2026-06-18,Norte,NOR-01,Servicios,3972.38
2026-06-18,Norte,NOR-02,Servicios,3680.06
2026-06-18,Norte,NOR-03,Software,10774.97
2026-06-18,Norte,NOR-04,Servicios,3989.24
2026-06-18,Norte,NOR-02,Software,20587.99
2026-06-18,Norte,NOR-01,Servicios,17535.56
2026-06-18,Norte,NOR-04,Software,1669.84
2026-06-18,Occidente,OCC-03,Hardware,4884.11
2026-06-18,Occidente,OCC-05,Software,6031.41
2026-06-18,Occidente,OCC-05,Software,13278.96
2026-06-18,Occidente,OCC-04,Software,22674.45
2026-06-18,Occidente,OCC-05,Soporte,11812.05
2026-06-18,Occidente,OCC-05,Software,6049.29
2026-06-18,Sureste,SUR-03,Hardware,3651.67
2026-06-18,Sureste,SUR-04,Servicios,5140.65
2026-06-18,Sureste,SUR-03,Software,9135.38
2026-06-18,Sureste,SUR-04,Servicios,7486.67
2026-06-18,Sureste,SUR-04,Servicios,9404.99
2026-06-19,Centro,CEN-03,Soporte,4766.31
2026-06-19,Centro,CEN-01,Servicios,15305.41
2026-06-19,Centro,CEN-02,Servicios,10783.16
2026-06-19,Centro,CEN-01,Software,7471.13
2026-06-19,Norte,NOR-03,Software,1474.77
2026-06-19,Norte,NOR-05,Servicios,14441.62
2026-06-19,Norte,NOR-02,Servicios,8495.28
2026-06-19,Norte,NOR-03,Software,14315.51
2026-06-19,Norte,NOR-03,Software,12703.61
2026-06-19,Norte,NOR-04,Hardware,5337.3
2026-06-19,Occidente,OCC-03,Software,3610.54
2026-06-19,Occidente,OCC-04,Servicios,12663.56
2026-06-19,Occidente,OCC-04,Hardware,5366.59
2026-06-19,Occidente,OCC-02,Servicios,10869.23
2026-06-19,Sureste,SUR-02,Servicios,1504.82
2026-06-19,Sureste,SUR-04,Software,10494.01
2026-06-19,Sureste,SUR-02,Servicios,12264.43
2026-06-19,Sureste,SUR-03,Software,8931.71
2026-06-22,Centro,CEN-01,Software,2482.01
2026-06-22,Centro,CEN-04,Software,23567.41
2026-06-22,Centro,CEN-01,Servicios,22079.15
2026-06-22,Centro,CEN-03,Software,5362.56
2026-06-22,Centro,CEN-02,Software,6869.29
2026-06-22,Norte,NOR-05,Servicios,9945.41
2026-06-22,Norte,NOR-01,Servicios,8172.97
2026-06-22,Norte,NOR-03,Servicios,10726.63
2026-06-22,Norte,NOR-05,Software,1174.0
2026-06-22,Norte,NOR-01,Soporte,2449.45
2026-06-22,Norte,NOR-05,Software,12165.93
2026-06-22,Occidente,OCC-02,Hardware,14488.77
2026-06-22,Occidente,OCC-02,Servicios,10942.75
2026-06-22,Occidente,OCC-01,Servicios,11966.53
2026-06-22,Occidente,OCC-02,Software,18765.0
2026-06-22,Sureste,SUR-01,Servicios,2784.84
2026-06-22,Sureste,SUR-05,Servicios,6215.01
2026-06-22,Sureste,SUR-02,Servicios,10795.17
2026-06-23,Centro,CEN-05,Servicios,1912.43
2026-06-23,Centro,CEN-01,Software,9973.61
2026-06-23,Centro,CEN-01,Soporte,16731.08
2026-06-23,Norte,NOR-02,Software,12119.36
2026-06-23,Norte,NOR-01,Software,5916.47
2026-06-23,Norte,NOR-02,Software,5948.31
2026-06-23,Norte,NOR-04,Software,12959.93
2026-06-23,Norte,NOR-05,Servicios,18052.15
2026-06-23,Occidente,OCC-05,Software,15787.58
2026-06-23,Occidente,OCC-02,Servicios,12928.96
2026-06-23,Occidente,OCC-03,Hardware,5099.98
2026-06-23,Occidente,OCC-02,Software,3539.62
2026-06-23,Occidente,OCC-01,Hardware,12377.6
2026-06-23,Occidente,OCC-01,Software,3627.22
2026-06-23,Occidente,OCC-04,Servicios,43690.56
2026-06-23,Sureste,SUR-01,Servicios,6872.56
2026-06-23,Sureste,SUR-05,Servicios,8551.47
2026-06-23,Sureste,SUR-05,Software,19465.96
2026-06-23,Sureste,SUR-05,Hardware,6698.01
2026-06-24,Centro,CEN-01,Software,9608.95
2026-06-24,Centro,CEN-05,Hardware,16728.22
2026-06-24,Centro,CEN-01,Software,30202.75
2026-06-24,Centro,CEN-05,Servicios,6802.62
2026-06-24,Centro,CEN-02,Hardware,17359.36
2026-06-24,Centro,CEN-05,Hardware,7320.78
2026-06-24,Centro,CEN-03,Servicios,8122.46
2026-06-24,Norte,NOR-05,Software,1978.33
2026-06-24,Norte,NOR-04,Servicios,2033.93
2026-06-24,Norte,NOR-03,Software,3660.07
2026-06-24,Norte,NOR-03,Servicios,9199.02
2026-06-24,Norte,NOR-05,Software,18013.35
2026-06-24,Occidente,OCC-02,Servicios,18562.98
2026-06-24,Occidente,OCC-03,Hardware,3511.08
2026-06-24,Occidente,OCC-03,Hardware,19443.85
2026-06-24,Occidente,OCC-01,Software,2039.78
2026-06-24,Occidente,OCC-04,Software,36990.9
2026-06-24,Occidente,OCC-02,Hardware,19987.71
2026-06-24,Occidente,OCC-04,Soporte,17990.38
2026-06-24,Sureste,SUR-01,Software,13512.68
2026-06-24,Sureste,SUR-01,Software,4186.97
2026-06-24,Sureste,SUR-03,Servicios,5196.62
2026-06-24,Sureste,SUR-01,Software,7831.68
2026-06-25,Centro,CEN-05,Servicios,8871.24
2026-06-25,Centro,CEN-05,Servicios,12712.58
2026-06-25,Centro,CEN-01,Hardware,9852.9
2026-06-25,Centro,CEN-02,Servicios,2958.04
2026-06-25,Centro,CEN-03,Software,49893.29
2026-06-25,Centro,CEN-03,Servicios,33291.1
2026-06-25,Norte,NOR-04,Soporte,2796.86
2026-06-25,Norte,NOR-01,Software,687.14
2026-06-25,Norte,NOR-03,Servicios,3111.4
2026-06-25,Norte,NOR-01,Software,7281.03
2026-06-25,Norte,NOR-05,Servicios,2261.29
2026-06-25,Norte,NOR-02,Hardware,12814.57
2026-06-25,Occidente,OCC-01,Hardware,7043.23
2026-06-25,Occidente,OCC-02,Software,842.42
2026-06-25,Occidente,OCC-04,Servicios,8219.36
2026-06-25,Occidente,OCC-04,Hardware,8365.81
2026-06-25,Occidente,OCC-02,Software,4521.51
2026-06-25,Occidente,OCC-03,Software,5097.82
2026-06-25,Occidente,OCC-02,Soporte,9093.36
2026-06-25,Sureste,SUR-04,Software,698.55
2026-06-25,Sureste,SUR-03,Software,4559.61
2026-06-25,Sureste,SUR-02,Hardware,8814.41
2026-06-25,Sureste,SUR-02,Hardware,5336.62
2026-06-25,Sureste,SUR-01,Software,5699.38
2026-06-26,Centro,CEN-05,Servicios,4138.51
2026-06-26,Centro,CEN-01,Soporte,15979.6
2026-06-26,Centro,CEN-01,Software,4731.72
2026-06-26,Centro,CEN-04,Software,36857.47
2026-06-26,Centro,CEN-01,Soporte,2631.76
2026-06-26,Centro,CEN-03,Software,15769.0
2026-06-26,Centro,CEN-03,Software,8027.47
2026-06-26,Centro,CEN-02,Servicios,9533.4
2026-06-26,Centro,CEN-05,Software,23215.22
2026-06-26,Centro,CEN-01,Hardware,3857.52
2026-06-26,Centro,CEN-02,Soporte,4531.46
2026-06-26,Norte,NOR-05,Software,10795.73
2026-06-26,Norte,NOR-04,Hardware,9089.21
2026-06-26,Norte,NOR-03,Software,6871.19
2026-06-26,Norte,NOR-02,Soporte,5953.1
2026-06-26,Occidente,OCC-05,Hardware,7037.92
2026-06-26,Occidente,OCC-05,Software,3983.72
2026-06-26,Sureste,SUR-05,Servicios,15160.56
2026-06-26,Sureste,SUR-03,Software,895.84
2026-06-26,Sureste,SUR-02,Hardware,2759.41
2026-06-26,Sureste,SUR-05,Hardware,2966.93
2026-06-29,Centro,CEN-05,Hardware,12589.34
2026-06-29,Centro,CEN-03,Software,16455.59
2026-06-29,Centro,CEN-04,Software,9172.02
2026-06-29,Centro,CEN-03,Software,14344.5
2026-06-29,Centro,CEN-03,Hardware,4493.51
2026-06-29,Norte,NOR-04,Software,7583.23
2026-06-29,Norte,NOR-04,Software,10201.54
2026-06-29,Norte,NOR-04,Servicios,591.05
2026-06-29,Norte,NOR-01,Servicios,4431.97
2026-06-29,Occidente,OCC-03,Software,9396.6
2026-06-29,Occidente,OCC-03,Hardware,3634.18
2026-06-29,Occidente,OCC-05,Hardware,10703.89
2026-06-29,Sureste,SUR-04,Hardware,5154.65
2026-06-29,Sureste,SUR-04,Software,1289.43
2026-06-29,Sureste,SUR-03,Servicios,3221.81
2026-06-30,Centro,CEN-05,Software,5622.33
2026-06-30,Centro,CEN-04,Hardware,5260.52
2026-06-30,Centro,CEN-02,Software,14047.69
2026-06-30,Centro,CEN-02,Servicios,17724.14
2026-06-30,Centro,CEN-01,Servicios,12667.9
2026-06-30,Centro,CEN-02,Software,19569.63
2026-06-30,Centro,CEN-04,Hardware,12280.85
2026-06-30,Centro,CEN-02,Soporte,5486.57
2026-06-30,Norte,NOR-05,Hardware,14923.99
2026-06-30,Norte,NOR-04,Software,9212.72
2026-06-30,Norte,NOR-05,Software,2642.24
2026-06-30,Occidente,OCC-05,Hardware,7844.45
2026-06-30,Occidente,OCC-02,Software,3375.51
2026-06-30,Occidente,OCC-02,Servicios,13816.4
