evento_id,oportunidad_id,etapa,fecha_evento,vendedor_id
EVO-000455,OPP-000191,lead,2025-01-29,VEN-005
EVO-000456,OPP-000195,lead,2025-01-29,VEN-012
EVO-000457,OPP-000196,lead,2025-01-29,VEN-010
EVO-000458,OPP-000199,contactado,2025-01-29,VEN-005
EVO-000459,OPP-000208,contactado,2025-01-29,VEN-001
EVO-000460,OPP-000208,calificado,2025-01-29,VEN-001
EVO-000461,OPP-000210,contactado,2025-01-29,VEN-001
EVO-000462,OPP-000210,calificado,2025-01-29,VEN-001
EVO-000463,OPP-000212,lead,2025-01-29,VEN-004
EVO-000464,OPP-000213,contactado,2025-01-29,VEN-005
EVO-000465,OPP-000223,contactado,2025-01-29,VEN-001
EVO-000466,OPP-000226,contactado,2025-01-29,VEN-005
EVO-000467,OPP-000232,lead,2025-01-29,VEN-009
EVO-000468,OPP-000233,lead,2025-01-29,VEN-005
EVO-000469,OPP-000131,propuesta,2025-01-30,VEN-009
EVO-000470,OPP-000140,propuesta,2025-01-30,VEN-003
EVO-000471,OPP-000173,contactado,2025-01-30,VEN-001
EVO-000472,OPP-000175,lead,2025-01-30,VEN-002
EVO-000473,OPP-000178,lead,2025-01-30,VEN-004
EVO-000474,OPP-000180,contactado,2025-01-30,VEN-005
EVO-000475,OPP-000187,contactado,2025-01-30,VEN-007
EVO-000476,OPP-000187,calificado,2025-01-30,VEN-007
EVO-000477,OPP-000187,propuesta,2025-01-30,VEN-007
EVO-000478,OPP-000190,lead,2025-01-30,VEN-007
EVO-000479,OPP-000192,lead,2025-01-30,VEN-012
EVO-000480,OPP-000192,contactado,2025-01-30,VEN-012
EVO-000481,OPP-000193,lead,2025-01-30,VEN-005
EVO-000482,OPP-000194,lead,2025-01-30,VEN-008
EVO-000483,OPP-000200,lead,2025-01-30,VEN-012
EVO-000484,OPP-000201,lead,2025-01-30,VEN-008
EVO-000485,OPP-000203,contactado,2025-01-30,VEN-004
EVO-000486,OPP-000205,lead,2025-01-30,VEN-002
EVO-000487,OPP-000206,lead,2025-01-30,VEN-001
EVO-000488,OPP-000207,lead,2025-01-30,VEN-009
EVO-000489,OPP-000216,contactado,2025-01-30,VEN-005
EVO-000490,OPP-000217,lead,2025-01-30,VEN-008
EVO-000491,OPP-000218,lead,2025-01-30,VEN-002
EVO-000492,OPP-000222,lead,2025-01-30,VEN-002
EVO-000493,OPP-000228,lead,2025-01-30,VEN-004
EVO-000494,OPP-000234,contactado,2025-01-30,VEN-003
EVO-000495,OPP-000235,lead,2025-01-30,VEN-010
EVO-000496,OPP-000237,lead,2025-01-30,VEN-007
EVO-000497,OPP-000174,lead,2025-01-31,VEN-004
EVO-000498,OPP-000176,calificado,2025-01-31,VEN-008
EVO-000499,OPP-000177,contactado,2025-01-31,VEN-003
EVO-000500,OPP-000179,lead,2025-01-31,VEN-008
EVO-000501,OPP-000181,lead,2025-01-31,VEN-006
EVO-000502,OPP-000183,lead,2025-01-31,VEN-007
EVO-000503,OPP-000185,calificado,2025-01-31,VEN-008
EVO-000504,OPP-000186,lead,2025-01-31,VEN-007
EVO-000505,OPP-000186,contactado,2025-01-31,VEN-007
EVO-000506,OPP-000188,lead,2025-01-31,VEN-004
EVO-000507,OPP-000191,contactado,2025-01-31,VEN-005
EVO-000508,OPP-000195,contactado,2025-01-31,VEN-012
EVO-000509,OPP-000197,lead,2025-01-31,VEN-011
EVO-000510,OPP-000198,contactado,2025-01-31,VEN-007
EVO-000511,OPP-000202,lead,2025-01-31,VEN-010
EVO-000512,OPP-000204,lead,2025-01-31,VEN-007
EVO-000513,OPP-000204,contactado,2025-01-31,VEN-007
EVO-000514,OPP-000205,contactado,2025-01-31,VEN-002
EVO-000515,OPP-000209,cierre,2025-01-31,VEN-009
EVO-000516,OPP-000211,lead,2025-01-31,VEN-003
EVO-000517,OPP-000212,contactado,2025-01-31,VEN-004
EVO-000518,OPP-000213,calificado,2025-01-31,VEN-005
EVO-000519,OPP-000214,lead,2025-01-31,VEN-006
EVO-000520,OPP-000215,lead,2025-01-31,VEN-004
EVO-000521,OPP-000219,lead,2025-01-31,VEN-005
EVO-000522,OPP-000221,lead,2025-01-31,VEN-003
EVO-000523,OPP-000223,calificado,2025-01-31,VEN-001
EVO-000524,OPP-000223,propuesta,2025-01-31,VEN-001
EVO-000525,OPP-000224,contactado,2025-01-31,VEN-003
EVO-000526,OPP-000229,lead,2025-01-31,VEN-009
EVO-000527,OPP-000230,lead,2025-01-31,VEN-002
EVO-000528,OPP-000231,lead,2025-01-31,VEN-007
EVO-000529,OPP-000231,contactado,2025-01-31,VEN-007
EVO-000530,OPP-000232,contactado,2025-01-31,VEN-009
EVO-000531,OPP-000232,calificado,2025-01-31,VEN-009
EVO-000532,OPP-000236,lead,2025-01-31,VEN-010
EVO-000533,OPP-000165,propuesta,2025-02-01,VEN-012
EVO-000534,OPP-000174,contactado,2025-02-01,VEN-004
EVO-000535,OPP-000178,contactado,2025-02-01,VEN-004
EVO-000536,OPP-000183,contactado,2025-02-01,VEN-007
EVO-000537,OPP-000189,contactado,2025-02-01,VEN-004
EVO-000538,OPP-000190,contactado,2025-02-01,VEN-007
EVO-000539,OPP-000198,calificado,2025-02-01,VEN-007
EVO-000540,OPP-000200,contactado,2025-02-01,VEN-012
EVO-000541,OPP-000202,contactado,2025-02-01,VEN-010
EVO-000542,OPP-000206,contactado,2025-02-01,VEN-001
EVO-000543,OPP-000207,contactado,2025-02-01,VEN-009
EVO-000544,OPP-000211,contactado,2025-02-01,VEN-003
EVO-000545,OPP-000213,propuesta,2025-02-01,VEN-005
EVO-000546,OPP-000229,contactado,2025-02-01,VEN-009
EVO-000547,OPP-000229,calificado,2025-02-01,VEN-009
EVO-000548,OPP-000177,calificado,2025-02-02,VEN-003
EVO-000549,OPP-000179,contactado,2025-02-02,VEN-008
EVO-000550,OPP-000183,calificado,2025-02-02,VEN-007
EVO-000551,OPP-000192,calificado,2025-02-02,VEN-012
EVO-000552,OPP-000195,calificado,2025-02-02,VEN-012
EVO-000553,OPP-000200,calificado,2025-02-02,VEN-012
EVO-000554,OPP-000200,propuesta,2025-02-02,VEN-012
EVO-000555,OPP-000203,calificado,2025-02-02,VEN-004
EVO-000556,OPP-000214,contactado,2025-02-02,VEN-006
EVO-000557,OPP-000219,contactado,2025-02-02,VEN-005
EVO-000558,OPP-000221,contactado,2025-02-02,VEN-003
EVO-000559,OPP-000232,propuesta,2025-02-02,VEN-009
EVO-000560,OPP-000235,contactado,2025-02-02,VEN-010
EVO-000561,OPP-000236,contactado,2025-02-02,VEN-010
EVO-000562,OPP-000178,calificado,2025-02-03,VEN-004
EVO-000563,OPP-000185,propuesta,2025-02-03,VEN-008
EVO-000564,OPP-000186,calificado,2025-02-03,VEN-007
EVO-000565,OPP-000212,calificado,2025-02-03,VEN-004
EVO-000566,OPP-000224,calificado,2025-02-03,VEN-003
EVO-000567,OPP-000240,lead,2025-02-03,VEN-012
EVO-000568,OPP-000241,lead,2025-02-03,VEN-012
EVO-000569,OPP-000242,lead,2025-02-03,VEN-003
EVO-000570,OPP-000242,contactado,2025-02-03,VEN-003
EVO-000571,OPP-000252,lead,2025-02-03,VEN-004
EVO-000572,OPP-000255,lead,2025-02-03,VEN-008
EVO-000573,OPP-000256,lead,2025-02-03,VEN-011
EVO-000574,OPP-000256,contactado,2025-02-03,VEN-011
EVO-000575,OPP-000274,lead,2025-02-03,VEN-007
EVO-000576,OPP-000276,lead,2025-02-03,VEN-005
EVO-000577,OPP-000279,lead,2025-02-03,VEN-007
EVO-000578,OPP-000281,lead,2025-02-03,VEN-012
EVO-000579,OPP-000281,contactado,2025-02-03,VEN-012
EVO-000580,OPP-000177,propuesta,2025-02-04,VEN-003
EVO-000581,OPP-000183,propuesta,2025-02-04,VEN-007
EVO-000582,OPP-000192,propuesta,2025-02-04,VEN-012
EVO-000583,OPP-000198,propuesta,2025-02-04,VEN-007
EVO-000584,OPP-000238,lead,2025-02-04,VEN-001
EVO-000585,OPP-000239,lead,2025-02-04,VEN-003
EVO-000586,OPP-000243,lead,2025-02-04,VEN-003
EVO-000587,OPP-000246,lead,2025-02-04,VEN-009
EVO-000588,OPP-000247,lead,2025-02-04,VEN-004
EVO-000589,OPP-000270,lead,2025-02-04,VEN-007
EVO-000590,OPP-000271,lead,2025-02-04,VEN-003
EVO-000591,OPP-000271,contactado,2025-02-04,VEN-003
EVO-000592,OPP-000273,lead,2025-02-04,VEN-003
EVO-000593,OPP-000274,contactado,2025-02-04,VEN-007
EVO-000594,OPP-000274,calificado,2025-02-04,VEN-007
EVO-000595,OPP-000275,lead,2025-02-04,VEN-005
EVO-000596,OPP-000275,contactado,2025-02-04,VEN-005
EVO-000597,OPP-000281,calificado,2025-02-04,VEN-012
EVO-000598,OPP-000284,lead,2025-02-04,VEN-006
EVO-000599,OPP-000287,lead,2025-02-04,VEN-012
EVO-000600,OPP-000289,lead,2025-02-04,VEN-004
EVO-000601,OPP-000289,contactado,2025-02-04,VEN-004
EVO-000602,OPP-000177,cierre,2025-02-05,VEN-003
EVO-000603,OPP-000185,cierre,2025-02-05,VEN-008
EVO-000604,OPP-000219,calificado,2025-02-05,VEN-005
EVO-000605,OPP-000232,cierre,2025-02-05,VEN-009
EVO-000606,OPP-000238,contactado,2025-02-05,VEN-001
EVO-000607,OPP-000241,contactado,2025-02-05,VEN-012
EVO-000608,OPP-000244,lead,2025-02-05,VEN-011
EVO-000609,OPP-000248,lead,2025-02-05,VEN-007
EVO-000610,OPP-000249,lead,2025-02-05,VEN-005
EVO-000611,OPP-000249,contactado,2025-02-05,VEN-005
EVO-000612,OPP-000252,contactado,2025-02-05,VEN-004
EVO-000613,OPP-000253,lead,2025-02-05,VEN-005
EVO-000614,OPP-000257,lead,2025-02-05,VEN-009
EVO-000615,OPP-000260,lead,2025-02-05,VEN-011
EVO-000616,OPP-000261,lead,2025-02-05,VEN-012
EVO-000617,OPP-000261,contactado,2025-02-05,VEN-012
EVO-000618,OPP-000264,lead,2025-02-05,VEN-001
EVO-000619,OPP-000264,contactado,2025-02-05,VEN-001
EVO-000620,OPP-000264,calificado,2025-02-05,VEN-001
EVO-000621,OPP-000265,lead,2025-02-05,VEN-002
EVO-000622,OPP-000269,lead,2025-02-05,VEN-004
EVO-000623,OPP-000270,contactado,2025-02-05,VEN-007
EVO-000624,OPP-000277,lead,2025-02-05,VEN-001
EVO-000625,OPP-000278,lead,2025-02-05,VEN-009
EVO-000626,OPP-000283,lead,2025-02-05,VEN-012
EVO-000627,OPP-000283,contactado,2025-02-05,VEN-012
EVO-000628,OPP-000287,contactado,2025-02-05,VEN-012
EVO-000629,OPP-000287,calificado,2025-02-05,VEN-012
EVO-000630,OPP-000291,lead,2025-02-05,VEN-005
EVO-000631,OPP-000291,contactado,2025-02-05,VEN-005
EVO-000632,OPP-000178,propuesta,2025-02-06,VEN-004
EVO-000633,OPP-000238,calificado,2025-02-06,VEN-001
EVO-000634,OPP-000241,calificado,2025-02-06,VEN-012
EVO-000635,OPP-000242,calificado,2025-02-06,VEN-003
EVO-000636,OPP-000250,lead,2025-02-06,VEN-004
EVO-000637,OPP-000250,contactado,2025-02-06,VEN-004
EVO-000638,OPP-000251,lead,2025-02-06,VEN-010
EVO-000639,OPP-000253,contactado,2025-02-06,VEN-005
EVO-000640,OPP-000260,contactado,2025-02-06,VEN-011
EVO-000641,OPP-000260,calificado,2025-02-06,VEN-011
EVO-000642,OPP-000265,contactado,2025-02-06,VEN-002
EVO-000643,OPP-000266,lead,2025-02-06,VEN-004
EVO-000644,OPP-000269,contactado,2025-02-06,VEN-004
EVO-000645,OPP-000270,calificado,2025-02-06,VEN-007
EVO-000646,OPP-000271,calificado,2025-02-06,VEN-003
EVO-000647,OPP-000272,lead,2025-02-06,VEN-003
EVO-000648,OPP-000274,propuesta,2025-02-06,VEN-007
EVO-000649,OPP-000277,contactado,2025-02-06,VEN-001
EVO-000650,OPP-000277,calificado,2025-02-06,VEN-001
EVO-000651,OPP-000279,contactado,2025-02-06,VEN-007
EVO-000652,OPP-000279,calificado,2025-02-06,VEN-007
EVO-000653,OPP-000280,lead,2025-02-06,VEN-008
EVO-000654,OPP-000282,lead,2025-02-06,VEN-002
EVO-000655,OPP-000285,lead,2025-02-06,VEN-010
EVO-000656,OPP-000286,lead,2025-02-06,VEN-012
EVO-000657,OPP-000286,contactado,2025-02-06,VEN-012
EVO-000658,OPP-000287,propuesta,2025-02-06,VEN-012
EVO-000659,OPP-000287,cierre,2025-02-06,VEN-012
EVO-000660,OPP-000288,lead,2025-02-06,VEN-006
EVO-000661,OPP-000290,lead,2025-02-06,VEN-001
EVO-000662,OPP-000293,lead,2025-02-06,VEN-006
EVO-000663,OPP-000238,propuesta,2025-02-07,VEN-001
EVO-000664,OPP-000245,lead,2025-02-07,VEN-011
EVO-000665,OPP-000248,contactado,2025-02-07,VEN-007
EVO-000666,OPP-000254,lead,2025-02-07,VEN-012
EVO-000667,OPP-000258,lead,2025-02-07,VEN-007
EVO-000668,OPP-000259,lead,2025-02-07,VEN-007
EVO-000669,OPP-000262,lead,2025-02-07,VEN-001
EVO-000670,OPP-000263,lead,2025-02-07,VEN-001
EVO-000671,OPP-000265,calificado,2025-02-07,VEN-002
EVO-000672,OPP-000265,propuesta,2025-02-07,VEN-002
EVO-000673,OPP-000267,lead,2025-02-07,VEN-007
EVO-000674,OPP-000267,contactado,2025-02-07,VEN-007
EVO-000675,OPP-000268,lead,2025-02-07,VEN-008
EVO-000676,OPP-000274,cierre,2025-02-07,VEN-007
EVO-000677,OPP-000278,contactado,2025-02-07,VEN-009
EVO-000678,OPP-000278,calificado,2025-02-07,VEN-009
EVO-000679,OPP-000284,contactado,2025-02-07,VEN-006
EVO-000680,OPP-000290,contactado,2025-02-07,VEN-001
EVO-000681,OPP-000291,calificado,2025-02-07,VEN-005
EVO-000682,OPP-000292,lead,2025-02-07,VEN-011
EVO-000683,OPP-000293,contactado,2025-02-07,VEN-006
EVO-000684,OPP-000250,calificado,2025-02-08,VEN-004
EVO-000685,OPP-000254,contactado,2025-02-08,VEN-012
EVO-000686,OPP-000257,contactado,2025-02-08,VEN-009
EVO-000687,OPP-000257,calificado,2025-02-08,VEN-009
EVO-000688,OPP-000260,propuesta,2025-02-08,VEN-011
EVO-000689,OPP-000263,contactado,2025-02-08,VEN-001
EVO-000690,OPP-000266,contactado,2025-02-08,VEN-004
EVO-000691,OPP-000266,calificado,2025-02-08,VEN-004
EVO-000692,OPP-000266,propuesta,2025-02-08,VEN-004
EVO-000693,OPP-000268,contactado,2025-02-08,VEN-008
EVO-000694,OPP-000269,calificado,2025-02-08,VEN-004
EVO-000695,OPP-000270,propuesta,2025-02-08,VEN-007
EVO-000696,OPP-000272,contactado,2025-02-08,VEN-003
EVO-000697,OPP-000279,propuesta,2025-02-08,VEN-007
EVO-000698,OPP-000250,propuesta,2025-02-09,VEN-004
EVO-000699,OPP-000251,contactado,2025-02-09,VEN-010
EVO-000700,OPP-000251,calificado,2025-02-09,VEN-010
EVO-000701,OPP-000271,propuesta,2025-02-09,VEN-003
EVO-000702,OPP-000272,calificado,2025-02-09,VEN-003
EVO-000703,OPP-000272,propuesta,2025-02-09,VEN-003
EVO-000704,OPP-000280,contactado,2025-02-09,VEN-008
EVO-000705,OPP-000290,calificado,2025-02-09,VEN-001
EVO-000706,OPP-000292,contactado,2025-02-09,VEN-011
EVO-000707,OPP-000238,cierre,2025-02-10,VEN-001
EVO-000708,OPP-000245,contactado,2025-02-10,VEN-011
EVO-000709,OPP-000248,calificado,2025-02-10,VEN-007
EVO-000710,OPP-000250,cierre,2025-02-10,VEN-004
EVO-000711,OPP-000258,contactado,2025-02-10,VEN-007
EVO-000712,OPP-000258,calificado,2025-02-10,VEN-007
EVO-000713,OPP-000259,contactado,2025-02-10,VEN-007
EVO-000714,OPP-000262,contactado,2025-02-10,VEN-001
EVO-000715,OPP-000269,propuesta,2025-02-10,VEN-004
EVO-000716,OPP-000278,propuesta,2025-02-10,VEN-009
EVO-000717,OPP-000279,cierre,2025-02-10,VEN-007
EVO-000718,OPP-000298,lead,2025-02-10,VEN-008
EVO-000719,OPP-000299,lead,2025-02-10,VEN-010
EVO-000720,OPP-000324,lead,2025-02-10,VEN-006
EVO-000721,OPP-000325,lead,2025-02-10,VEN-002
EVO-000722,OPP-000330,lead,2025-02-10,VEN-010
EVO-000723,OPP-000335,lead,2025-02-10,VEN-004
EVO-000724,OPP-000339,lead,2025-02-10,VEN-008
EVO-000725,OPP-000339,contactado,2025-02-10,VEN-008
EVO-000726,OPP-000340,lead,2025-02-10,VEN-009
EVO-000727,OPP-000347,lead,2025-02-10,VEN-008
EVO-000728,OPP-000348,lead,2025-02-10,VEN-008
EVO-000729,OPP-000349,lead,2025-02-10,VEN-009
EVO-000730,OPP-000349,contactado,2025-02-10,VEN-009
EVO-000731,OPP-000349,calificado,2025-02-10,VEN-009
EVO-000732,OPP-000350,lead,2025-02-10,VEN-007
EVO-000733,OPP-000251,propuesta,2025-02-11,VEN-010
EVO-000734,OPP-000268,calificado,2025-02-11,VEN-008
EVO-000735,OPP-000290,propuesta,2025-02-11,VEN-001
EVO-000736,OPP-000300,lead,2025-02-11,VEN-012
EVO-000737,OPP-000305,lead,2025-02-11,VEN-012
EVO-000738,OPP-000308,lead,2025-02-11,VEN-012
EVO-000739,OPP-000309,lead,2025-02-11,VEN-004
EVO-000740,OPP-000309,contactado,2025-02-11,VEN-004
EVO-000741,OPP-000310,lead,2025-02-11,VEN-003
EVO-000742,OPP-000316,lead,2025-02-11,VEN-003
EVO-000743,OPP-000318,lead,2025-02-11,VEN-009
EVO-000744,OPP-000320,lead,2025-02-11,VEN-009
EVO-000745,OPP-000321,lead,2025-02-11,VEN-001
EVO-000746,OPP-000336,lead,2025-02-11,VEN-010
EVO-000747,OPP-000352,lead,2025-02-11,VEN-007
EVO-000748,OPP-000295,lead,2025-02-12,VEN-003
EVO-000749,OPP-000299,contactado,2025-02-12,VEN-010
EVO-000750,OPP-000300,contactado,2025-02-12,VEN-012
EVO-000751,OPP-000300,calificado,2025-02-12,VEN-012
EVO-000752,OPP-000300,propuesta,2025-02-12,VEN-012
EVO-000753,OPP-000301,lead,2025-02-12,VEN-010
EVO-000754,OPP-000303,lead,2025-02-12,VEN-006
EVO-000755,OPP-000309,calificado,2025-02-12,VEN-004
EVO-000756,OPP-000311,lead,2025-02-12,VEN-006
EVO-000757,OPP-000314,lead,2025-02-12,VEN-009
EVO-000758,OPP-000315,lead,2025-02-12,VEN-002
EVO-000759,OPP-000315,contactado,2025-02-12,VEN-002
EVO-000760,OPP-000323,lead,2025-02-12,VEN-006
EVO-000761,OPP-000324,contactado,2025-02-12,VEN-006
EVO-000762,OPP-000325,contactado,2025-02-12,VEN-002
EVO-000763,OPP-000328,lead,2025-02-12,VEN-004
EVO-000764,OPP-000330,contactado,2025-02-12,VEN-010
EVO-000765,OPP-000331,lead,2025-02-12,VEN-010
EVO-000766,OPP-000334,lead,2025-02-12,VEN-004
EVO-000767,OPP-000334,contactado,2025-02-12,VEN-004
EVO-000768,OPP-000337,lead,2025-02-12,VEN-007
EVO-000769,OPP-000338,lead,2025-02-12,VEN-003
EVO-000770,OPP-000338,contactado,2025-02-12,VEN-003
EVO-000771,OPP-000339,calificado,2025-02-12,VEN-008
EVO-000772,OPP-000341,lead,2025-02-12,VEN-004
EVO-000773,OPP-000344,lead,2025-02-12,VEN-001
EVO-000774,OPP-000350,contactado,2025-02-12,VEN-007
EVO-000775,OPP-000351,lead,2025-02-12,VEN-004
EVO-000776,OPP-000352,contactado,2025-02-12,VEN-007
EVO-000777,OPP-000354,lead,2025-02-12,VEN-001
EVO-000778,OPP-000355,lead,2025-02-12,VEN-010
EVO-000779,OPP-000355,contactado,2025-02-12,VEN-010
EVO-000780,OPP-000248,propuesta,2025-02-13,VEN-007
EVO-000781,OPP-000259,calificado,2025-02-13,VEN-007
EVO-000782,OPP-000262,calificado,2025-02-13,VEN-001
EVO-000783,OPP-000290,cierre,2025-02-13,VEN-001
EVO-000784,OPP-000297,lead,2025-02-13,VEN-005
EVO-000785,OPP-000302,lead,2025-02-13,VEN-003
EVO-000786,OPP-000304,lead,2025-02-13,VEN-010
EVO-000787,OPP-000316,contactado,2025-02-13,VEN-003
EVO-000788,OPP-000319,lead,2025-02-13,VEN-001
EVO-000789,OPP-000320,contactado,2025-02-13,VEN-009
EVO-000790,OPP-000322,lead,2025-02-13,VEN-002
EVO-000791,OPP-000326,lead,2025-02-13,VEN-012
EVO-000792,OPP-000331,contactado,2025-02-13,VEN-010
EVO-000793,OPP-000332,lead,2025-02-13,VEN-010
EVO-000794,OPP-000333,lead,2025-02-13,VEN-007
EVO-000795,OPP-000333,contactado,2025-02-13,VEN-007
EVO-000796,OPP-000335,contactado,2025-02-13,VEN-004
EVO-000797,OPP-000343,lead,2025-02-13,VEN-011
EVO-000798,OPP-000344,contactado,2025-02-13,VEN-001
EVO-000799,OPP-000344,calificado,2025-02-13,VEN-001
EVO-000800,OPP-000344,propuesta,2025-02-13,VEN-001
EVO-000801,OPP-000347,contactado,2025-02-13,VEN-008
EVO-000802,OPP-000353,lead,2025-02-13,VEN-009
EVO-000803,OPP-000353,contactado,2025-02-13,VEN-009
EVO-000804,OPP-000294,lead,2025-02-14,VEN-012
EVO-000805,OPP-000294,contactado,2025-02-14,VEN-012
EVO-000806,OPP-000296,lead,2025-02-14,VEN-004
EVO-000807,OPP-000306,lead,2025-02-14,VEN-004
EVO-000808,OPP-000307,lead,2025-02-14,VEN-001
EVO-000809,OPP-000307,contactado,2025-02-14,VEN-001
EVO-000810,OPP-000308,contactado,2025-02-14,VEN-012
EVO-000811,OPP-000310,contactado,2025-02-14,VEN-003
EVO-000812,OPP-000312,lead,2025-02-14,VEN-001
EVO-000813,OPP-000312,contactado,2025-02-14,VEN-001
EVO-000814,OPP-000313,lead,2025-02-14,VEN-007
EVO-000815,OPP-000315,calificado,2025-02-14,VEN-002
EVO-000816,OPP-000317,lead,2025-02-14,VEN-012
EVO-000817,OPP-000317,contactado,2025-02-14,VEN-012
EVO-000818,OPP-000319,contactado,2025-02-14,VEN-001
EVO-000819,OPP-000319,calificado,2025-02-14,VEN-001
EVO-000820,OPP-000320,calificado,2025-02-14,VEN-009
EVO-000821,OPP-000321,contactado,2025-02-14,VEN-001
EVO-000822,OPP-000322,contactado,2025-02-14,VEN-002
EVO-000823,OPP-000327,lead,2025-02-14,VEN-002
EVO-000824,OPP-000329,lead,2025-02-14,VEN-008
EVO-000825,OPP-000331,calificado,2025-02-14,VEN-010
EVO-000826,OPP-000332,contactado,2025-02-14,VEN-010
EVO-000827,OPP-000332,calificado,2025-02-14,VEN-010
EVO-000828,OPP-000332,propuesta,2025-02-14,VEN-010
EVO-000829,OPP-000332,cierre,2025-02-14,VEN-010
EVO-000830,OPP-000342,lead,2025-02-14,VEN-007
EVO-000831,OPP-000345,lead,2025-02-14,VEN-008
EVO-000832,OPP-000346,lead,2025-02-14,VEN-010
EVO-000833,OPP-000351,contactado,2025-02-14,VEN-004
EVO-000834,OPP-000354,contactado,2025-02-14,VEN-001
EVO-000835,OPP-000355,calificado,2025-02-14,VEN-010
EVO-000836,OPP-000355,propuesta,2025-02-14,VEN-010
EVO-000837,OPP-000259,propuesta,2025-02-15,VEN-007
EVO-000838,OPP-000297,contactado,2025-02-15,VEN-005
EVO-000839,OPP-000299,calificado,2025-02-15,VEN-010
EVO-000840,OPP-000304,contactado,2025-02-15,VEN-010
EVO-000841,OPP-000306,contactado,2025-02-15,VEN-004
EVO-000842,OPP-000323,contactado,2025-02-15,VEN-006
EVO-000843,OPP-000323,calificado,2025-02-15,VEN-006
EVO-000844,OPP-000329,contactado,2025-02-15,VEN-008
EVO-000845,OPP-000330,calificado,2025-02-15,VEN-010
EVO-000846,OPP-000337,contactado,2025-02-15,VEN-007
EVO-000847,OPP-000338,calificado,2025-02-15,VEN-003
EVO-000848,OPP-000341,contactado,2025-02-15,VEN-004
EVO-000849,OPP-000346,contactado,2025-02-15,VEN-010
EVO-000850,OPP-000351,calificado,2025-02-15,VEN-004
EVO-000851,OPP-000354,calificado,2025-02-15,VEN-001
EVO-000852,OPP-000354,propuesta,2025-02-15,VEN-001
EVO-000853,OPP-000297,calificado,2025-02-16,VEN-005
EVO-000854,OPP-000310,calificado,2025-02-16,VEN-003
EVO-000855,OPP-000312,calificado,2025-02-16,VEN-001
EVO-000856,OPP-000312,propuesta,2025-02-16,VEN-001
EVO-000857,OPP-000313,contactado,2025-02-16,VEN-007
EVO-000858,OPP-000315,propuesta,2025-02-16,VEN-002
EVO-000859,OPP-000322,calificado,2025-02-16,VEN-002
EVO-000860,OPP-000326,contactado,2025-02-16,VEN-012
EVO-000861,OPP-000331,propuesta,2025-02-16,VEN-010
EVO-000862,OPP-000338,propuesta,2025-02-16,VEN-003
EVO-000863,OPP-000343,contactado,2025-02-16,VEN-011
EVO-000864,OPP-000345,contactado,2025-02-16,VEN-008
EVO-000865,OPP-000351,propuesta,2025-02-16,VEN-004
EVO-000866,OPP-000354,cierre,2025-02-16,VEN-001
EVO-000867,OPP-000320,propuesta,2025-02-17,VEN-009
EVO-000868,OPP-000321,calificado,2025-02-17,VEN-001
EVO-000869,OPP-000326,calificado,2025-02-17,VEN-012
EVO-000870,OPP-000327,contactado,2025-02-17,VEN-002
EVO-000871,OPP-000338,cierre,2025-02-17,VEN-003
EVO-000872,OPP-000343,calificado,2025-02-17,VEN-011
EVO-000873,OPP-000368,lead,2025-02-17,VEN-007
EVO-000874,OPP-000370,lead,2025-02-17,VEN-005
EVO-000875,OPP-000373,lead,2025-02-17,VEN-009
EVO-000876,OPP-000378,lead,2025-02-17,VEN-009
EVO-000877,OPP-000389,lead,2025-02-17,VEN-005
EVO-000878,OPP-000393,lead,2025-02-17,VEN-001
EVO-000879,OPP-000395,lead,2025-02-17,VEN-004
EVO-000880,OPP-000404,lead,2025-02-17,VEN-010
EVO-000881,OPP-000406,lead,2025-02-17,VEN-008
EVO-000882,OPP-000411,lead,2025-02-17,VEN-004
EVO-000883,OPP-000259,cierre,2025-02-18,VEN-007
EVO-000884,OPP-000299,propuesta,2025-02-18,VEN-010
EVO-000885,OPP-000313,calificado,2025-02-18,VEN-007
EVO-000886,OPP-000315,cierre,2025-02-18,VEN-002
EVO-000887,OPP-000322,propuesta,2025-02-18,VEN-002
EVO-000888,OPP-000343,propuesta,2025-02-18,VEN-011
EVO-000889,OPP-000346,calificado,2025-02-18,VEN-010
EVO-000890,OPP-000358,lead,2025-02-18,VEN-003
EVO-000891,OPP-000360,lead,2025-02-18,VEN-005
EVO-000892,OPP-000362,lead,2025-02-18,VEN-008
EVO-000893,OPP-000364,lead,2025-02-18,VEN-003
EVO-000894,OPP-000367,lead,2025-02-18,VEN-001
EVO-000895,OPP-000368,contactado,2025-02-18,VEN-007
EVO-000896,OPP-000370,contactado,2025-02-18,VEN-005
EVO-000897,OPP-000374,lead,2025-02-18,VEN-010
EVO-000898,OPP-000377,lead,2025-02-18,VEN-005
EVO-000899,OPP-000380,lead,2025-02-18,VEN-007
EVO-000900,OPP-000381,lead,2025-02-18,VEN-002
EVO-000901,OPP-000384,lead,2025-02-18,VEN-011
EVO-000902,OPP-000387,lead,2025-02-18,VEN-006
EVO-000903,OPP-000390,lead,2025-02-18,VEN-009
EVO-000904,OPP-000397,lead,2025-02-18,VEN-002
EVO-000905,OPP-000402,lead,2025-02-18,VEN-009
EVO-000906,OPP-000408,lead,2025-02-18,VEN-006
EVO-000907,OPP-000408,contactado,2025-02-18,VEN-006
EVO-000908,OPP-000409,lead,2025-02-18,VEN-004
EVO-000909,OPP-000412,lead,2025-02-18,VEN-009
