evento_id,cliente_id,fecha,tipo_evento,usage_points
EVT-000511,CLI-00211,2025-01-25,uso_feature,3
EVT-000512,CLI-00306,2025-01-25,login,1
EVT-000513,CLI-00332,2025-01-25,login,2
EVT-000514,CLI-00337,2025-01-25,login,1
EVT-000515,CLI-00341,2025-01-25,login,1
EVT-000516,CLI-00359,2025-01-25,login,1
EVT-000517,CLI-00410,2025-01-25,descarga_reporte,5
EVT-000518,CLI-00425,2025-01-25,login,1
EVT-000519,CLI-00435,2025-01-25,login,2
EVT-000520,CLI-00027,2025-01-26,login,1
EVT-000521,CLI-00028,2025-01-26,login,2
EVT-000522,CLI-00028,2025-01-26,login,1
EVT-000523,CLI-00029,2025-01-26,descarga_reporte,6
EVT-000524,CLI-00055,2025-01-26,login,1
EVT-000525,CLI-00107,2025-01-26,login,2
EVT-000526,CLI-00115,2025-01-26,descarga_reporte,5
EVT-000527,CLI-00145,2025-01-26,descarga_reporte,5
EVT-000528,CLI-00145,2025-01-26,uso_feature,3
EVT-000529,CLI-00172,2025-01-26,login,1
EVT-000530,CLI-00195,2025-01-26,login,1
EVT-000531,CLI-00256,2025-01-26,login,2
EVT-000532,CLI-00275,2025-01-26,login,2
EVT-000533,CLI-00329,2025-01-26,uso_feature,4
EVT-000534,CLI-00341,2025-01-26,login,1
EVT-000535,CLI-00345,2025-01-26,uso_feature,3
EVT-000536,CLI-00358,2025-01-26,invitacion_usuario,8
EVT-000537,CLI-00359,2025-01-26,uso_feature,3
EVT-000538,CLI-00396,2025-01-26,invitacion_usuario,9
EVT-000539,CLI-00404,2025-01-26,login,2
EVT-000540,CLI-00424,2025-01-26,invitacion_usuario,9
EVT-000541,CLI-00425,2025-01-26,login,1
EVT-000542,CLI-00004,2025-01-27,invitacion_usuario,9
EVT-000543,CLI-00034,2025-01-27,uso_feature,3
EVT-000544,CLI-00039,2025-01-27,login,1
EVT-000545,CLI-00066,2025-01-27,login,2
EVT-000546,CLI-00130,2025-01-27,login,1
EVT-000547,CLI-00189,2025-01-27,login,1
EVT-000548,CLI-00203,2025-01-27,login,1
EVT-000549,CLI-00211,2025-01-27,uso_feature,3
EVT-000550,CLI-00218,2025-01-27,invitacion_usuario,9
EVT-000551,CLI-00233,2025-01-27,uso_feature,3
EVT-000552,CLI-00235,2025-01-27,login,2
EVT-000553,CLI-00249,2025-01-27,descarga_reporte,5
EVT-000554,CLI-00249,2025-01-27,uso_feature,4
EVT-000555,CLI-00257,2025-01-27,login,1
EVT-000556,CLI-00381,2025-01-27,uso_feature,3
EVT-000557,CLI-00394,2025-01-27,descarga_reporte,5
EVT-000558,CLI-00492,2025-01-27,login,1
EVT-000559,CLI-00503,2025-01-27,login,1
EVT-000560,CLI-00505,2025-01-27,descarga_reporte,5
EVT-000561,CLI-00003,2025-01-28,uso_feature,3
EVT-000562,CLI-00006,2025-01-28,login,2
EVT-000563,CLI-00027,2025-01-28,descarga_reporte,5
EVT-000564,CLI-00029,2025-01-28,login,2
EVT-000565,CLI-00041,2025-01-28,login,1
EVT-000566,CLI-00051,2025-01-28,uso_feature,3
EVT-000567,CLI-00066,2025-01-28,login,2
EVT-000568,CLI-00066,2025-01-28,uso_feature,4
EVT-000569,CLI-00073,2025-01-28,login,2
EVT-000570,CLI-00128,2025-01-28,descarga_reporte,6
EVT-000571,CLI-00149,2025-01-28,login,2
EVT-000572,CLI-00150,2025-01-28,uso_feature,3
EVT-000573,CLI-00156,2025-01-28,invitacion_usuario,9
EVT-000574,CLI-00172,2025-01-28,login,2
EVT-000575,CLI-00179,2025-01-28,uso_feature,3
EVT-000576,CLI-00196,2025-01-28,login,1
EVT-000577,CLI-00199,2025-01-28,login,2
EVT-000578,CLI-00199,2025-01-28,login,2
EVT-000579,CLI-00211,2025-01-28,uso_feature,3
EVT-000580,CLI-00233,2025-01-28,descarga_reporte,6
EVT-000581,CLI-00236,2025-01-28,uso_feature,4
EVT-000582,CLI-00359,2025-01-28,login,1
EVT-000583,CLI-00359,2025-01-28,invitacion_usuario,8
EVT-000584,CLI-00369,2025-01-28,login,1
EVT-000585,CLI-00381,2025-01-28,descarga_reporte,6
EVT-000586,CLI-00403,2025-01-28,login,1
EVT-000587,CLI-00425,2025-01-28,uso_feature,3
EVT-000588,CLI-00436,2025-01-28,uso_feature,3
EVT-000589,CLI-00437,2025-01-28,uso_feature,3
EVT-000590,CLI-00458,2025-01-28,uso_feature,4
EVT-000591,CLI-00485,2025-01-28,login,2
EVT-000592,CLI-00016,2025-02-01,uso_feature,4
EVT-000593,CLI-00016,2025-02-01,login,1
EVT-000594,CLI-00016,2025-02-01,uso_feature,3
EVT-000595,CLI-00142,2025-02-01,login,2
EVT-000596,CLI-00148,2025-02-01,login,2
EVT-000597,CLI-00151,2025-02-01,login,2
EVT-000598,CLI-00156,2025-02-01,login,1
EVT-000599,CLI-00161,2025-02-01,descarga_reporte,5
EVT-000600,CLI-00188,2025-02-01,login,1
EVT-000601,CLI-00195,2025-02-01,uso_feature,3
EVT-000602,CLI-00199,2025-02-01,login,2
EVT-000603,CLI-00228,2025-02-01,uso_feature,4
EVT-000604,CLI-00247,2025-02-01,login,2
EVT-000605,CLI-00260,2025-02-01,login,2
EVT-000606,CLI-00365,2025-02-01,login,1
EVT-000607,CLI-00379,2025-02-01,login,1
EVT-000608,CLI-00398,2025-02-01,uso_feature,4
EVT-000609,CLI-00435,2025-02-01,uso_feature,3
EVT-000610,CLI-00437,2025-02-01,uso_feature,4
EVT-000611,CLI-00446,2025-02-01,descarga_reporte,5
EVT-000612,CLI-00453,2025-02-01,login,1
EVT-000613,CLI-00490,2025-02-01,login,1
EVT-000614,CLI-00503,2025-02-01,login,1
EVT-000615,CLI-00505,2025-02-01,descarga_reporte,5
EVT-000616,CLI-00054,2025-02-02,login,1
EVT-000617,CLI-00063,2025-02-02,uso_feature,3
EVT-000618,CLI-00115,2025-02-02,uso_feature,3
EVT-000619,CLI-00135,2025-02-02,login,1
EVT-000620,CLI-00142,2025-02-02,login,2
EVT-000621,CLI-00211,2025-02-02,uso_feature,3
EVT-000622,CLI-00240,2025-02-02,login,1
EVT-000623,CLI-00290,2025-02-02,descarga_reporte,6
EVT-000624,CLI-00325,2025-02-02,login,1
EVT-000625,CLI-00345,2025-02-02,descarga_reporte,5
EVT-000626,CLI-00349,2025-02-02,uso_feature,4
EVT-000627,CLI-00404,2025-02-02,login,2
EVT-000628,CLI-00416,2025-02-02,login,2
EVT-000629,CLI-00424,2025-02-02,login,1
EVT-000630,CLI-00429,2025-02-02,login,2
EVT-000631,CLI-00457,2025-02-02,login,2
EVT-000632,CLI-00469,2025-02-02,invitacion_usuario,9
EVT-000633,CLI-00485,2025-02-02,login,1
EVT-000634,CLI-00028,2025-02-03,login,1
EVT-000635,CLI-00032,2025-02-03,descarga_reporte,6
EVT-000636,CLI-00036,2025-02-03,login,1
EVT-000637,CLI-00054,2025-02-03,login,2
EVT-000638,CLI-00081,2025-02-03,login,2
EVT-000639,CLI-00088,2025-02-03,uso_feature,3
EVT-000640,CLI-00173,2025-02-03,uso_feature,3
EVT-000641,CLI-00175,2025-02-03,login,1
EVT-000642,CLI-00200,2025-02-03,login,1
EVT-000643,CLI-00200,2025-02-03,login,2
EVT-000644,CLI-00211,2025-02-03,uso_feature,4
EVT-000645,CLI-00341,2025-02-03,login,1
EVT-000646,CLI-00369,2025-02-03,login,1
EVT-000647,CLI-00369,2025-02-03,login,2
EVT-000648,CLI-00376,2025-02-03,descarga_reporte,5
EVT-000649,CLI-00410,2025-02-03,login,1
EVT-000650,CLI-00469,2025-02-03,uso_feature,3
EVT-000651,CLI-00004,2025-02-04,login,2
EVT-000652,CLI-00041,2025-02-04,login,1
EVT-000653,CLI-00055,2025-02-04,login,2
EVT-000654,CLI-00066,2025-02-04,login,2
EVT-000655,CLI-00081,2025-02-04,login,1
EVT-000656,CLI-00131,2025-02-04,uso_feature,4
EVT-000657,CLI-00153,2025-02-04,uso_feature,3
EVT-000658,CLI-00175,2025-02-04,uso_feature,3
EVT-000659,CLI-00195,2025-02-04,login,1
EVT-000660,CLI-00228,2025-02-04,login,2
EVT-000661,CLI-00256,2025-02-04,uso_feature,3
EVT-000662,CLI-00279,2025-02-04,login,2
EVT-000663,CLI-00289,2025-02-04,uso_feature,3
EVT-000664,CLI-00334,2025-02-04,login,2
EVT-000665,CLI-00343,2025-02-04,descarga_reporte,5
EVT-000666,CLI-00354,2025-02-04,uso_feature,3
EVT-000667,CLI-00358,2025-02-04,login,2
EVT-000668,CLI-00398,2025-02-04,login,2
EVT-000669,CLI-00433,2025-02-04,login,1
EVT-000670,CLI-00443,2025-02-04,descarga_reporte,5
EVT-000671,CLI-00455,2025-02-04,uso_feature,4
EVT-000672,CLI-00039,2025-02-05,descarga_reporte,6
EVT-000673,CLI-00045,2025-02-05,descarga_reporte,6
EVT-000674,CLI-00052,2025-02-05,uso_feature,4
EVT-000675,CLI-00052,2025-02-05,uso_feature,3
EVT-000676,CLI-00106,2025-02-05,login,1
EVT-000677,CLI-00135,2025-02-05,login,1
EVT-000678,CLI-00164,2025-02-05,login,1
EVT-000679,CLI-00170,2025-02-05,login,2
EVT-000680,CLI-00195,2025-02-05,login,1
EVT-000681,CLI-00203,2025-02-05,login,1
EVT-000682,CLI-00256,2025-02-05,login,2
EVT-000683,CLI-00271,2025-02-05,login,1
EVT-000684,CLI-00337,2025-02-05,login,2
EVT-000685,CLI-00437,2025-02-05,invitacion_usuario,8
EVT-000686,CLI-00485,2025-02-05,descarga_reporte,5
EVT-000687,CLI-00488,2025-02-05,descarga_reporte,5
EVT-000688,CLI-00004,2025-02-06,login,1
EVT-000689,CLI-00006,2025-02-06,invitacion_usuario,8
EVT-000690,CLI-00045,2025-02-06,invitacion_usuario,8
EVT-000691,CLI-00046,2025-02-06,descarga_reporte,5
EVT-000692,CLI-00052,2025-02-06,uso_feature,3
EVT-000693,CLI-00058,2025-02-06,login,1
EVT-000694,CLI-00066,2025-02-06,uso_feature,3
EVT-000695,CLI-00070,2025-02-06,login,1
EVT-000696,CLI-00104,2025-02-06,login,2
EVT-000697,CLI-00117,2025-02-06,login,2
EVT-000698,CLI-00117,2025-02-06,uso_feature,4
EVT-000699,CLI-00136,2025-02-06,descarga_reporte,5
EVT-000700,CLI-00164,2025-02-06,uso_feature,3
EVT-000701,CLI-00235,2025-02-06,uso_feature,4
EVT-000702,CLI-00247,2025-02-06,login,1
EVT-000703,CLI-00257,2025-02-06,login,2
EVT-000704,CLI-00315,2025-02-06,login,1
EVT-000705,CLI-00329,2025-02-06,invitacion_usuario,9
EVT-000706,CLI-00337,2025-02-06,invitacion_usuario,8
EVT-000707,CLI-00394,2025-02-06,descarga_reporte,5
EVT-000708,CLI-00429,2025-02-06,uso_feature,3
EVT-000709,CLI-00443,2025-02-06,login,1
EVT-000710,CLI-00460,2025-02-06,uso_feature,4
EVT-000711,CLI-00496,2025-02-06,uso_feature,3
EVT-000712,CLI-00503,2025-02-06,login,1
EVT-000713,CLI-00509,2025-02-06,uso_feature,3
EVT-000714,CLI-00051,2025-02-07,login,2
EVT-000715,CLI-00123,2025-02-07,login,2
EVT-000716,CLI-00150,2025-02-07,login,1
EVT-000717,CLI-00169,2025-02-07,login,1
EVT-000718,CLI-00191,2025-02-07,login,1
EVT-000719,CLI-00228,2025-02-07,login,1
EVT-000720,CLI-00241,2025-02-07,login,1
EVT-000721,CLI-00264,2025-02-07,uso_feature,4
EVT-000722,CLI-00339,2025-02-07,login,1
EVT-000723,CLI-00350,2025-02-07,login,1
EVT-000724,CLI-00385,2025-02-07,login,2
EVT-000725,CLI-00428,2025-02-07,uso_feature,3
EVT-000726,CLI-00433,2025-02-07,login,1
EVT-000727,CLI-00448,2025-02-07,descarga_reporte,6
EVT-000728,CLI-00500,2025-02-07,login,1
EVT-000729,CLI-00003,2025-02-08,login,1
EVT-000730,CLI-00004,2025-02-08,descarga_reporte,5
EVT-000731,CLI-00032,2025-02-08,uso_feature,3
EVT-000732,CLI-00054,2025-02-08,login,1
EVT-000733,CLI-00107,2025-02-08,descarga_reporte,5
EVT-000734,CLI-00200,2025-02-08,uso_feature,4
EVT-000735,CLI-00428,2025-02-08,uso_feature,3
EVT-000736,CLI-00443,2025-02-08,uso_feature,4
EVT-000737,CLI-00004,2025-02-09,descarga_reporte,6
EVT-000738,CLI-00043,2025-02-09,descarga_reporte,5
EVT-000739,CLI-00055,2025-02-09,descarga_reporte,6
EVT-000740,CLI-00081,2025-02-09,login,1
EVT-000741,CLI-00081,2025-02-09,descarga_reporte,5
EVT-000742,CLI-00090,2025-02-09,login,1
EVT-000743,CLI-00115,2025-02-09,uso_feature,3
EVT-000744,CLI-00135,2025-02-09,login,2
EVT-000745,CLI-00200,2025-02-09,uso_feature,3
EVT-000746,CLI-00203,2025-02-09,login,1
EVT-000747,CLI-00240,2025-02-09,uso_feature,4
EVT-000748,CLI-00256,2025-02-09,descarga_reporte,6
EVT-000749,CLI-00272,2025-02-09,login,1
EVT-000750,CLI-00275,2025-02-09,uso_feature,4
EVT-000751,CLI-00367,2025-02-09,login,2
EVT-000752,CLI-00376,2025-02-09,uso_feature,3
EVT-000753,CLI-00379,2025-02-09,login,1
EVT-000754,CLI-00399,2025-02-09,login,1
EVT-000755,CLI-00412,2025-02-09,login,1
EVT-000756,CLI-00428,2025-02-09,uso_feature,3
EVT-000757,CLI-00503,2025-02-09,uso_feature,4
EVT-000758,CLI-00505,2025-02-09,uso_feature,3
EVT-000759,CLI-00505,2025-02-09,login,1
EVT-000760,CLI-00035,2025-02-10,login,1
EVT-000761,CLI-00058,2025-02-10,login,1
EVT-000762,CLI-00115,2025-02-10,descarga_reporte,5
EVT-000763,CLI-00131,2025-02-10,login,1
EVT-000764,CLI-00144,2025-02-10,descarga_reporte,5
EVT-000765,CLI-00170,2025-02-10,login,1
EVT-000766,CLI-00236,2025-02-10,descarga_reporte,5
EVT-000767,CLI-00238,2025-02-10,descarga_reporte,5
EVT-000768,CLI-00247,2025-02-10,login,1
EVT-000769,CLI-00257,2025-02-10,uso_feature,3
EVT-000770,CLI-00289,2025-02-10,invitacion_usuario,8
EVT-000771,CLI-00289,2025-02-10,uso_feature,3
EVT-000772,CLI-00334,2025-02-10,login,2
EVT-000773,CLI-00337,2025-02-10,uso_feature,3
EVT-000774,CLI-00345,2025-02-10,login,1
EVT-000775,CLI-00350,2025-02-10,descarga_reporte,5
EVT-000776,CLI-00399,2025-02-10,login,1
EVT-000777,CLI-00443,2025-02-10,invitacion_usuario,8
EVT-000778,CLI-00453,2025-02-10,login,1
EVT-000779,CLI-00505,2025-02-10,login,1
EVT-000780,CLI-00506,2025-02-10,descarga_reporte,5
EVT-000781,CLI-00006,2025-02-11,uso_feature,3
EVT-000782,CLI-00088,2025-02-11,descarga_reporte,5
EVT-000783,CLI-00128,2025-02-11,uso_feature,3
EVT-000784,CLI-00148,2025-02-11,descarga_reporte,5
EVT-000785,CLI-00163,2025-02-11,uso_feature,4
EVT-000786,CLI-00173,2025-02-11,login,2
EVT-000787,CLI-00210,2025-02-11,login,2
EVT-000788,CLI-00228,2025-02-11,uso_feature,3
EVT-000789,CLI-00233,2025-02-11,login,1
EVT-000790,CLI-00264,2025-02-11,login,1
EVT-000791,CLI-00341,2025-02-11,login,2
EVT-000792,CLI-00365,2025-02-11,login,1
EVT-000793,CLI-00369,2025-02-11,login,1
EVT-000794,CLI-00381,2025-02-11,uso_feature,3
EVT-000795,CLI-00382,2025-02-11,uso_feature,3
EVT-000796,CLI-00425,2025-02-11,login,1
EVT-000797,CLI-00440,2025-02-11,uso_feature,3
EVT-000798,CLI-00509,2025-02-11,descarga_reporte,5
EVT-000799,CLI-00016,2025-02-12,login,1
EVT-000800,CLI-00023,2025-02-12,login,1
EVT-000801,CLI-00029,2025-02-12,login,1
EVT-000802,CLI-00034,2025-02-12,descarga_reporte,5
EVT-000803,CLI-00043,2025-02-12,uso_feature,3
EVT-000804,CLI-00088,2025-02-12,descarga_reporte,5
EVT-000805,CLI-00096,2025-02-12,login,2
EVT-000806,CLI-00144,2025-02-12,login,1
EVT-000807,CLI-00144,2025-02-12,descarga_reporte,6
EVT-000808,CLI-00148,2025-02-12,login,1
EVT-000809,CLI-00153,2025-02-12,login,2
EVT-000810,CLI-00206,2025-02-12,login,2
EVT-000811,CLI-00225,2025-02-12,login,2
EVT-000812,CLI-00236,2025-02-12,login,2
EVT-000813,CLI-00342,2025-02-12,login,2
EVT-000814,CLI-00343,2025-02-12,login,1
EVT-000815,CLI-00350,2025-02-12,descarga_reporte,6
EVT-000816,CLI-00365,2025-02-12,login,1
EVT-000817,CLI-00367,2025-02-12,descarga_reporte,5
EVT-000818,CLI-00396,2025-02-12,uso_feature,4
EVT-000819,CLI-00403,2025-02-12,invitacion_usuario,9
EVT-000820,CLI-00414,2025-02-12,uso_feature,3
EVT-000821,CLI-00429,2025-02-12,uso_feature,3
EVT-000822,CLI-00457,2025-02-12,uso_feature,4
EVT-000823,CLI-00469,2025-02-12,login,1
EVT-000824,CLI-00475,2025-02-12,uso_feature,3
EVT-000825,CLI-00485,2025-02-12,descarga_reporte,5
EVT-000826,CLI-00058,2025-02-13,descarga_reporte,5
EVT-000827,CLI-00109,2025-02-13,login,1
EVT-000828,CLI-00139,2025-02-13,descarga_reporte,6
EVT-000829,CLI-00161,2025-02-13,login,2
EVT-000830,CLI-00242,2025-02-13,uso_feature,3
EVT-000831,CLI-00249,2025-02-13,login,1
EVT-000832,CLI-00264,2025-02-13,invitacion_usuario,9
EVT-000833,CLI-00332,2025-02-13,uso_feature,3
EVT-000834,CLI-00345,2025-02-13,login,2
EVT-000835,CLI-00388,2025-02-13,login,1
EVT-000836,CLI-00390,2025-02-13,login,1
EVT-000837,CLI-00431,2025-02-13,descarga_reporte,5
EVT-000838,CLI-00440,2025-02-13,login,2
EVT-000839,CLI-00446,2025-02-13,login,1
EVT-000840,CLI-00448,2025-02-13,descarga_reporte,5
EVT-000841,CLI-00460,2025-02-13,login,2
EVT-000842,CLI-00492,2025-02-13,invitacion_usuario,9
EVT-000843,CLI-00036,2025-02-14,login,1
EVT-000844,CLI-00041,2025-02-14,login,2
EVT-000845,CLI-00073,2025-02-14,invitacion_usuario,8
EVT-000846,CLI-00109,2025-02-14,invitacion_usuario,8
EVT-000847,CLI-00123,2025-02-14,login,1
EVT-000848,CLI-00142,2025-02-14,descarga_reporte,6
EVT-000849,CLI-00142,2025-02-14,login,2
EVT-000850,CLI-00179,2025-02-14,login,1
EVT-000851,CLI-00218,2025-02-14,uso_feature,4
EVT-000852,CLI-00226,2025-02-14,descarga_reporte,5
EVT-000853,CLI-00271,2025-02-14,descarga_reporte,5
EVT-000854,CLI-00333,2025-02-14,uso_feature,3
EVT-000855,CLI-00340,2025-02-14,invitacion_usuario,9
EVT-000856,CLI-00345,2025-02-14,login,2
EVT-000857,CLI-00347,2025-02-14,uso_feature,3
EVT-000858,CLI-00399,2025-02-14,descarga_reporte,6
EVT-000859,CLI-00411,2025-02-14,uso_feature,3
EVT-000860,CLI-00446,2025-02-14,login,1
EVT-000861,CLI-00452,2025-02-14,login,1
EVT-000862,CLI-00490,2025-02-14,uso_feature,3
EVT-000863,CLI-00500,2025-02-14,login,1
EVT-000864,CLI-00503,2025-02-14,uso_feature,4
EVT-000865,CLI-00139,2025-02-15,login,1
EVT-000866,CLI-00153,2025-02-15,login,1
EVT-000867,CLI-00157,2025-02-15,login,1
EVT-000868,CLI-00191,2025-02-15,invitacion_usuario,8
EVT-000869,CLI-00210,2025-02-15,uso_feature,4
EVT-000870,CLI-00225,2025-02-15,login,1
EVT-000871,CLI-00236,2025-02-15,login,1
EVT-000872,CLI-00238,2025-02-15,login,2
EVT-000873,CLI-00332,2025-02-15,descarga_reporte,5
EVT-000874,CLI-00333,2025-02-15,login,1
EVT-000875,CLI-00334,2025-02-15,login,1
EVT-000876,CLI-00347,2025-02-15,uso_feature,4
EVT-000877,CLI-00353,2025-02-15,uso_feature,3
EVT-000878,CLI-00404,2025-02-15,login,1
EVT-000879,CLI-00443,2025-02-15,uso_feature,4
EVT-000880,CLI-00455,2025-02-15,login,2
EVT-000881,CLI-00457,2025-02-15,login,1
EVT-000882,CLI-00468,2025-02-15,login,1
EVT-000883,CLI-00492,2025-02-15,login,2
EVT-000884,CLI-00009,2025-02-16,descarga_reporte,6
EVT-000885,CLI-00036,2025-02-16,login,1
EVT-000886,CLI-00041,2025-02-16,login,1
EVT-000887,CLI-00084,2025-02-16,descarga_reporte,5
EVT-000888,CLI-00084,2025-02-16,login,1
EVT-000889,CLI-00088,2025-02-16,descarga_reporte,6
EVT-000890,CLI-00130,2025-02-16,login,1
EVT-000891,CLI-00156,2025-02-16,uso_feature,4
EVT-000892,CLI-00191,2025-02-16,login,2
EVT-000893,CLI-00196,2025-02-16,login,1
EVT-000894,CLI-00203,2025-02-16,login,2
EVT-000895,CLI-00210,2025-02-16,login,1
EVT-000896,CLI-00241,2025-02-16,uso_feature,4
EVT-000897,CLI-00248,2025-02-16,invitacion_usuario,8
EVT-000898,CLI-00290,2025-02-16,login,1
EVT-000899,CLI-00332,2025-02-16,invitacion_usuario,9
EVT-000900,CLI-00340,2025-02-16,login,1
EVT-000901,CLI-00342,2025-02-16,login,1
EVT-000902,CLI-00381,2025-02-16,login,1
EVT-000903,CLI-00382,2025-02-16,login,1
EVT-000904,CLI-00384,2025-02-16,descarga_reporte,6
EVT-000905,CLI-00398,2025-02-16,login,1
EVT-000906,CLI-00424,2025-02-16,login,2
EVT-000907,CLI-00435,2025-02-16,login,2
EVT-000908,CLI-00027,2025-02-17,login,2
EVT-000909,CLI-00034,2025-02-17,descarga_reporte,5
EVT-000910,CLI-00043,2025-02-17,uso_feature,3
EVT-000911,CLI-00045,2025-02-17,uso_feature,3
EVT-000912,CLI-00046,2025-02-17,login,1
EVT-000913,CLI-00073,2025-02-17,login,1
EVT-000914,CLI-00107,2025-02-17,descarga_reporte,5
EVT-000915,CLI-00163,2025-02-17,descarga_reporte,6
EVT-000916,CLI-00164,2025-02-17,uso_feature,3
EVT-000917,CLI-00203,2025-02-17,descarga_reporte,5
EVT-000918,CLI-00238,2025-02-17,login,1
EVT-000919,CLI-00257,2025-02-17,invitacion_usuario,8
EVT-000920,CLI-00289,2025-02-17,descarga_reporte,5
EVT-000921,CLI-00290,2025-02-17,descarga_reporte,5
EVT-000922,CLI-00334,2025-02-17,uso_feature,4
EVT-000923,CLI-00341,2025-02-17,login,1
EVT-000924,CLI-00344,2025-02-17,login,2
EVT-000925,CLI-00353,2025-02-17,uso_feature,3
EVT-000926,CLI-00359,2025-02-17,login,1
EVT-000927,CLI-00359,2025-02-17,uso_feature,3
EVT-000928,CLI-00365,2025-02-17,login,2
EVT-000929,CLI-00411,2025-02-17,login,1
EVT-000930,CLI-00428,2025-02-17,login,1
EVT-000931,CLI-00435,2025-02-17,login,1
EVT-000932,CLI-00436,2025-02-17,login,1
EVT-000933,CLI-00448,2025-02-17,login,1
EVT-000934,CLI-00453,2025-02-17,login,1
EVT-000935,CLI-00501,2025-02-17,login,2
EVT-000936,CLI-00045,2025-02-18,uso_feature,3
EVT-000937,CLI-00073,2025-02-18,uso_feature,3
EVT-000938,CLI-00161,2025-02-18,login,1
EVT-000939,CLI-00172,2025-02-18,descarga_reporte,6
EVT-000940,CLI-00189,2025-02-18,uso_feature,3
EVT-000941,CLI-00337,2025-02-18,descarga_reporte,5
EVT-000942,CLI-00353,2025-02-18,uso_feature,3
EVT-000943,CLI-00354,2025-02-18,login,1
EVT-000944,CLI-00414,2025-02-18,login,1
EVT-000945,CLI-00425,2025-02-18,login,1
EVT-000946,CLI-00448,2025-02-18,descarga_reporte,6
EVT-000947,CLI-00460,2025-02-18,login,1
EVT-000948,CLI-00492,2025-02-18,login,1
EVT-000949,CLI-00509,2025-02-18,login,1
EVT-000950,CLI-00018,2025-02-19,uso_feature,4
EVT-000951,CLI-00023,2025-02-19,uso_feature,4
EVT-000952,CLI-00073,2025-02-19,uso_feature,3
EVT-000953,CLI-00108,2025-02-19,login,1
EVT-000954,CLI-00199,2025-02-19,uso_feature,3
EVT-000955,CLI-00257,2025-02-19,descarga_reporte,5
EVT-000956,CLI-00367,2025-02-19,descarga_reporte,5
EVT-000957,CLI-00384,2025-02-19,login,1
EVT-000958,CLI-00412,2025-02-19,login,1
EVT-000959,CLI-00414,2025-02-19,invitacion_usuario,9
EVT-000960,CLI-00503,2025-02-19,invitacion_usuario,8
EVT-000961,CLI-00509,2025-02-19,uso_feature,4
EVT-000962,CLI-00009,2025-02-20,login,1
EVT-000963,CLI-00032,2025-02-20,login,1
EVT-000964,CLI-00035,2025-02-20,uso_feature,3
EVT-000965,CLI-00145,2025-02-20,login,1
EVT-000966,CLI-00163,2025-02-20,login,2
EVT-000967,CLI-00189,2025-02-20,login,2
EVT-000968,CLI-00195,2025-02-20,uso_feature,3
EVT-000969,CLI-00218,2025-02-20,login,1
EVT-000970,CLI-00236,2025-02-20,uso_feature,3
EVT-000971,CLI-00238,2025-02-20,login,1
EVT-000972,CLI-00249,2025-02-20,login,1
EVT-000973,CLI-00265,2025-02-20,uso_feature,3
EVT-000974,CLI-00306,2025-02-20,uso_feature,4
EVT-000975,CLI-00329,2025-02-20,login,1
EVT-000976,CLI-00359,2025-02-20,login,1
EVT-000977,CLI-00391,2025-02-20,login,2
EVT-000978,CLI-00412,2025-02-20,uso_feature,3
EVT-000979,CLI-00435,2025-02-20,uso_feature,3
EVT-000980,CLI-00437,2025-02-20,uso_feature,3
EVT-000981,CLI-00440,2025-02-20,descarga_reporte,5
EVT-000982,CLI-00501,2025-02-20,descarga_reporte,5
EVT-000983,CLI-00505,2025-02-20,descarga_reporte,5
EVT-000984,CLI-00018,2025-02-21,descarga_reporte,6
EVT-000985,CLI-00035,2025-02-21,uso_feature,4
EVT-000986,CLI-00041,2025-02-21,login,1
EVT-000987,CLI-00047,2025-02-21,descarga_reporte,5
EVT-000988,CLI-00060,2025-02-21,login,1
EVT-000989,CLI-00063,2025-02-21,login,2
EVT-000990,CLI-00073,2025-02-21,login,2
EVT-000991,CLI-00226,2025-02-21,login,1
EVT-000992,CLI-00256,2025-02-21,login,1
EVT-000993,CLI-00290,2025-02-21,uso_feature,4
EVT-000994,CLI-00317,2025-02-21,uso_feature,3
EVT-000995,CLI-00349,2025-02-21,login,2
EVT-000996,CLI-00350,2025-02-21,login,1
EVT-000997,CLI-00353,2025-02-21,descarga_reporte,5
EVT-000998,CLI-00354,2025-02-21,login,2
EVT-000999,CLI-00391,2025-02-21,uso_feature,4
EVT-001000,CLI-00394,2025-02-21,login,2
EVT-001001,CLI-00403,2025-02-21,login,1
EVT-001002,CLI-00425,2025-02-21,uso_feature,3
EVT-001003,CLI-00440,2025-02-21,login,2
EVT-001004,CLI-00452,2025-02-21,invitacion_usuario,8
EVT-001005,CLI-00487,2025-02-21,login,2
EVT-001006,CLI-00032,2025-02-22,login,1
EVT-001007,CLI-00047,2025-02-22,login,2
EVT-001008,CLI-00070,2025-02-22,login,1
EVT-001009,CLI-00097,2025-02-22,login,2
EVT-001010,CLI-00130,2025-02-22,login,1
EVT-001011,CLI-00139,2025-02-22,login,1
EVT-001012,CLI-00149,2025-02-22,uso_feature,3
EVT-001013,CLI-00157,2025-02-22,invitacion_usuario,9
EVT-001014,CLI-00200,2025-02-22,login,1
EVT-001015,CLI-00206,2025-02-22,uso_feature,3
EVT-001016,CLI-00211,2025-02-22,login,1
EVT-001017,CLI-00211,2025-02-22,login,1
EVT-001018,CLI-00218,2025-02-22,login,1
EVT-001019,CLI-00228,2025-02-22,login,2
EVT-001020,CLI-00353,2025-02-22,login,1
EVT-001021,CLI-00359,2025-02-22,login,1
