sku,fecha,unidades_vendidas,costo_unitario,precio_unitario,ingreso,costo_total
SKU-0001,2026-04-14,73,148.0,235.52,17192.96,10804.0
SKU-0001,2026-04-15,79,148.0,235.52,18606.08,11692.0
SKU-0001,2026-04-16,73,148.0,235.52,17192.96,10804.0
SKU-0001,2026-04-17,93,148.0,235.52,21903.36,13764.0
SKU-0001,2026-04-18,49,148.0,235.52,11540.48,7252.0
SKU-0001,2026-04-19,44,148.0,235.52,10362.88,6512.0
SKU-0001,2026-04-20,84,148.0,235.52,19783.68,12432.0
SKU-0001,2026-04-21,67,148.0,235.52,15779.84,9916.0
SKU-0001,2026-04-22,67,148.0,235.52,15779.84,9916.0
SKU-0001,2026-04-23,69,148.0,235.52,16250.88,10212.0
SKU-0001,2026-04-24,81,148.0,235.52,19077.12,11988.0
SKU-0001,2026-04-25,68,148.0,235.52,16015.36,10064.0
SKU-0001,2026-04-26,43,148.0,235.52,10127.36,6364.0
SKU-0001,2026-04-27,74,148.0,235.52,17428.48,10952.0
SKU-0001,2026-04-28,75,148.0,235.52,17664.0,11100.0
SKU-0001,2026-04-29,90,148.0,235.52,21196.8,13320.0
SKU-0001,2026-04-30,73,148.0,235.52,17192.96,10804.0
SKU-0001,2026-05-01,78,148.0,235.52,18370.56,11544.0
SKU-0001,2026-05-02,46,148.0,235.52,10833.92,6808.0
SKU-0001,2026-05-03,32,148.0,235.52,7536.64,4736.0
SKU-0001,2026-05-04,72,148.0,235.52,16957.44,10656.0
SKU-0001,2026-05-05,62,148.0,235.52,14602.24,9176.0
SKU-0001,2026-05-06,101,148.0,235.52,23787.52,14948.0
SKU-0001,2026-05-07,90,148.0,235.52,21196.8,13320.0
SKU-0001,2026-05-08,90,148.0,235.52,21196.8,13320.0
SKU-0001,2026-05-09,50,148.0,235.52,11776.0,7400.0
SKU-0001,2026-05-10,38,148.0,235.52,8949.76,5624.0
SKU-0001,2026-05-11,72,148.0,235.52,16957.44,10656.0
SKU-0001,2026-05-12,74,148.0,235.52,17428.48,10952.0
SKU-0001,2026-05-13,70,148.0,235.52,16486.4,10360.0
SKU-0001,2026-05-14,65,148.0,235.52,15308.8,9620.0
SKU-0001,2026-05-15,76,148.0,235.52,17899.52,11248.0
SKU-0001,2026-05-16,57,148.0,235.52,13424.64,8436.0
SKU-0001,2026-05-17,33,148.0,235.52,7772.16,4884.0
SKU-0001,2026-05-18,67,148.0,235.52,15779.84,9916.0
SKU-0001,2026-05-19,79,148.0,235.52,18606.08,11692.0
SKU-0001,2026-05-20,65,148.0,235.52,15308.8,9620.0
SKU-0001,2026-05-21,79,148.0,235.52,18606.08,11692.0
SKU-0001,2026-05-22,83,148.0,235.52,19548.16,12284.0
SKU-0001,2026-05-23,60,148.0,235.52,14131.2,8880.0
SKU-0001,2026-05-24,38,148.0,235.52,8949.76,5624.0
SKU-0001,2026-05-25,72,148.0,235.52,16957.44,10656.0
SKU-0001,2026-05-26,71,148.0,235.52,16721.92,10508.0
SKU-0001,2026-05-27,82,148.0,235.52,19312.64,12136.0
SKU-0001,2026-05-28,74,148.0,235.52,17428.48,10952.0
SKU-0001,2026-05-29,94,148.0,235.52,22138.88,13912.0
SKU-0001,2026-05-30,67,148.0,235.52,15779.84,9916.0
SKU-0001,2026-05-31,32,148.0,235.52,7536.64,4736.0
SKU-0001,2026-06-01,68,148.0,235.52,16015.36,10064.0
SKU-0001,2026-06-02,74,148.0,235.52,17428.48,10952.0
SKU-0001,2026-06-03,72,148.0,235.52,16957.44,10656.0
SKU-0001,2026-06-04,91,148.0,235.52,21432.32,13468.0
SKU-0001,2026-06-05,90,148.0,235.52,21196.8,13320.0
SKU-0001,2026-06-06,56,148.0,235.52,13189.12,8288.0
SKU-0001,2026-06-07,39,148.0,235.52,9185.28,5772.0
SKU-0001,2026-06-08,84,148.0,235.52,19783.68,12432.0
SKU-0001,2026-06-09,66,148.0,235.52,15544.32,9768.0
SKU-0001,2026-06-10,81,148.0,235.52,19077.12,11988.0
SKU-0001,2026-06-11,88,148.0,235.52,20725.76,13024.0
SKU-0001,2026-06-12,94,148.0,235.52,22138.88,13912.0
SKU-0001,2026-06-13,54,148.0,235.52,12718.08,7992.0
SKU-0001,2026-06-14,35,148.0,235.52,8243.2,5180.0
SKU-0001,2026-06-15,69,148.0,235.52,16250.88,10212.0
SKU-0001,2026-06-16,77,148.0,235.52,18135.04,11396.0
SKU-0001,2026-06-17,80,148.0,235.52,18841.6,11840.0
SKU-0001,2026-06-18,96,148.0,235.52,22609.92,14208.0
SKU-0001,2026-06-19,94,148.0,235.52,22138.88,13912.0
SKU-0001,2026-06-20,68,148.0,235.52,16015.36,10064.0
SKU-0001,2026-06-21,42,148.0,235.52,9891.84,6216.0
SKU-0001,2026-06-22,81,148.0,235.52,19077.12,11988.0
SKU-0001,2026-06-23,66,148.0,235.52,15544.32,9768.0
SKU-0001,2026-06-24,70,148.0,235.52,16486.4,10360.0
SKU-0001,2026-06-25,77,148.0,235.52,18135.04,11396.0
SKU-0001,2026-06-26,81,148.0,235.52,19077.12,11988.0
SKU-0001,2026-06-27,51,148.0,235.52,12011.52,7548.0
SKU-0001,2026-06-28,39,148.0,235.52,9185.28,5772.0
SKU-0001,2026-06-29,71,148.0,235.52,16721.92,10508.0
SKU-0001,2026-06-30,67,148.0,235.52,15779.84,9916.0
SKU-0001,2026-07-01,74,148.0,235.52,17428.48,10952.0
SKU-0001,2026-07-02,96,148.0,235.52,22609.92,14208.0
SKU-0001,2026-07-03,85,148.0,235.52,20019.2,12580.0
SKU-0001,2026-07-04,54,148.0,235.52,12718.08,7992.0
SKU-0001,2026-07-05,51,148.0,235.52,12011.52,7548.0
SKU-0001,2026-07-06,69,148.0,235.52,16250.88,10212.0
SKU-0001,2026-07-07,73,148.0,235.52,17192.96,10804.0
SKU-0001,2026-07-08,75,148.0,235.52,17664.0,11100.0
SKU-0001,2026-07-09,72,148.0,235.52,16957.44,10656.0
SKU-0001,2026-07-10,84,148.0,235.52,19783.68,12432.0
SKU-0001,2026-07-11,61,148.0,235.52,14366.72,9028.0
SKU-0001,2026-07-12,42,148.0,235.52,9891.84,6216.0
SKU-0001,2026-07-13,66,148.0,235.52,15544.32,9768.0
SKU-0001,2026-07-14,89,148.0,235.52,20961.28,13172.0
SKU-0001,2026-07-15,77,148.0,235.52,18135.04,11396.0
SKU-0001,2026-07-16,70,148.0,235.52,16486.4,10360.0
SKU-0001,2026-07-17,102,148.0,235.52,24023.04,15096.0
SKU-0001,2026-07-18,46,148.0,235.52,10833.92,6808.0
SKU-0001,2026-07-19,34,148.0,235.52,8007.68,5032.0
SKU-0001,2026-07-20,77,148.0,235.52,18135.04,11396.0
SKU-0001,2026-07-21,75,148.0,235.52,17664.0,11100.0
SKU-0001,2026-07-22,73,148.0,235.52,17192.96,10804.0
SKU-0001,2026-07-23,75,148.0,235.52,17664.0,11100.0
SKU-0001,2026-07-24,92,148.0,235.52,21667.84,13616.0
SKU-0001,2026-07-25,43,148.0,235.52,10127.36,6364.0
SKU-0001,2026-07-26,45,148.0,235.52,10598.4,6660.0
SKU-0001,2026-07-27,67,148.0,235.52,15779.84,9916.0
SKU-0001,2026-07-28,87,148.0,235.52,20490.24,12876.0
SKU-0001,2026-07-29,74,148.0,235.52,17428.48,10952.0
SKU-0001,2026-07-30,72,148.0,235.52,16957.44,10656.0
SKU-0001,2026-07-31,99,148.0,235.52,23316.48,14652.0
SKU-0001,2026-08-01,49,148.0,235.52,11540.48,7252.0
SKU-0001,2026-08-02,36,148.0,235.52,8478.72,5328.0
SKU-0001,2026-08-03,66,148.0,235.52,15544.32,9768.0
SKU-0001,2026-08-04,86,148.0,235.52,20254.72,12728.0
SKU-0001,2026-08-05,75,148.0,235.52,17664.0,11100.0
SKU-0001,2026-08-06,82,148.0,235.52,19312.64,12136.0
SKU-0001,2026-08-07,92,148.0,235.52,21667.84,13616.0
SKU-0001,2026-08-08,61,148.0,235.52,14366.72,9028.0
SKU-0001,2026-08-09,49,148.0,235.52,11540.48,7252.0
SKU-0001,2026-08-10,49,148.0,235.52,11540.48,7252.0
SKU-0001,2026-08-11,70,148.0,235.52,16486.4,10360.0
SKU-0001,2026-08-12,77,148.0,235.52,18135.04,11396.0
SKU-0001,2026-08-13,70,148.0,235.52,16486.4,10360.0
SKU-0001,2026-08-14,71,148.0,235.52,16721.92,10508.0
SKU-0001,2026-08-15,48,148.0,235.52,11304.96,7104.0
SKU-0001,2026-08-16,40,148.0,235.52,9420.8,5920.0
SKU-0001,2026-08-17,74,148.0,235.52,17428.48,10952.0
SKU-0001,2026-08-18,79,148.0,235.52,18606.08,11692.0
SKU-0001,2026-08-19,58,148.0,235.52,13660.16,8584.0
SKU-0001,2026-08-20,70,148.0,235.52,16486.4,10360.0
SKU-0001,2026-08-21,80,148.0,235.52,18841.6,11840.0
SKU-0001,2026-08-22,62,148.0,235.52,14602.24,9176.0
SKU-0001,2026-08-23,42,148.0,235.52,9891.84,6216.0
SKU-0001,2026-08-24,69,148.0,235.52,16250.88,10212.0
SKU-0001,2026-08-25,62,148.0,235.52,14602.24,9176.0
SKU-0001,2026-08-26,83,148.0,235.52,19548.16,12284.0
SKU-0001,2026-08-27,69,148.0,235.52,16250.88,10212.0
SKU-0001,2026-08-28,95,148.0,235.52,22374.4,14060.0
SKU-0001,2026-08-29,39,148.0,235.52,9185.28,5772.0
SKU-0001,2026-08-30,43,148.0,235.52,10127.36,6364.0
SKU-0001,2026-08-31,61,148.0,235.52,14366.72,9028.0
SKU-0002,2025-03-01,27,183.86,226.25,6108.75,4964.22
SKU-0002,2025-03-02,24,183.86,226.25,5430.0,4412.64
SKU-0002,2025-03-03,52,183.86,226.25,11765.0,9560.72
SKU-0002,2025-03-04,40,183.86,226.25,9050.0,7354.4
SKU-0002,2025-03-05,36,183.86,226.25,8145.0,6618.96
SKU-0002,2025-03-06,49,183.86,226.25,11086.25,9009.14
SKU-0002,2025-03-07,58,183.86,226.25,13122.5,10663.88
SKU-0002,2025-03-08,34,183.86,226.25,7692.5,6251.24
SKU-0002,2025-03-09,24,183.86,226.25,5430.0,4412.64
SKU-0002,2025-03-10,39,183.86,226.25,8823.75,7170.54
SKU-0002,2025-03-11,34,183.86,226.25,7692.5,6251.24
SKU-0002,2025-03-12,38,183.86,226.25,8597.5,6986.68
SKU-0002,2025-03-13,40,183.86,226.25,9050.0,7354.4
SKU-0002,2025-03-14,66,183.86,226.25,14932.5,12134.76
SKU-0002,2025-03-15,26,183.86,226.25,5882.5,4780.36
SKU-0002,2025-03-16,23,183.86,226.25,5203.75,4228.78
SKU-0002,2025-03-17,45,183.86,226.25,10181.25,8273.7
SKU-0002,2025-03-18,64,183.86,226.25,14480.0,11767.04
SKU-0002,2025-03-19,51,183.86,226.25,11538.75,9376.86
SKU-0002,2025-03-20,42,183.86,226.25,9502.5,7722.12
SKU-0002,2025-03-21,59,183.86,226.25,13348.75,10847.74
SKU-0002,2025-03-22,31,183.86,226.25,7013.75,5699.66
SKU-0002,2025-03-23,25,183.86,226.25,5656.25,4596.5
SKU-0002,2025-03-24,38,183.86,226.25,8597.5,6986.68
SKU-0002,2025-03-25,44,183.86,226.25,9955.0,8089.84
SKU-0002,2025-03-26,42,183.86,226.25,9502.5,7722.12
SKU-0002,2025-03-27,52,183.86,226.25,11765.0,9560.72
SKU-0002,2025-03-28,78,183.86,226.25,17647.5,14341.08
SKU-0002,2025-03-29,26,183.86,226.25,5882.5,4780.36
SKU-0002,2025-03-30,24,183.86,226.25,5430.0,4412.64
SKU-0002,2025-03-31,47,183.86,226.25,10633.75,8641.42
SKU-0002,2025-04-01,54,183.86,226.25,12217.5,9928.44
SKU-0002,2025-04-02,45,183.86,226.25,10181.25,8273.7
SKU-0002,2025-04-03,44,183.86,226.25,9955.0,8089.84
SKU-0002,2025-04-04,62,183.86,226.25,14027.5,11399.32
SKU-0002,2025-04-05,28,183.86,226.25,6335.0,5148.08
SKU-0002,2025-04-06,27,183.86,226.25,6108.75,4964.22
SKU-0002,2025-04-07,52,183.86,226.25,11765.0,9560.72
SKU-0002,2025-04-08,46,183.86,226.25,10407.5,8457.56
SKU-0002,2025-04-09,61,183.86,226.25,13801.25,11215.46
SKU-0002,2025-04-10,38,183.86,226.25,8597.5,6986.68
SKU-0002,2025-04-11,53,183.86,226.25,11991.25,9744.58
SKU-0002,2025-04-12,31,183.86,226.25,7013.75,5699.66
SKU-0002,2025-04-13,22,183.86,226.25,4977.5,4044.92
SKU-0002,2025-04-14,40,183.86,226.25,9050.0,7354.4
SKU-0002,2025-04-15,53,183.86,226.25,11991.25,9744.58
SKU-0002,2025-04-16,53,183.86,226.25,11991.25,9744.58
SKU-0002,2025-04-17,53,183.86,226.25,11991.25,9744.58
SKU-0002,2025-04-18,54,183.86,226.25,12217.5,9928.44
SKU-0002,2025-04-19,25,183.86,226.25,5656.25,4596.5
SKU-0002,2025-04-20,19,183.86,226.25,4298.75,3493.34
SKU-0002,2025-04-21,38,183.86,226.25,8597.5,6986.68
SKU-0002,2025-04-22,59,183.86,226.25,13348.75,10847.74
SKU-0002,2025-04-23,41,183.86,226.25,9276.25,7538.26
SKU-0002,2025-04-24,56,183.86,226.25,12670.0,10296.16
SKU-0002,2025-04-25,64,183.86,226.25,14480.0,11767.04
SKU-0002,2025-04-26,33,183.86,226.25,7466.25,6067.38
SKU-0002,2025-04-27,18,183.86,226.25,4072.5,3309.48
SKU-0002,2025-04-28,31,183.86,226.25,7013.75,5699.66
SKU-0002,2025-04-29,38,183.86,226.25,8597.5,6986.68
SKU-0002,2025-04-30,50,183.86,226.25,11312.5,9193.0
SKU-0002,2025-05-01,46,183.86,226.25,10407.5,8457.56
SKU-0002,2025-05-02,54,183.86,226.25,12217.5,9928.44
SKU-0002,2025-05-03,41,183.86,226.25,9276.25,7538.26
SKU-0002,2025-05-04,23,183.86,226.25,5203.75,4228.78
SKU-0002,2025-05-05,45,183.86,226.25,10181.25,8273.7
SKU-0002,2025-05-06,46,183.86,226.25,10407.5,8457.56
SKU-0002,2025-05-07,41,183.86,226.25,9276.25,7538.26
SKU-0002,2025-05-08,49,183.86,226.25,11086.25,9009.14
SKU-0002,2025-05-09,55,183.86,226.25,12443.75,10112.3
SKU-0002,2025-05-10,31,183.86,226.25,7013.75,5699.66
SKU-0002,2025-05-11,16,183.86,226.25,3620.0,2941.76
SKU-0002,2025-05-12,42,183.86,226.25,9502.5,7722.12
SKU-0002,2025-05-13,40,183.86,226.25,9050.0,7354.4
SKU-0002,2025-05-14,59,183.86,226.25,13348.75,10847.74
SKU-0002,2025-05-15,51,183.86,226.25,11538.75,9376.86
SKU-0002,2025-05-16,54,183.86,226.25,12217.5,9928.44
SKU-0002,2025-05-17,37,183.86,226.25,8371.25,6802.82
SKU-0002,2025-05-18,18,183.86,226.25,4072.5,3309.48
SKU-0002,2025-05-19,53,183.86,226.25,11991.25,9744.58
SKU-0002,2025-05-20,59,183.86,226.25,13348.75,10847.74
SKU-0002,2025-05-21,49,183.86,226.25,11086.25,9009.14
SKU-0002,2025-05-22,49,183.86,226.25,11086.25,9009.14
SKU-0002,2025-05-23,50,183.86,226.25,11312.5,9193.0
SKU-0002,2025-05-24,31,183.86,226.25,7013.75,5699.66
SKU-0002,2025-05-25,27,183.86,226.25,6108.75,4964.22
SKU-0002,2025-05-26,49,183.86,226.25,11086.25,9009.14
SKU-0002,2025-05-27,55,183.86,226.25,12443.75,10112.3
SKU-0002,2025-05-28,58,183.86,226.25,13122.5,10663.88
SKU-0002,2025-05-29,39,183.86,226.25,8823.75,7170.54
SKU-0002,2025-05-30,61,183.86,226.25,13801.25,11215.46
SKU-0002,2025-05-31,31,183.86,226.25,7013.75,5699.66
SKU-0002,2025-06-01,27,183.86,226.25,6108.75,4964.22
SKU-0002,2025-06-02,52,183.86,226.25,11765.0,9560.72
SKU-0002,2025-06-03,33,183.86,226.25,7466.25,6067.38
SKU-0002,2025-06-04,46,183.86,226.25,10407.5,8457.56
SKU-0002,2025-06-05,53,183.86,226.25,11991.25,9744.58
SKU-0002,2025-06-06,53,183.86,226.25,11991.25,9744.58
SKU-0002,2025-06-07,24,183.86,226.25,5430.0,4412.64
SKU-0002,2025-06-08,20,183.86,226.25,4525.0,3677.2
SKU-0002,2025-06-09,41,183.86,226.25,9276.25,7538.26
SKU-0002,2025-06-10,47,183.86,226.25,10633.75,8641.42
SKU-0002,2025-06-11,46,183.86,226.25,10407.5,8457.56
SKU-0002,2025-06-12,51,183.86,226.25,11538.75,9376.86
SKU-0002,2025-06-13,59,183.86,226.25,13348.75,10847.74
SKU-0002,2025-06-14,28,183.86,226.25,6335.0,5148.08
SKU-0002,2025-06-15,21,183.86,226.25,4751.25,3861.06
SKU-0002,2025-06-16,43,183.86,226.25,9728.75,7905.98
SKU-0002,2025-06-17,48,183.86,226.25,10860.0,8825.28
SKU-0002,2025-06-18,44,183.86,226.25,9955.0,8089.84
SKU-0002,2025-06-19,47,183.86,226.25,10633.75,8641.42
SKU-0002,2025-06-20,57,183.86,226.25,12896.25,10480.02
SKU-0002,2025-06-21,37,183.86,226.25,8371.25,6802.82
SKU-0002,2025-06-22,22,183.86,226.25,4977.5,4044.92
SKU-0002,2025-06-23,49,183.86,226.25,11086.25,9009.14
SKU-0002,2025-06-24,42,183.86,226.25,9502.5,7722.12
SKU-0002,2025-06-25,42,183.86,226.25,9502.5,7722.12
SKU-0002,2025-06-26,41,183.86,226.25,9276.25,7538.26
SKU-0002,2025-06-27,43,183.86,226.25,9728.75,7905.98
SKU-0002,2025-06-28,30,183.86,226.25,6787.5,5515.8
SKU-0002,2025-06-29,21,183.86,226.25,4751.25,3861.06
SKU-0002,2025-06-30,55,183.86,226.25,12443.75,10112.3
SKU-0002,2025-07-01,45,183.86,226.25,10181.25,8273.7
SKU-0002,2025-07-02,44,183.86,226.25,9955.0,8089.84
SKU-0002,2025-07-03,39,183.86,226.25,8823.75,7170.54
SKU-0002,2025-07-04,50,183.86,226.25,11312.5,9193.0
SKU-0002,2025-07-05,34,183.86,226.25,7692.5,6251.24
SKU-0002,2025-07-06,29,183.86,226.25,6561.25,5331.94
SKU-0002,2025-07-07,40,183.86,226.25,9050.0,7354.4
SKU-0002,2025-07-08,42,183.86,226.25,9502.5,7722.12
SKU-0002,2025-07-09,39,183.86,226.25,8823.75,7170.54
SKU-0002,2025-07-10,50,183.86,226.25,11312.5,9193.0
SKU-0002,2025-07-11,44,183.86,226.25,9955.0,8089.84
SKU-0002,2025-07-12,29,183.86,226.25,6561.25,5331.94
SKU-0002,2025-07-13,20,183.86,226.25,4525.0,3677.2
SKU-0002,2025-07-14,37,183.86,226.25,8371.25,6802.82
SKU-0002,2025-07-15,53,183.86,226.25,11991.25,9744.58
SKU-0002,2025-07-16,37,183.86,226.25,8371.25,6802.82
SKU-0002,2025-07-17,42,183.86,226.25,9502.5,7722.12
SKU-0002,2025-07-18,48,183.86,226.25,10860.0,8825.28
SKU-0002,2025-07-19,23,183.86,226.25,5203.75,4228.78
SKU-0002,2025-07-20,13,183.86,226.25,2941.25,2390.18
SKU-0002,2025-07-21,51,183.86,226.25,11538.75,9376.86
SKU-0002,2025-07-22,40,183.86,226.25,9050.0,7354.4
SKU-0002,2025-07-23,42,183.86,226.25,9502.5,7722.12
SKU-0002,2025-07-24,38,183.86,226.25,8597.5,6986.68
SKU-0002,2025-07-25,51,183.86,226.25,11538.75,9376.86
SKU-0002,2025-07-26,25,183.86,226.25,5656.25,4596.5
SKU-0002,2025-07-27,17,183.86,226.25,3846.25,3125.62
SKU-0002,2025-07-28,39,183.86,226.25,8823.75,7170.54
SKU-0002,2025-07-29,46,183.86,226.25,10407.5,8457.56
SKU-0002,2025-07-30,52,183.86,226.25,11765.0,9560.72
SKU-0002,2025-07-31,36,183.86,226.25,8145.0,6618.96
SKU-0002,2025-08-01,50,183.86,226.25,11312.5,9193.0
SKU-0002,2025-08-02,32,183.86,226.25,7240.0,5883.52
SKU-0002,2025-08-03,26,183.86,226.25,5882.5,4780.36
SKU-0002,2025-08-04,51,183.86,226.25,11538.75,9376.86
SKU-0002,2025-08-05,44,183.86,226.25,9955.0,8089.84
SKU-0002,2025-08-06,46,183.86,226.25,10407.5,8457.56
SKU-0002,2025-08-07,42,183.86,226.25,9502.5,7722.12
SKU-0002,2025-08-08,42,183.86,226.25,9502.5,7722.12
SKU-0002,2025-08-09,42,183.86,226.25,9502.5,7722.12
SKU-0002,2025-08-10,24,183.86,226.25,5430.0,4412.64
SKU-0002,2025-08-11,40,183.86,226.25,9050.0,7354.4
SKU-0002,2025-08-12,50,183.86,226.25,11312.5,9193.0
SKU-0002,2025-08-13,47,183.86,226.25,10633.75,8641.42
SKU-0002,2025-08-14,51,183.86,226.25,11538.75,9376.86
SKU-0002,2025-08-15,43,183.86,226.25,9728.75,7905.98
SKU-0002,2025-08-16,35,183.86,226.25,7918.75,6435.1
SKU-0002,2025-08-17,18,183.86,226.25,4072.5,3309.48
SKU-0002,2025-08-18,48,183.86,226.25,10860.0,8825.28
SKU-0002,2025-08-19,45,183.86,226.25,10181.25,8273.7
SKU-0002,2025-08-20,45,183.86,226.25,10181.25,8273.7
SKU-0002,2025-08-21,36,183.86,226.25,8145.0,6618.96
SKU-0002,2025-08-22,54,183.86,226.25,12217.5,9928.44
SKU-0002,2025-08-23,35,183.86,226.25,7918.75,6435.1
SKU-0002,2025-08-24,21,183.86,226.25,4751.25,3861.06
SKU-0002,2025-08-25,42,183.86,226.25,9502.5,7722.12
SKU-0002,2025-08-26,33,183.86,226.25,7466.25,6067.38
SKU-0002,2025-08-27,53,183.86,226.25,11991.25,9744.58
SKU-0002,2025-08-28,51,183.86,226.25,11538.75,9376.86
SKU-0002,2025-08-29,54,183.86,226.25,12217.5,9928.44
SKU-0002,2025-08-30,29,183.86,226.25,6561.25,5331.94
SKU-0002,2025-08-31,32,183.86,226.25,7240.0,5883.52
SKU-0002,2025-09-01,55,183.86,226.25,12443.75,10112.3
SKU-0002,2025-09-02,36,183.86,226.25,8145.0,6618.96
SKU-0002,2025-09-03,49,183.86,226.25,11086.25,9009.14
SKU-0002,2025-09-04,46,183.86,226.25,10407.5,8457.56
SKU-0002,2025-09-05,63,183.86,226.25,14253.75,11583.18
SKU-0002,2025-09-06,34,183.86,226.25,7692.5,6251.24
SKU-0002,2025-09-07,20,183.86,226.25,4525.0,3677.2
SKU-0002,2025-09-08,52,183.86,226.25,11765.0,9560.72
SKU-0002,2025-09-09,43,183.86,226.25,9728.75,7905.98
SKU-0002,2025-09-10,55,183.86,226.25,12443.75,10112.3
SKU-0002,2025-09-11,49,183.86,226.25,11086.25,9009.14
SKU-0002,2025-09-12,56,183.86,226.25,12670.0,10296.16
SKU-0002,2025-09-13,35,183.86,226.25,7918.75,6435.1
SKU-0002,2025-09-14,29,183.86,226.25,6561.25,5331.94
SKU-0002,2025-09-15,37,183.86,226.25,8371.25,6802.82
SKU-0002,2025-09-16,47,183.86,226.25,10633.75,8641.42
SKU-0002,2025-09-17,40,183.86,226.25,9050.0,7354.4
SKU-0002,2025-09-18,44,183.86,226.25,9955.0,8089.84
SKU-0002,2025-09-19,55,183.86,226.25,12443.75,10112.3
SKU-0002,2025-09-20,27,183.86,226.25,6108.75,4964.22
SKU-0002,2025-09-21,25,183.86,226.25,5656.25,4596.5
SKU-0002,2025-09-22,43,183.86,226.25,9728.75,7905.98
SKU-0002,2025-09-23,50,183.86,226.25,11312.5,9193.0
SKU-0002,2025-09-24,40,183.86,226.25,9050.0,7354.4
SKU-0002,2025-09-25,40,183.86,226.25,9050.0,7354.4
SKU-0002,2025-09-26,56,183.86,226.25,12670.0,10296.16
SKU-0002,2025-09-27,31,183.86,226.25,7013.75,5699.66
SKU-0002,2025-09-28,23,183.86,226.25,5203.75,4228.78
SKU-0002,2025-09-29,37,183.86,226.25,8371.25,6802.82
SKU-0002,2025-09-30,39,183.86,226.25,8823.75,7170.54
SKU-0002,2025-10-01,44,183.86,226.25,9955.0,8089.84
SKU-0002,2025-10-02,56,183.86,226.25,12670.0,10296.16
SKU-0002,2025-10-03,49,183.86,226.25,11086.25,9009.14
SKU-0002,2025-10-04,30,183.86,226.25,6787.5,5515.8
SKU-0002,2025-10-05,24,183.86,226.25,5430.0,4412.64
SKU-0002,2025-10-06,37,183.86,226.25,8371.25,6802.82
SKU-0002,2025-10-07,48,183.86,226.25,10860.0,8825.28
SKU-0002,2025-10-08,40,183.86,226.25,9050.0,7354.4
SKU-0002,2025-10-09,46,183.86,226.25,10407.5,8457.56
SKU-0002,2025-10-10,53,183.86,226.25,11991.25,9744.58
SKU-0002,2025-10-11,26,183.86,226.25,5882.5,4780.36
SKU-0002,2025-10-12,29,183.86,226.25,6561.25,5331.94
SKU-0002,2025-10-13,40,183.86,226.25,9050.0,7354.4
SKU-0002,2025-10-14,47,183.86,226.25,10633.75,8641.42
SKU-0002,2025-10-15,54,183.86,226.25,12217.5,9928.44
SKU-0002,2025-10-16,41,183.86,226.25,9276.25,7538.26
SKU-0002,2025-10-17,46,183.86,226.25,10407.5,8457.56
SKU-0002,2025-10-18,18,183.86,226.25,4072.5,3309.48
SKU-0002,2025-10-19,20,183.86,226.25,4525.0,3677.2
SKU-0002,2025-10-20,48,183.86,226.25,10860.0,8825.28
SKU-0002,2025-10-21,56,183.86,226.25,12670.0,10296.16
SKU-0002,2025-10-22,46,183.86,226.25,10407.5,8457.56
SKU-0002,2025-10-23,51,183.86,226.25,11538.75,9376.86
SKU-0002,2025-10-24,60,183.86,226.25,13575.0,11031.6
SKU-0002,2025-10-25,25,183.86,226.25,5656.25,4596.5
SKU-0002,2025-10-26,33,183.86,226.25,7466.25,6067.38
SKU-0002,2025-10-27,44,183.86,226.25,9955.0,8089.84
SKU-0002,2025-10-28,37,183.86,226.25,8371.25,6802.82
SKU-0002,2025-10-29,63,183.86,226.25,14253.75,11583.18
SKU-0002,2025-10-30,51,183.86,226.25,11538.75,9376.86
SKU-0002,2025-10-31,51,183.86,226.25,11538.75,9376.86
SKU-0002,2025-11-01,37,183.86,226.25,8371.25,6802.82
SKU-0002,2025-11-02,29,183.86,226.25,6561.25,5331.94
SKU-0002,2025-11-03,36,183.86,226.25,8145.0,6618.96
SKU-0002,2025-11-04,46,183.86,226.25,10407.5,8457.56
SKU-0002,2025-11-05,54,183.86,226.25,12217.5,9928.44
SKU-0002,2025-11-06,41,183.86,226.25,9276.25,7538.26
SKU-0002,2025-11-07,54,183.86,226.25,12217.5,9928.44
SKU-0002,2025-11-08,34,183.86,226.25,7692.5,6251.24
SKU-0002,2025-11-09,24,183.86,226.25,5430.0,4412.64
SKU-0002,2025-11-10,58,183.86,226.25,13122.5,10663.88
SKU-0002,2025-11-11,45,183.86,226.25,10181.25,8273.7
SKU-0002,2025-11-12,56,183.86,226.25,12670.0,10296.16
SKU-0002,2025-11-13,45,183.86,226.25,10181.25,8273.7
SKU-0002,2025-11-14,52,183.86,226.25,11765.0,9560.72
SKU-0002,2025-11-15,36,183.86,226.25,8145.0,6618.96
SKU-0002,2025-11-16,26,183.86,226.25,5882.5,4780.36
SKU-0002,2025-11-17,38,183.86,226.25,8597.5,6986.68
SKU-0002,2025-11-18,42,183.86,226.25,9502.5,7722.12
SKU-0002,2025-11-19,47,183.86,226.25,10633.75,8641.42
SKU-0002,2025-11-20,41,183.86,226.25,9276.25,7538.26
SKU-0002,2025-11-21,59,183.86,226.25,13348.75,10847.74
SKU-0002,2025-11-22,22,183.86,226.25,4977.5,4044.92
SKU-0002,2025-11-23,15,183.86,226.25,3393.75,2757.9
SKU-0002,2025-11-24,42,183.86,226.25,9502.5,7722.12
SKU-0002,2025-11-25,37,183.86,226.25,8371.25,6802.82
